#taxonomy	sample1	sample2	sample3	sample5	sample6	sample7
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-2.90362641479927	-2.56479563628138	-2.01190049458168	-2.65068007746188	-1.32871512809644	-2.24623726215936
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	2.00094934414632	2.26351810102092	2.61552030034123	1.99931667560994	2.51288541303516	1.8522653102114
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	3.56016749960139	3.669615089437	4.12986805766355	3.47630759820064	4.04887541934611	3.30283882273586
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	-2.17855302641609	-1.46618334761327	-1.45228470664626	-2.37013117685709	-1.14639357130248	-2.02309371084515
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	1.61318381313756	1.92008838383221	2.29889863080383	1.56169445586724	2.20643022607545	1.5149628535342
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	-1.89087095396431	-1.17850127516149	-1.14690305709508	-2.77110471283985	-1.32871512809644	-2.02309371084515
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	2.23626343108078	2.43016184509565	2.42485103978145	2.13521867384879	2.7471259625611	1.93581288048184
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	4.17871137240763	4.29446943354033	5.02972986795649	4.33611972591432	4.76146289194758	4.03087604161423
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	2.78661989360341	2.98298258989824	2.94128222476649	2.45818256044521	3.0482989647539	2.36392046533977
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	1.01329412606419	1.29943670531042	1.40171940707903	0.979772910417519	1.53348575283303	0.798285175564061
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-2.58401813452425	-2.97026074438954	-2.29958256703346	-2.6908948782475	-3.16936475449619	-3.2602794394898
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	0.46050430319917	0.585087317099873	1.06194955823626	0.232558508587298	1.13087371370727	0.0050545364471334
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	4.24685610012193	4.38538035858471	5.09039307870433	4.41092644907909	4.85625816519606	4.10377547326903
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	2.90491959163243	3.06162571721736	3.51554249495811	2.90286838170666	3.4818418876166	2.78583331265696
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	1.6926479844918	1.92008838383221	2.24015981363218	1.65522051387806	2.33740733889488	1.58240413432973
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	1.40496591204002	1.32019869675885	1.78639374551812	1.22718108373136	1.63655793797284	1.04029721118265
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	0.46050430319917	0.813928889528721	1.15040497879813	0.402457545382695	1.13938440337518	0.299294009445073
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-2.17855302641609	-1.36082283195544	-0.564981511645354	-1.27151888818898	-0.992242891475226	-1.23463635048088
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	0.594035695823693	0.961564888334785	1.44599223075702	0.828541940693595	1.33154440916942	0.833376495375331
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-3.00660582080297	-2.97026074438954	-2.01190049458168	-2.7790560144804	-3.35829646138471	-3.38248182795506
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-0.443951971027982	-0.197672022149759	-0.402462582147579	-0.29068963517725	0.129899894603077	-0.742159865383088
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	1.02689977811997	1.64485977245172	1.59901741806254	0.848744648011115	1.83675992004465	0.572160996111714
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	4.8030721011325	4.80606453025534	5.2611053523395	4.86584812988977	5.21418901566279	4.61547407832137
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	6.60668059719664	6.76516312309933	7.47859683203515	6.77976893130768	7.21023955510131	6.48896632845934
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	6.53162686861261	6.8823018669613	6.90324633099219	6.14074208581433	6.87472576313483	6.09469596384152
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	4.53844521695099	4.70365980788911	5.18037561538957	4.50096011775346	5.03103173599199	4.29407097590213
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	0.306353623371912	0.825228444782654	1.29315302652757	0.0722158585121183	0.763148933581954	0.259288674831374
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-3.18504771252161	-3.58092013468053	-2.99272974759341	-2.69714041440734	-3.28663558210931	-3.38008216668653
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-2.91891386615971	-2.2771135638296	-2.1454318872062	-2.77021312599448	-2.53268793242238	-3.30777698100463
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	-2.17855302641609	-2.56479563628138	-1.78875694326747	-2.37013117685709	-1.43407564375427	-2.24623726215936
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	0.833708549089113	1.00003116916258	0.768470368100157	0.0722158585121183	0.750726413583397	0.318712095302175
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	-0.974580222090153	-0.667675651395495	-0.330141920567953	-0.983836815737196	0.152889412827776	-0.636799349725261
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-2.17855302641609	-1.58396638326965	-0.69014465459936	-1.96466606874892	-0.923250019988275	-2.02309371084515
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-2.98644668996963	-3.19375499535636	-3.7217808120616	-2.64595216558382	-3.19232029109877	-3.28134256167395
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-1.07994073774798	-0.773036167053321	-0.724046206275042	-1.11736820836172	-0.335463355086156	-0.859942901039471
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-0.443951971027982	-0.718968945783045	-0.594834474795035	-0.866053780080812	-0.923250019988275	-1.32994653028521
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	0.411714139029738	0.613258194066569	0.419517470255334	0.155597467451169	0.319943497490942	-0.166795720479526
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-2.17855302641609	-1.58396638326965	-2.29958256703346	-2.82604976794345	-3.24096085757443	-1.55309008159942
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-2.94288616362785	-0.890819202709705	-2.99272974759341	-2.8109925986369	-2.24500585997059	-3.29532317000964
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-3.13425736077343	-2.97026074438954	-3.39819485570157	-3.02499016700148	-3.29676174582061	-2.93938444271931
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-0.712215957622662	-0.197672022149759	0.905870237502599	-0.498328999955495	0.319943497490942	-0.924481422177042
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-3.18356674796585	-3.29730725598975	-2.99272974759341	-3.07267239948114	-3.1484519577893	-3.45284940175291
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	1.90461823520789	2.28201268365709	2.24548369488493	1.55184215942423	2.26310261317437	1.49143235612401
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-2.90968822999781	-2.97026074438954	-3.39819485570157	-2.81826599990628	-3.32240311532672	-1.32994653028521
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	-2.17855302641609	-0.955357723847276	-0.625606133461789	-1.96466606874892	-0.686861241924045	-0.993474293663994
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	1.05356802520213	1.2041265255061	1.3158297351986	0.828541940693595	1.37933507300577	0.494602761765839
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-3.14192971935105	-2.97026074438954	-2.99272974759341	-2.66294285152463	-3.26551638238426	-2.24623726215936
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-2.89035902820444	-3.35728214203301	-4.20050270124665	-2.8806773278777	-3.773466472878	-3.55813361042376
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	-2.58401813452425	-2.2771135638296	-1.8941174589253	-2.71260993794618	-2.02186230865638	-1.55309008159942
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	-0.141671099155049	0.0254715291644504	0.11335058312945	-0.578371707629031	-0.0203823084462607	-0.37443508525777
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	-1.6677274026501	-1.87164845572143	-1.2581286922053	-1.27151888818898	-1.06635086362895	-3.24452876818305
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	-1.89087095396431	-2.05397001251539	-2.1454318872062	-1.96466606874892	-2.24500585997059	-2.24623726215936
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	-1.48540584585614	-0.618885487226063	-0.15951640353719	-0.983836815737196	0.00628593863590081	-1.43530704594303
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	-3.0772471972241	-3.14240316403005	-2.99272974759341	-2.80439434068535	-3.22256416584925	-2.24623726215936
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-3.02250862595401	-3.40543932438203	-3.75416894893391	-2.86484477872838	-3.3272366438865	-3.1595570891648
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-2.97680837051086	-3.37490684802893	-3.78167364922315	-2.78312041907333	-3.33780948482714	-3.33549323823016
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-2.91860797076744	-3.4367694441313	-3.76665112705109	-2.79199684890013	-3.41959109807874	-3.27316311364929
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	2.36828158255904	2.69616594372289	2.68173833939402	1.98657764983251	2.83328808259948	2.10726128889998
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.0901305149022756	0.050164141754822	-0.17931903083337	-0.983836815737196	-0.264004391104011	-0.636799349725261
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-3.26362533294016	-3.61859283790593	-3.58052596346715	-3.27826543616085	-3.235132003361	-3.34182486412748
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-0.0190687770627163	0.186739676760573	0.44125745689174	-0.424221027801773	0.338991692461637	-0.198544418794106
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	1.07954351160539	1.54059876212731	1.49964494424934	0.743384132353288	1.37264608485497	0.684956490257058
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	2.13893508712022	2.36967829684932	2.42780525167888	1.91345538500354	2.53411763314093	1.71932651019681
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	-1.89087095396431	-1.87164845572143	-1.78875694326747	-1.67698399629714	-0.74092846319432	-2.24623726215936
