#taxonomy	sample1	sample2	sample3	sample5	sample6	sample7	sample10	sample11	sample12	sample13	sample14	sample16
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;NA	-4.06556499871019	-3.35837872940399	-2.6851333674888	-2.29370256157538	-3.3373403454776	-3.39546385419328	-3.75966445340331	-2.98502039777971	-2.77086618711217	-3.20505453629454	-3.05624013201683	-3.32249418371766
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	-2.45612708627609	-1.87677418847978	-1.41216769167591	-2.16017116895086	-3.50072160459531	-2.70231667363334	-2.84337372152915	-2.67486546947587	-2.54772263579796	-2.51190735573459	-2.76855805956505	-3.22079067348585
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	-2.96695271004209	-3.35837872940399	-1.58652107882069	-2.44785324140264	-2.93187523736943	-3.68651900805525	-3.35419934529514	-2.98502039777971	-2.54772263579796	-1.81876017517465	-3.05624013201683	-2.15318932516343
k__Bacteria;p__Bacteroidetes;NA;NA;NA;NA;NA	-0.270075809538	-0.705136764796777	-0.846853882625851	-0.526040643926384	-0.69828301586234	-0.399731580639291	-0.763932179849317	-0.748186682348441	-0.861323682227729	-0.497004335192327	-0.543934508040713	-0.543751412729328
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA	5.15269393851028	5.08873528642487	4.78215606344357	4.99336939182631	4.88990153404281	4.89858578590875	4.80049243744505	4.91874379257207	4.71448511926981	4.82454115747492	4.89895109347102	4.8441781125084
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;NA;NA	0.6750098242841	0.742610375536777	0.324783541057148	0.203038545859624	-0.00513583530239492	0.388725779724979	0.300778557143111	0.522446177476493	0.0623471569440485	0.0138212885736633	0.377747072468318	0.267178803487001
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	6.61767165255869	6.56706599048418	6.16722508437829	6.32126530275326	6.17930756307353	6.20840398831802	6.28786932908833	6.42483380239856	5.91703977243031	5.92070785920635	6.36403696378628	6.36315350479797
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides barnesiae	-0.104751829112617	-0.39310566333471	-0.993457356817727	-1.34924095273453	-0.292817907754176	0.215454058450943	-0.122078293676922	0.146513416933346	-0.899064010210576	-1.19015151575227	-0.628491896068776	-0.24364682027899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	2.14403055788845	2.17501075932353	2.18569236405086	0.975323046978293	1.16800950522828	1.14783092807672	2.83440695058805	2.10705522825672	1.8783208842927	1.51344433500056	1.23421930913156	1.18790413242902
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	0.0119724451955246	-0.0926193186369414	-0.623710331311642	-0.526040643926384	-0.734650660033215	-0.350941416469859	-0.427459943228104	-0.462934744749952	-1.16142827467807	-0.762707500925333	-0.263032122574311	-0.90042635666806
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	3.55244036873155	3.60063984351569	3.23491189738939	3.56626932959793	4.08950630168756	4.41529426233607	5.24751880119078	4.64389509799005	3.97171959389358	3.66135777915322	4.16729864952796	4.66628103895114
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	1.7980661768879	1.64153260132929	0.952452792237587	0.716214346970569	0.613903373103829	0.860148855624941	0.963288768241167	1.32394666602467	0.826446073476278	0.913982638517935	1.72846996780334	1.89859562263988
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola	2.45136744890065	2.18523499309939	1.10552878093508	1.08826345815889	1.77464744287894	2.56425199460012	2.22929696348656	2.56688154558378	1.68348110914134	1.71127007833048	2.12554341827526	2.0095923986119
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	0.951714838104729	0.907114089013938	0.456552818688272	0.522561224167064	0.400329272805769	0.555779864388145	0.191579265178119	0.337396106029334	-0.350498058461739	-0.091539227084163	0.29949487556857	0.098102473443067
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	3.30529516782652	3.22972209788309	2.70132568938495	2.73486620039435	3.4978442406697	3.42999618206203	3.80703468479728	4.06541745556252	3.14060773429932	2.9582602677401	3.70764477654561	3.55558069100381
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	4.09994079027835	4.07646914580801	3.90908464615462	2.73486620039435	2.4738006474991	2.73358635586726	3.47505370553204	3.42724559771918	2.89556050100026	2.90973322684544	3.25367814620969	3.87629328913207
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	-1.23235165465398	-1.50208073903837	-1.68660453737767	-1.75470606084269	-1.95104598435771	-3.61736759560368	-2.74806354172483	-1.8864081091116	-3.05854825956395	-1.81876017517465	-2.20894227162962	-1.93004577384922
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-2.96695271004209	-2.66523154884405	-3.24474915542422	-3.14100042196258	-2.93187523736943	-3.72408852879499	-3.20004866546789	-2.89800902079008	-3.46401336767211	-3.61583801172006	-3.05624013201683	-3.09350558022232
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	3.41119046808901	3.21446309742092	2.21057195993348	3.39906711324542	4.02625624893777	3.99933651988944	3.47162255092431	3.64578291350891	3.308494761902	3.27345510591403	3.16169575649804	3.2617993481883
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	-0.085883344808234	-0.32342574269672	-0.942164062430176	-0.602026550904306	-1.46553816857601	-1.60370438496523	-1.53504090187897	-1.12023579353676	-2.07771900655222	-1.19015151575227	-1.38226369844516	-1.14158841348495
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	2.45431948056473	2.4515639410806	2.10947584306211	1.86518052178429	1.68982425056987	1.56738077606663	1.74871122491028	1.96309453933522	1.28957682343425	1.47243631127318	1.76672599895888	1.80762384443415
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-0.0402133079750456	-0.333087653608457	-0.967481870414466	-1.84171743783232	-0.985965088314121	-1.31602231251345	-0.077054612302967	0.11834253996665	-1.02166633230291	-1.00782995895832	-0.393652304991375	-1.23689859328927
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	1.32122101582545	1.40720817799	1.09580423104308	1.45074674369337	1.88030911800298	2.15749573072834	3.06171560983208	2.51957176658478	1.89962346499657	1.3167340407545	2.02929647025255	2.53356084781709
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	4.01730053991278	3.89480852757083	2.7701877478689	3.24643990723245	3.73719975114936	3.23851225750607	3.30722904691713	3.54200673059939	2.36051072468022	2.39151385405451	3.64572023398571	3.47082818102391
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	0.70511962575547	0.305182916725654	-0.456656246648475	-0.576051064501046	-0.292817907754176	0.555779864388145	0.470812283143373	0.859307594877088	-0.0462866840587469	0.0138212885736633	0.499107929472586	0.098102473443067
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	0.0034617555276161	0.0157899798702436	-0.153706702065906	-0.128738846457381	0.174205093353422	0.465265856847314	0.6946828428502	0.0107118757742843	-0.660652986765578	-0.902469443300492	-0.787556590698464	0.331717324624572
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	0.726084754220515	0.573446903320333	-0.0460760378735406	-0.214261019895543	-0.533979964571064	-0.281948544982907	0.391375452495338	0.739577138936309	-0.0967175376856389	-0.114012082936221	0.377747072468318	-0.105496481798173
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	2.53021551525112	2.43280393553304	1.63805276716215	1.48397239132169	1.58628357162903	1.80854283288351	1.88666544650481	2.12092507612087	1.62973683313465	1.2077437570461	1.56217528072128	1.81710258838869
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	5.7857867994054	5.58311440899898	4.62579868908349	4.45388396525394	4.95670929462443	5.65488380647201	5.63114158760536	5.96390798344514	5.05167869761786	5.07261162455697	5.57559041183745	5.31603716225359
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-0.584324909374503	-0.585790007164211	-1.5400010631858	-0.743105149164212	-1.46553816857601	-1.09287876119924	-1.15697476795892	-1.47089266514993	-2.07771900655222	-2.10644224762643	-1.2104134415185	-1.74772421705526
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	0.742546031274587	0.732626931552593	0.418812490705425	0.303682071639312	-0.201846129548449	-0.451024875026841	-0.350168268926457	-0.270927882221534	-0.691424645432332	-0.602364850850154	-0.0117176942934048	-0.207279176108115
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	1.65474677789722	1.64287940287967	1.02494829427574	0.986133963082509	0.903986407093148	1.20469378997127	0.843002602366665	1.19216017002154	0.543319817560358	0.905819327878774	0.986811135817722	1.2727006690891
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	1.24764098033159	1.21220001181448	1.02494829427574	1.01788266139709	0.412163730452772	0.330229573043371	0.233938539017261	0.310816468224622	-0.186868634679936	0.212672147318829	0.460268096156322	0.411760032298109
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	-0.698269168723721	-0.313856291680569	-0.587992248709562	-0.526040643926384	-0.985965088314121	-1.89138645741701	-0.668622000044992	-0.757942857293806	-1.21272156906562	-1.33325235939295	-1.2104134415185	-1.59357353722801
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-1.0698327251562	-0.873472079615992	-1.02012560389989	-0.628694797986468	-0.246297892119283	-0.505092096297117	-0.511229826293563	-0.345963068164448	-1.16142827467807	-1.19015151575227	-0.599504359195524	-0.543751412729328
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	-0.974522545351879	-0.536999842994779	-1.58652107882069	-1.02073688576249	-1.46553816857601	-1.60370438496523	-0.703307558032882	-0.787795820443487	-1.5181032186168	-1.41329506706648	-1.15912014713095	-0.831433485181109
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	-0.733360488534991	-0.997524728285971	-1.45298968619617	-0.872316880644218	-0.246297892119283	-0.0281680242068078	-0.341937769789942	-0.470260784842025	-1.75926527543369	-1.70097713951826	-0.658344859218457	-0.974534328821782
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	1.53470709957634	1.58896171431995	1.25227887194417	2.38842866554884	2.68852562834772	2.2194874067563	1.85072267365334	1.97845975839927	1.61116044756171	1.23759672019578	1.87583283957633	1.56646178761726
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	-1.86834042137398	-1.41246858034868	-2.06609415908258	-1.93702761763665	-2.42104961360344	-1.52366167729169	-1.59061075303378	-1.66934360387377	-2.365401079004	-2.28876380442038	-2.76855805956505	-1.93004577384922
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	-0.468252738121749	-0.536999842994779	-0.993457356817727	-0.872316880644218	-0.596500321552398	-0.477693122109003	-0.333774459150781	-0.0647956767338608	-0.861323682227729	-1.25914438723922	-0.263032122574311	-0.448441232925003
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	1.19971251375964	1.05077657265814	0.379591777552143	0.0230671664106232	-0.0415034794732697	0.526509482088032	0.931683428825836	1.20601080695544	0.396716343368483	0.50851753040977	1.06550340439339	0.587650698761773
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	2.85411885113722	2.83152675637783	2.37383847316875	2.68007113921672	2.33081495153545	2.31991775630627	2.21795468688262	2.39487695576075	1.9827240039942	2.1007348450922	2.52097080094991	2.51495565998605
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	1.11058473386363	1.07718867219792	0.567453514721713	0.0230671664106232	-0.138667227926917	0.268097791936364	0.820187924600494	1.25303088510857	0.457959968609201	0.601607953475782	1.1434649458631	0.867235560980934
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	-0.554019559879174	-0.691150522822038	-1.19705631205897	-1.10411849470154	-0.47513946454813	-1.0440885970298	-0.482519720411131	-0.115057511514749	-1.16142827467807	-1.25914438723922	-0.491290774555291	-0.24364682027899
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-1.20336411778073	-1.03599100911377	-1.68660453737767	-1.67466335316916	-1.83326294870132	-2.70231667363334	-1.927082989655	-0.850316177424821	-1.26678879033589	-1.70097713951826	-1.32163907662872	-1.93004577384922
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	-0.647838315096829	-0.56109739457384	-1.16530761374439	-0.368411699722801	-0.223825036267224	-0.259969638264132	-0.418570995810858	-0.229624076080298	-0.601812486742644	-0.720147886506537	-0.689116517885211	-0.974534328821782
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	3.90310070175604	3.84487797108206	3.37298799130859	3.77406143220199	3.67792314121982	3.64156376049299	3.62974507204454	3.78305475366217	3.2367177418757	3.31039862110572	3.83267205916383	3.73776404034817
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	-1.46287531326581	-2.19522791959831	-2.43381893920789	-1.34924095273453	-1.63259225323917	-0.792774168748898	-1.17566690097108	-1.35756397984293	-1.75926527543369	-1.81876017517465	-1.38226369844516	-1.59357353722801
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-0.215417397000136	-0.267336276045677	-0.340584075395721	-0.327589705202546	-0.596500321552398	-0.451024875026841	-0.613359321369943	-0.448441737447386	-0.601812486742644	-0.565997206679279	-0.787556590698464	-0.766894964043538
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-1.62321796334099	-1.41246858034868	-1.99198618692885	-1.93702761763665	-1.63259225323917	-2.14270088569791	-2.01046459859405	-1.55427427408898	-1.75926527543369	-2.28876380442038	-2.20894227162962	-1.59357353722801
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	-1.14779426662592	-1.03599100911377	-1.7978301724879	-2.04238813329447	-1.83326294870132	-0.997568581394911	-1.43238674781889	-1.37558248534561	-1.59221119077052	-2.51190735573459	-1.5899030632234	-2.15318932516343
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	0.0615693863348969	0.236190045238702	0.0963443021682281	0.167106536633561	0.338960326429477	0.411198635577038	0.603434171385055	-0.0599056914396691	-0.573641609775948	-0.640105178833001	-0.517266260958552	0.467849498949152
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	1.28629313476587	1.1785126158308	0.857894209612574	1.24518422285996	0.584632990803715	0.145495469844032	1.01313657396873	1.53577954844239	1.08458646682758	1.46777429816737	1.20173385398707	0.619399397076353
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-0.908564577560082	-1.0966156309302	-1.26374768655764	-1.84171743783232	-1.95104598435771	-1.14417205558679	-0.941266195132232	-0.767795153736818	-1.59221119077052	-1.95229156779917	-1.51579509106968	-0.831433485181109
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	0.0204113138413893	-0.214226450731728	-0.679799797962685	-0.455423076712431	-0.00513583530239492	-0.259969638264132	0.0414269913175564	0.158347874580349	-0.824956038056854	-0.371841192238321	-0.129500729949788	-0.361429855935373
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	4.24755170410906	3.99508748625484	2.95576001861847	2.60945357200277	3.31099632632562	3.62293794487592	3.77589916483043	4.44044583747877	3.63394896237797	3.36302337511744	4.18129839543573	4.68065027086854
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	2.5464760361229	2.6621590651897	2.16578020173074	2.25414112922099	1.81015413133585	0.980293167467004	1.23923558447453	2.37413547145394	1.52641921910662	1.6152270293105	1.92736648969151	1.88105131298897
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	5.54613205332961	5.52897013128482	5.10052815191194	5.35476482204003	5.10792710636705	4.9747363134823	4.89502725119856	5.08489087816404	4.61513986970378	4.66070906791362	5.17788255950485	5.15568831249274
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	3.79904697389276	3.76077135385781	3.58828257736198	2.58909936101099	2.19407090323782	2.19365571214278	2.97878420586237	3.43645403944039	2.53492319427457	2.2286674672597	2.9895547596362	3.34397890012977
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	0.611925848857523	0.0691359605755362	-0.48790879015258	0.167106536633561	0.829324878324128	1.20970633179481	0.908480531746172	0.833690430506787	0.26168005956454	-0.497004335192327	0.399024470915603	0.737182432732737
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	0.284712937649106	0.257930031875108	-0.326978423339943	0.0370534083853631	-0.159286515129653	-0.118319121201105	-0.270761491322047	-0.399309048869741	-0.468281094118122	-0.287283804210258	-0.571333482228828	-0.649111928387154
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	0.607263835751711	0.465905361716147	0.444130298689714	0.355507139503898	0.363961628634895	0.215454058450943	0.287763189031041	0.13453722588663	0.364628028816982	0.392257724293908	0.121813698331118	-0.448441232925003
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	1.8811636545564	1.64556757654147	1.45117539383233	1.30165083452773	1.47484400989482	1.75493338227813	1.53614978292661	1.51074068402456	1.63889720253331	1.78877363948534	1.79579013190279	1.3125465776363
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	2.40678129579071	2.62151918133252	2.59734493502949	2.28248008753946	1.93051781358573	1.53178983096392	2.31107327459918	2.13188408991059	2.0673978810433	1.72219914886267	1.86130473901342	1.57851012613344
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-2.45612708627609	-2.66523154884405	-2.83928404731606	-3.14100042196258	-2.64419316491765	-2.98999874608512	-2.58100945706166	-2.24742145464893	-2.77086618711217	-3.98520436275818	-1.75695714788657	-2.84633650572337
