#SampleID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCT.f.0598	0.0175438596491228	0.00584795321637427	0	0.0233918128654971	0	0	0.00584795321637427	0	0.00584795321637427	0.00584795321637427	0	0	0	0	0.00584795321637427	0	0	0	0	0.00584795321637427	0	0.00584795321637427	0.00584795321637427	0	0	0	0	0	0	0.00584795321637427	0.00584795321637427	0	0.900584795321637	0
MCT.f.0597	0.00598802395209581	0	0	0	0	0	0.00598802395209581	0	0	0.00598802395209581	0	0.00598802395209581	0	0	0	0	0	0	0	0	0	0.00598802395209581	0.0179640718562874	0	0	0	0	0	0.00598802395209581	0	0	0	0.946107784431138	0
MCT.f.0596	0.00552486187845304	0.00552486187845304	0.0110497237569061	0.0165745856353591	0.00552486187845304	0	0.0441988950276243	0	0	0.00552486187845304	0.0110497237569061	0	0	0	0	0.0441988950276243	0.0110497237569061	0.0110497237569061	0	0	0	0.0220994475138122	0.00552486187845304	0	0	0	0	0	0	0.0110497237569061	0.0165745856353591	0	0.762430939226519	0.0110497237569061
MCT.f.0595	0.0167597765363128	0	0.00558659217877095	0.00558659217877095	0.0223463687150838	0	0.00558659217877095	0	0.00558659217877095	0.00558659217877095	0.0167597765363128	0	0.0167597765363128	0.0167597765363128	0.00558659217877095	0.00558659217877095	0.0111731843575419	0.00558659217877095	0.00558659217877095	0.00558659217877095	0	0.00558659217877095	0	0	0	0.00558659217877095	0.0167597765363128	0.0614525139664804	0.00558659217877095	0.00558659217877095	0.0167597765363128	0.720670391061452	0	0.00558659217877095
MCT.f.0593	0	0.00591715976331361	0.00591715976331361	0	0	0	0	0	0.00591715976331361	0	0	0	0.00591715976331361	0.00591715976331361	0.00591715976331361	0	0.00591715976331361	0	0	0.00591715976331361	0	0	0.00591715976331361	0.00591715976331361	0	0	0.0118343195266272	0.0177514792899408	0.00591715976331361	0.00591715976331361	0	0.899408284023669	0	0
MCT.f.0592	0	0	0	0.0454545454545455	0.0101010101010101	0	0	0	0	0	0	0	0.0101010101010101	0.00505050505050505	0.0101010101010101	0.0404040404040404	0	0.00505050505050505	0	0	0	0.0151515151515152	0	0	0	0	0.0252525252525253	0.00505050505050505	0.0151515151515152	0.00505050505050505	0	0.803030303030303	0	0.00505050505050505
MCT.f.0590	0.0104166666666667	0	0	0	0	0	0	0	0.00520833333333333	0.00520833333333333	0	0	0.0260416666666667	0.015625	0.00520833333333333	0	0	0.00520833333333333	0	0.00520833333333333	0	0.00520833333333333	0.00520833333333333	0	0	0	0.0104166666666667	0.0104166666666667	0.0104166666666667	0	0.015625	0.854166666666667	0.00520833333333333	0.00520833333333333
MCT.f.0587	0	0	0	0.016304347826087	0	0	0	0	0	0	0.0108695652173913	0	0.0108695652173913	0	0	0.0108695652173913	0.00543478260869565	0	0	0	0	0.0108695652173913	0.00543478260869565	0	0	0	0.00543478260869565	0.016304347826087	0	0.00543478260869565	0.00543478260869565	0.885869565217391	0.00543478260869565	0.00543478260869565
MCT.f.0586	0	0	0.00581395348837209	0.00581395348837209	0	0.00581395348837209	0	0	0	0	0	0.00581395348837209	0	0	0	0	0	0	0	0.00581395348837209	0	0	0	0	0	0	0	0.00581395348837209	0	0	0.00581395348837209	0.941860465116279	0.0116279069767442	0.00581395348837209
MCT.f.0585	0	0	0	0	0.0108695652173913	0	0	0	0.00543478260869565	0	0	0.00543478260869565	0	0	0.00543478260869565	0.00543478260869565	0.0108695652173913	0	0	0.0108695652173913	0	0.00543478260869565	0.016304347826087	0	0	0	0	0.016304347826087	0.00543478260869565	0	0	0.896739130434783	0	0.00543478260869565
MCT.f.0583	0	0.00512820512820513	0	0.0153846153846154	0.00512820512820513	0.0153846153846154	0	0	0.0102564102564103	0	0.0153846153846154	0.00512820512820513	0.0102564102564103	0.0205128205128205	0.00512820512820513	0	0.00512820512820513	0	0	0	0	0.0153846153846154	0.0102564102564103	0	0	0	0.00512820512820513	0.0358974358974359	0.00512820512820513	0.00512820512820513	0.0102564102564103	0.794871794871795	0	0.00512820512820513
MCT.f.0582	0.0106382978723404	0	0	0.0106382978723404	0.00531914893617021	0	0	0.00531914893617021	0.0106382978723404	0	0.0106382978723404	0.00531914893617021	0.0478723404255319	0.00531914893617021	0	0.0106382978723404	0	0.00531914893617021	0	0.0106382978723404	0.0478723404255319	0.0319148936170213	0.0212765957446809	0	0	0	0	0.0212765957446809	0	0.00531914893617021	0	0.659574468085106	0.0106382978723404	0.0638297872340425
MCT.f.0581	0	0.0109289617486339	0	0.0218579234972678	0.0218579234972678	0.0109289617486339	0.00546448087431694	0	0.0273224043715847	0.0109289617486339	0.0218579234972678	0.00546448087431694	0.0273224043715847	0.0163934426229508	0.0163934426229508	0.0163934426229508	0.0163934426229508	0.00546448087431694	0.00546448087431694	0	0.0109289617486339	0.087431693989071	0.0163934426229508	0	0	0.00546448087431694	0.0218579234972678	0.0491803278688525	0.0218579234972678	0.0218579234972678	0.0109289617486339	0.486338797814208	0.00546448087431694	0.0218579234972678
MCT.f.0580	0.00591715976331361	0	0	0.0236686390532544	0.00591715976331361	0	0.00591715976331361	0	0.0118343195266272	0	0.00591715976331361	0.0118343195266272	0.0236686390532544	0	0.00591715976331361	0.00591715976331361	0.0177514792899408	0.00591715976331361	0.0118343195266272	0.029585798816568	0.00591715976331361	0.0236686390532544	0.0118343195266272	0	0	0	0.00591715976331361	0	0	0.029585798816568	0.0118343195266272	0.710059171597633	0	0.029585798816568
MCT.f.0579	0	0.00543478260869565	0.00543478260869565	0.0271739130434783	0.016304347826087	0	0	0	0.00543478260869565	0	0.00543478260869565	0.00543478260869565	0.00543478260869565	0.00543478260869565	0.0108695652173913	0.0326086956521739	0.0108695652173913	0	0.00543478260869565	0	0	0.0217391304347826	0.0108695652173913	0	0	0	0	0.016304347826087	0.00543478260869565	0.0108695652173913	0.0108695652173913	0.733695652173913	0.0108695652173913	0.0380434782608696
MCT.f.0578	0.00564971751412429	0.00564971751412429	0	0	0	0.00564971751412429	0	0.00564971751412429	0.0169491525423729	0	0	0	0	0.0112994350282486	0	0.00564971751412429	0	0	0	0	0	0	0	0	0.00564971751412429	0	0	0.0112994350282486	0	0	0.92090395480226	0	0	0.00564971751412429
MCT.f.0577	0.00568181818181818	0	0	0.00568181818181818	0	0.0113636363636364	0	0.0113636363636364	0	0.00568181818181818	0.0170454545454545	0.00568181818181818	0	0.00568181818181818	0.0113636363636364	0.0113636363636364	0.00568181818181818	0	0	0.0113636363636364	0	0	0.00568181818181818	0	0.00568181818181818	0.00568181818181818	0	0.00568181818181818	0	0.0170454545454545	0.8125	0.0170454545454545	0.0227272727272727	0
MCT.f.0575	0.0154639175257732	0	0.00515463917525773	0	0.00515463917525773	0.00515463917525773	0.00515463917525773	0	0	0.00515463917525773	0	0	0	0.00515463917525773	0.0103092783505155	0.00515463917525773	0	0	0	0	0	0	0.00515463917525773	0	0.00515463917525773	0	0	0.00515463917525773	0	0.00515463917525773	0.917525773195876	0	0	0
MCT.f.0574	0.0143540669856459	0.00478468899521531	0	0	0.00478468899521531	0.0191387559808612	0.00478468899521531	0.0191387559808612	0.00478468899521531	0.00478468899521531	0.0287081339712919	0	0	0	0	0.00478468899521531	0.0143540669856459	0	0	0.00956937799043062	0	0	0.00956937799043062	0	0.00956937799043062	0	0.00478468899521531	0.0191387559808612	0	0.0191387559808612	0.789473684210526	0.0143540669856459	0	0
MCT.f.0573	0	0	0	0.0050761421319797	0.0050761421319797	0	0	0	0	0.0050761421319797	0	0	0	0	0	0	0.0152284263959391	0	0	0	0	0	0	0	0.0050761421319797	0	0.0050761421319797	0	0	0	0.959390862944162	0	0	0
MCT.f.0570	0.0116279069767442	0	0	0.00581395348837209	0.00581395348837209	0.0116279069767442	0	0.00581395348837209	0	0.00581395348837209	0	0	0	0.00581395348837209	0.00581395348837209	0	0.0174418604651163	0.0174418604651163	0	0	0	0	0.0116279069767442	0.00581395348837209	0.0116279069767442	0	0	0	0.00581395348837209	0	0.854651162790698	0.0116279069767442	0.00581395348837209	0
MCT.f.0568	0.00531914893617021	0	0.00531914893617021	0.0212765957446809	0.0212765957446809	0.0159574468085106	0.00531914893617021	0.0159574468085106	0.00531914893617021	0.00531914893617021	0.00531914893617021	0.00531914893617021	0.00531914893617021	0.0106382978723404	0	0	0.0106382978723404	0.0159574468085106	0	0.0265957446808511	0	0	0.00531914893617021	0.0106382978723404	0.0106382978723404	0.0159574468085106	0.0159574468085106	0.0159574468085106	0	0.0106382978723404	0.712765957446808	0.00531914893617021	0.0106382978723404	0.00531914893617021
MCT.f.0567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00549450549450549	0	0	0	0	0	0	0	0	0	0	0.983516483516483	0	0.010989010989011	0
MCT.f.0566	0	0	0.00558659217877095	0.0111731843575419	0.00558659217877095	0.00558659217877095	0	0	0	0	0	0	0.0111731843575419	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111731843575419	0.0167597765363128	0	0.00558659217877095	0.921787709497207	0.00558659217877095	0	0
MCT.f.0565	0.00581395348837209	0.00581395348837209	0	0.00581395348837209	0.0116279069767442	0.0116279069767442	0.00581395348837209	0	0.00581395348837209	0	0	0	0	0	0	0	0.0116279069767442	0.00581395348837209	0	0	0	0	0.00581395348837209	0	0.00581395348837209	0	0.0116279069767442	0	0	0	0.883720930232558	0.0174418604651163	0.00581395348837209	0
MCT.f.0564	0.0053475935828877	0	0	0.0053475935828877	0.0053475935828877	0.0053475935828877	0	0	0	0	0.0053475935828877	0	0	0.0053475935828877	0.0053475935828877	0.0053475935828877	0.0053475935828877	0	0	0.0106951871657754	0	0	0	0	0	0	0.0053475935828877	0.0053475935828877	0	0.0053475935828877	0.914438502673797	0.0053475935828877	0	0.0053475935828877
MCT.f.0562	0.00625	0.00625	0	0	0.00625	0.03125	0	0.03125	0.00625	0.00625	0.03125	0.0125	0.0125	0.0125	0.00625	0.00625	0.0125	0.00625	0	0.025	0	0	0.0125	0.00625	0.0125	0.00625	0	0.0375	0	0.00625	0.7	0	0	0
MCT.f.0561	0.00531914893617021	0	0	0	0	0	0	0.00531914893617021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98936170212766	0	0	0	0
MCT.f.0560	0	0.0105820105820106	0	0	0.00529100529100529	0.037037037037037	0	0	0.00529100529100529	0.0211640211640212	0	0.037037037037037	0.00529100529100529	0.0105820105820106	0.0105820105820106	0.00529100529100529	0	0.00529100529100529	0	0.00529100529100529	0	0	0	0.00529100529100529	0	0.0105820105820106	0	0	0	0.825396825396825	0	0	0	0
MCT.f.0559	0	0	0	0.00512820512820513	0	0.0153846153846154	0	0.00512820512820513	0.00512820512820513	0.00512820512820513	0.00512820512820513	0.00512820512820513	0	0	0.0153846153846154	0	0	0	0	0.0102564102564103	0	0.00512820512820513	0	0	0	0.00512820512820513	0.00512820512820513	0	0	0.907692307692308	0.00512820512820513	0	0	0
MCT.f.0558	0.00543478260869565	0.00543478260869565	0.00543478260869565	0.00543478260869565	0.0108695652173913	0.0217391304347826	0.00543478260869565	0.0108695652173913	0.00543478260869565	0.0326086956521739	0.0108695652173913	0.016304347826087	0	0.00543478260869565	0.0108695652173913	0	0	0.0108695652173913	0	0.0380434782608696	0.0108695652173913	0.0489130434782609	0	0.00543478260869565	0.0108695652173913	0	0	0	0.00543478260869565	0.66304347826087	0	0.0108695652173913	0.0326086956521739	0.0108695652173913
MCT.f.0557	0	0	0	0.0108695652173913	0.00543478260869565	0.00543478260869565	0	0.00543478260869565	0	0.0108695652173913	0.00543478260869565	0	0	0	0	0	0	0	0	0.00543478260869565	0	0.0108695652173913	0	0	0	0.00543478260869565	0	0	0	0.934782608695652	0	0	0	0
MCT.f.0556	0	0	0	0	0.0116279069767442	0.0348837209302326	0	0	0	0.0116279069767442	0	0	0	0	0	0	0	0	0	0.0116279069767442	0	0	0.0116279069767442	0	0	0	0	0	0.00581395348837209	0.895348837209302	0.0116279069767442	0.00581395348837209	0	0
MCT.f.0555	0.00520833333333333	0.03125	0.0104166666666667	0.0104166666666667	0.0208333333333333	0.0260416666666667	0	0	0.00520833333333333	0.0104166666666667	0.00520833333333333	0.046875	0	0.0104166666666667	0.015625	0.0104166666666667	0.0520833333333333	0.0208333333333333	0	0	0	0	0.015625	0	0.00520833333333333	0.0364583333333333	0	0	0.015625	0.604166666666667	0.0208333333333333	0	0.0208333333333333	0
MCT.f.0554	0.00540540540540541	0.00540540540540541	0	0	0	0.0162162162162162	0	0.00540540540540541	0	0.0108108108108108	0	0	0	0.00540540540540541	0	0	0	0	0	0.00540540540540541	0.00540540540540541	0.00540540540540541	0	0.00540540540540541	0	0.00540540540540541	0.00540540540540541	0	0.00540540540540541	0.891891891891892	0.0162162162162162	0	0.00540540540540541	0
MCT.f.0553	0	0.0167597765363128	0	0	0	0.0223463687150838	0.00558659217877095	0.00558659217877095	0	0.0223463687150838	0	0.0223463687150838	0.00558659217877095	0.00558659217877095	0	0	0	0.0111731843575419	0	0	0.00558659217877095	0	0.00558659217877095	0	0.0279329608938547	0.0223463687150838	0.0111731843575419	0.00558659217877095	0	0.793296089385475	0.00558659217877095	0.00558659217877095	0	0
MCT.f.0552	0	0	0	0	0.00578034682080925	0.023121387283237	0	0.00578034682080925	0.0115606936416185	0.00578034682080925	0	0.00578034682080925	0.00578034682080925	0.00578034682080925	0	0	0	0	0	0.00578034682080925	0.00578034682080925	0	0.0115606936416185	0.00578034682080925	0	0	0	0	0	0.890173410404624	0.00578034682080925	0	0.00578034682080925	0
MCT.f.0551	0	0	0	0.00543478260869565	0	0.0108695652173913	0	0.00543478260869565	0.0108695652173913	0.00543478260869565	0	0	0.00543478260869565	0	0	0	0	0	0	0.0108695652173913	0	0.0108695652173913	0.00543478260869565	0	0.00543478260869565	0.00543478260869565	0	0	0	0.91304347826087	0	0.00543478260869565	0	0
MCT.f.0550	0.00531914893617021	0.00531914893617021	0	0.00531914893617021	0	0.0106382978723404	0	0.00531914893617021	0.0106382978723404	0	0	0	0.00531914893617021	0.00531914893617021	0	0	0	0.0106382978723404	0	0.0106382978723404	0	0.00531914893617021	0.00531914893617021	0	0	0	0	0	0	0.904255319148936	0	0	0.00531914893617021	0.00531914893617021
MCT.f.0549	0	0	0	0.0050251256281407	0	0.0050251256281407	0.0050251256281407	0	0.0050251256281407	0	0	0	0.0050251256281407	0	0	0	0	0.0100502512562814	0	0	0	0.0050251256281407	0	0	0	0	0	0	0.0050251256281407	0.939698492462312	0	0.0050251256281407	0.0100502512562814	0
MCT.f.0548	0	0.005	0	0.005	0.01	0.015	0	0.005	0.02	0.02	0.005	0.015	0.01	0.015	0.005	0	0	0.02	0.005	0.015	0	0.015	0.015	0.005	0.005	0.005	0.01	0	0.01	0.69	0.005	0.015	0.05	0.005
MCT.f.0547	0	0.00526315789473684	0	0.00526315789473684	0.0157894736842105	0.0210526315789474	0	0.00526315789473684	0.0105263157894737	0.0315789473684211	0.00526315789473684	0.0368421052631579	0.0157894736842105	0.0105263157894737	0.0263157894736842	0	0.00526315789473684	0.0210526315789474	0	0.0210526315789474	0	0.0105263157894737	0	0.0105263157894737	0	0.0263157894736842	0.0105263157894737	0	0.0105263157894737	0.657894736842105	0	0.0157894736842105	0.0210526315789474	0
MCT.f.0546	0.0102040816326531	0.00510204081632653	0	0	0	0	0	0.0102040816326531	0.00510204081632653	0.0102040816326531	0.00510204081632653	0.00510204081632653	0.00510204081632653	0	0	0	0	0.0102040816326531	0.00510204081632653	0.0102040816326531	0	0.00510204081632653	0	0	0.00510204081632653	0.00510204081632653	0	0	0.00510204081632653	0.88265306122449	0	0.0153061224489796	0	0
MCT.f.0545	0.00537634408602151	0	0	0	0	0.021505376344086	0	0.00537634408602151	0.00537634408602151	0.010752688172043	0	0.021505376344086	0.0161290322580645	0.010752688172043	0.0161290322580645	0	0	0	0	0	0.010752688172043	0	0	0.00537634408602151	0	0.010752688172043	0	0	0	0.838709677419355	0.00537634408602151	0.010752688172043	0.00537634408602151	0
MCT.f.0544	0.0168539325842697	0.0168539325842697	0.00561797752808989	0.00561797752808989	0.0224719101123595	0.0224719101123595	0.00561797752808989	0.0112359550561798	0.0224719101123595	0.0224719101123595	0.00561797752808989	0	0.0730337078651685	0.00561797752808989	0.0112359550561798	0	0.0168539325842697	0.0112359550561798	0.00561797752808989	0	0	0.0224719101123595	0.0337078651685393	0.00561797752808989	0.0112359550561798	0.00561797752808989	0	0.0112359550561798	0.589887640449438	0.0112359550561798	0	0.00561797752808989	0.0224719101123595	0
MCT.f.0543	0	0.0062111801242236	0.0062111801242236	0	0	0.0124223602484472	0	0.0186335403726708	0.0186335403726708	0.031055900621118	0	0.0186335403726708	0.0745341614906832	0	0.0124223602484472	0	0	0.0124223602484472	0	0	0	0.0062111801242236	0.0062111801242236	0	0	0	0	0	0.732919254658385	0.0248447204968944	0	0	0.0186335403726708	0
MCT.f.0541	0	0.0109289617486339	0	0	0.0109289617486339	0.0163934426229508	0	0	0.0109289617486339	0.0109289617486339	0	0.0109289617486339	0.0546448087431694	0	0	0	0	0.00546448087431694	0	0	0	0.0109289617486339	0.0218579234972678	0.00546448087431694	0	0.0109289617486339	0.00546448087431694	0.00546448087431694	0.80327868852459	0.00546448087431694	0	0	0	0
MCT.f.0540	0	0	0	0	0.0163934426229508	0.00546448087431694	0	0.0109289617486339	0	0.0109289617486339	0	0.00546448087431694	0.0491803278688525	0.00546448087431694	0	0	0.0218579234972678	0	0	0	0	0	0	0	0.0546448087431694	0.00546448087431694	0	0	0.786885245901639	0.00546448087431694	0	0	0.0218579234972678	0
MCT.f.0539	0	0.00520833333333333	0.00520833333333333	0	0.00520833333333333	0.0260416666666667	0	0.00520833333333333	0	0.015625	0.00520833333333333	0.0104166666666667	0.046875	0.015625	0.0104166666666667	0.00520833333333333	0.0260416666666667	0.0520833333333333	0	0.00520833333333333	0	0	0	0.00520833333333333	0	0.046875	0.00520833333333333	0.00520833333333333	0.677083333333333	0	0	0.00520833333333333	0.0104166666666667	0.00520833333333333
MCT.f.0538	0	0.0172413793103448	0.00574712643678161	0.00574712643678161	0.0402298850574713	0.0459770114942529	0	0	0.00574712643678161	0.00574712643678161	0.00574712643678161	0.00574712643678161	0.0689655172413793	0.00574712643678161	0.0114942528735632	0	0.00574712643678161	0.0114942528735632	0	0.00574712643678161	0.00574712643678161	0.00574712643678161	0.00574712643678161	0	0.00574712643678161	0.0229885057471264	0.0344827586206897	0.00574712643678161	0.591954022988506	0.00574712643678161	0.00574712643678161	0.0114942528735632	0.0517241379310345	0
MCT.f.0536	0	0	0.0102040816326531	0.00510204081632653	0.0204081632653061	0	0.0102040816326531	0.0102040816326531	0	0.0306122448979592	0	0.00510204081632653	0.0510204081632653	0.00510204081632653	0.0153061224489796	0	0.0153061224489796	0.0102040816326531	0	0	0.0102040816326531	0.0102040816326531	0.0153061224489796	0.00510204081632653	0	0	0.0153061224489796	0	0.704081632653061	0.00510204081632653	0	0.00510204081632653	0.0357142857142857	0.00510204081632653
MCT.f.0535	0.0170454545454545	0.00568181818181818	0.0113636363636364	0	0	0.0170454545454545	0.00568181818181818	0.00568181818181818	0.0113636363636364	0	0	0	0.00568181818181818	0	0.0227272727272727	0	0	0	0	0	0	0.0170454545454545	0.00568181818181818	0.0113636363636364	0	0.0113636363636364	0.00568181818181818	0	0.823863636363636	0	0	0	0.0227272727272727	0
MCT.f.0534	0	0.00497512437810945	0.00497512437810945	0	0.0398009950248756	0	0	0.00995024875621891	0	0.00497512437810945	0	0.00995024875621891	0.0149253731343284	0.00497512437810945	0.0149253731343284	0	0.0149253731343284	0.00995024875621891	0	0	0	0	0.0248756218905473	0.00995024875621891	0.00995024875621891	0.0945273631840796	0.0149253731343284	0	0.597014925373134	0.0895522388059701	0	0	0.0248756218905473	0
MCT.f.0533	0	0.00571428571428571	0.00571428571428571	0.00571428571428571	0.0914285714285714	0.0228571428571429	0	0.0114285714285714	0.0228571428571429	0	0.0114285714285714	0.00571428571428571	0.04	0.0171428571428571	0.0171428571428571	0.0285714285714286	0.00571428571428571	0.00571428571428571	0.0114285714285714	0	0	0.0228571428571429	0.0628571428571429	0.0171428571428571	0.00571428571428571	0.0114285714285714	0.0285714285714286	0.00571428571428571	0.44	0.0228571428571429	0	0.04	0.0285714285714286	0.00571428571428571
MCT.f.0532	0.0110497237569061	0	0.0165745856353591	0.00552486187845304	0.0386740331491713	0.0165745856353591	0	0.00552486187845304	0.0165745856353591	0.0110497237569061	0	0	0.0441988950276243	0.00552486187845304	0.00552486187845304	0	0.00552486187845304	0.00552486187845304	0	0	0	0.0110497237569061	0.0331491712707182	0.0110497237569061	0.0110497237569061	0.0110497237569061	0	0	0.662983425414365	0.0110497237569061	0	0.0276243093922652	0.0331491712707182	0
MCT.f.0530	0	0.00625	0.0125	0.01875	0.01875	0.01875	0	0.00625	0.0125	0.0625	0	0.0125	0.0375	0	0.025	0	0.025	0.025	0.00625	0.00625	0	0	0	0	0.00625	0.0375	0	0	0.59375	0.025	0	0	0.04375	0
MCT.f.0529	0	0.0225988700564972	0.0225988700564972	0.00564971751412429	0.0169491525423729	0.0169491525423729	0	0	0	0.0282485875706215	0.00564971751412429	0.0395480225988701	0.0169491525423729	0.0112994350282486	0.0112994350282486	0	0.0112994350282486	0.0169491525423729	0	0.0112994350282486	0	0.00564971751412429	0	0.00564971751412429	0.0338983050847458	0.00564971751412429	0	0	0.672316384180791	0.0112994350282486	0	0.00564971751412429	0.0225988700564972	0
MCT.f.0528	0.0106951871657754	0	0.0106951871657754	0	0.0320855614973262	0.0213903743315508	0	0.0053475935828877	0	0.0053475935828877	0	0.0106951871657754	0.0267379679144385	0.0053475935828877	0	0	0.0106951871657754	0.0053475935828877	0	0	0	0.0053475935828877	0	0.0053475935828877	0.0213903743315508	0.0053475935828877	0.0213903743315508	0.0053475935828877	0.754010695187166	0.0106951871657754	0	0	0.0213903743315508	0.0053475935828877
MCT.f.0527	0	0.010989010989011	0.010989010989011	0	0.0164835164835165	0	0.00549450549450549	0.00549450549450549	0	0	0.021978021978022	0	0	0.00549450549450549	0.0164835164835165	0.010989010989011	0	0	0.00549450549450549	0	0	0	0.010989010989011	0	0.00549450549450549	0.00549450549450549	0.00549450549450549	0.824175824175824	0	0.00549450549450549	0.0164835164835165	0.00549450549450549	0	0.010989010989011
MCT.f.0526	0.00531914893617021	0	0	0	0	0.00531914893617021	0	0	0	0	0.00531914893617021	0	0.00531914893617021	0	0	0.0319148936170213	0	0	0.00531914893617021	0	0	0.00531914893617021	0	0	0	0	0	0.867021276595745	0	0.00531914893617021	0.00531914893617021	0.0585106382978723	0	0
MCT.f.0525	0.00526315789473684	0.00526315789473684	0.00526315789473684	0.00526315789473684	0.00526315789473684	0	0.00526315789473684	0.00526315789473684	0	0	0.0105263157894737	0	0	0	0.00526315789473684	0	0.0105263157894737	0	0.00526315789473684	0	0	0	0.0105263157894737	0	0.0105263157894737	0	0.00526315789473684	0.889473684210526	0	0	0.0157894736842105	0	0	0
MCT.f.0524	0	0	0	0	0.00520833333333333	0	0.00520833333333333	0	0	0	0	0	0	0	0	0	0	0.00520833333333333	0	0	0	0	0	0	0	0	0	0.984375	0	0	0	0	0	0
MCT.f.0523	0	0.00625	0	0	0.00625	0	0.00625	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0	0	0	0	0.96875	0	0	0	0	0	0
MCT.f.0522	0	0	0.005	0.005	0.015	0	0	0.01	0	0.01	0.005	0	0.005	0.005	0.005	0	0.01	0.005	0.015	0.005	0	0	0	0	0.005	0	0.01	0.845	0.005	0	0.025	0	0.005	0.005
MCT.f.0520	0	0	0.00581395348837209	0.0116279069767442	0.0116279069767442	0.0116279069767442	0	0	0	0	0.0174418604651163	0.00581395348837209	0	0	0	0	0.0232558139534884	0.00581395348837209	0.0116279069767442	0	0	0	0.00581395348837209	0	0.00581395348837209	0.00581395348837209	0.00581395348837209	0.848837209302326	0.00581395348837209	0	0.0116279069767442	0	0.00581395348837209	0
MCT.f.0519	0	0.0111111111111111	0.00555555555555556	0	0	0	0.00555555555555556	0	0	0	0	0.00555555555555556	0	0	0	0	0	0	0.00555555555555556	0	0	0	0	0.00555555555555556	0.00555555555555556	0	0.00555555555555556	0.938888888888889	0	0	0	0.00555555555555556	0	0.00555555555555556
MCT.f.0517	0.00543478260869565	0.0108695652173913	0.00543478260869565	0	0.016304347826087	0	0	0.00543478260869565	0.00543478260869565	0	0.00543478260869565	0	0.016304347826087	0	0.00543478260869565	0.0108695652173913	0.00543478260869565	0	0.0108695652173913	0	0	0.00543478260869565	0	0	0	0	0.0108695652173913	0.815217391304348	0	0.00543478260869565	0.016304347826087	0.0217391304347826	0.016304347826087	0.00543478260869565
MCT.f.0516	0	0	0	0.0158730158730159	0	0	0.00529100529100529	0	0.00529100529100529	0	0.00529100529100529	0	0	0	0	0	0.0105820105820106	0	0.0264550264550265	0	0	0.00529100529100529	0	0	0.0105820105820106	0	0.00529100529100529	0.873015873015873	0	0	0.00529100529100529	0.0211640211640212	0.00529100529100529	0.00529100529100529
MCT.f.0515	0.00543478260869565	0.0108695652173913	0.00543478260869565	0.0108695652173913	0	0.00543478260869565	0.0108695652173913	0	0	0.00543478260869565	0.00543478260869565	0	0	0	0.00543478260869565	0.0108695652173913	0.0108695652173913	0	0.0108695652173913	0	0	0	0	0	0.00543478260869565	0	0.0108695652173913	0.864130434782609	0	0.00543478260869565	0	0.0108695652173913	0.00543478260869565	0
MCT.f.0514	0	0	0	0	0	0.00578034682080925	0.00578034682080925	0	0	0	0	0	0	0	0	0	0.00578034682080925	0	0.0115606936416185	0	0	0	0.00578034682080925	0	0	0	0.00578034682080925	0.959537572254335	0	0	0	0	0	0
MCT.f.0513	0	0	0	0	0.00549450549450549	0	0	0.00549450549450549	0	0	0	0	0.00549450549450549	0	0	0.00549450549450549	0	0	0	0	0	0	0	0	0	0	0	0.972527472527473	0	0	0	0.00549450549450549	0	0
MCT.f.0512	0	0.0104712041884817	0.0104712041884817	0.0104712041884817	0.00523560209424084	0.0104712041884817	0.00523560209424084	0.00523560209424084	0	0	0.0157068062827225	0	0.00523560209424084	0	0.00523560209424084	0.00523560209424084	0	0	0.00523560209424084	0	0	0	0	0	0.00523560209424084	0.00523560209424084	0	0.863874345549738	0	0.0104712041884817	0.00523560209424084	0	0.00523560209424084	0.0104712041884817
MCT.f.0511	0	0.010989010989011	0.010989010989011	0.00549450549450549	0	0	0	0.0274725274725275	0	0	0.00549450549450549	0	0.00549450549450549	0.010989010989011	0.00549450549450549	0	0.0164835164835165	0	0.021978021978022	0	0	0	0	0	0.00549450549450549	0.00549450549450549	0	0.846153846153846	0	0	0.00549450549450549	0.00549450549450549	0.00549450549450549	0.00549450549450549
MCT.f.0492	0.0274725274725275	0.0274725274725275	0.010989010989011	0.0164835164835165	0.021978021978022	0.0274725274725275	0	0.021978021978022	0.021978021978022	0.00549450549450549	0.00549450549450549	0	0.0274725274725275	0.00549450549450549	0.0164835164835165	0.0164835164835165	0.010989010989011	0.0164835164835165	0.032967032967033	0.00549450549450549	0	0.010989010989011	0.0164835164835165	0.0714285714285714	0.00549450549450549	0.0494505494505494	0.412087912087912	0.0164835164835165	0.0274725274725275	0.0164835164835165	0.021978021978022	0.021978021978022	0.010989010989011	0
