#taxonomy	sample2	sample5	sample6	sample9	sample10
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. TF06-26	-2.65822571189313	-0.342635233856334	-0.209136972886147	-0.140976543931648	-0.694321158795671
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens	1.23359458621749	0.680753633574188	-1.43291240450826	-1.97355800767996	-1.38746833935562
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;NA	-2.79175710451766	-1.68636998055743	-2.34920313638242	-1.0572672758058	-2.23476619974282
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	-2.65822571189313	-0.770079248683274	-1.53827292016609	0.041345012862307	-2.64023130785098
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	-3.12822934113887	-2.09183508866559	-2.6368852088342	1.34967783251249	-3.04046671109562
k__Bacteria;p__Bacteroidetes;NA;NA;NA;NA;NA	-1.55961342322502	-1.28090487244926	0.0021721207810596	-2.6667051882399	-2.64023130785098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA	4.2477780340502	4.48254315860263	4.77849056296498	2.9945176719975	4.69768169182969
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;NA;NA	2.13653124188033	2.71423303968939	4.2991335354208	2.28559452884339	4.71828106843102
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	6.12949067688409	6.46717160556405	6.2570992301056	4.46459356207777	6.39247649681738
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides barnesiae	-1.64662480021465	-1.86869153735138	-0.962908775262527	-3.06946860483494	-0.848471838622929
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	3.87864702871108	3.75676897052935	2.31423595772965	2.21609673434647	2.66058293889564
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	1.59915847757347	1.24925836892686	-0.238989936035829	-0.415413389633408	0.25014045004518
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	4.00841296378454	3.69122056688512	1.98808760445007	1.85508338880914	2.30852858252718
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	-3.63905496490486	-2.37951716111737	-1.94373802827425	-2.6667051882399	-2.64023130785098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola	-1.18231919208356	-0.993222799997484	-0.600003281573159	-2.26124008013174	-0.443006730514765
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	-1.96507853133319	-1.28090487244926	-1.09644016788705	-3.08645434894136	-1.54161901918287
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	2.27444804073341	2.37980370469798	2.18608092214151	0.717685075105871	2.93571779529533
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	0.989180494014228	1.08621874168235	1.06029304809443	-0.72079503918459	1.83710550662722
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	-1.27193135077324	-2.37951716111737	-1.94373802827425	-3.19085851108588	-2.64023130785098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-2.94590778434491	-3.43673714319403	-3.04235031694236	-2.26124008013174	-2.94603971944466
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	1.6149621427466	3.08854298001776	3.95433117123418	0.944212724404321	4.75210828369192
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	-1.79322827440653	-1.68636998055743	-3.45977745922077	-3.08319960690313	-2.64023130785098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	3.39914361010257	3.69736026383874	3.33692440303506	1.90283782010504	3.55723063173624
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-2.65822571189313	-1.68636998055743	-1.94373802827425	-3.07087661605301	-3.07379202461372
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	2.17607009708672	1.7845607391194	0.196328135222017	-0.315329931076425	0.673954696821541
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	2.66234226358972	3.20648227788244	5.02417117352763	0.783282357591684	4.04062337093923
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	-1.30368004908782	-0.533690470619044	-0.644455044143993	-2.96785275505506	0.0678188932512257
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	-3.63905496490486	-3.24613325569116	-3.50345057302582	-3.125947391121	-3.0111101029125
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	2.36483210220168	1.93797095241894	0.307553770332241	-0.268809915441533	0.537822522496961
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	1.26621981353357	1.96860792188083	1.47398865533911	0.424337265118413	2.05569324140557
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	-1.21130672895681	-0.387086996427168	-0.962908775262527	-3.17112518735838	-1.03079339541688
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-1.8472954956768	-1.39868790810565	-1.43291240450826	-2.6667051882399	-2.8657394595784
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-1.18231919208356	-1.39868790810565	-0.477400959480827	-1.75041445636575	-0.935483215612559
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	1.78148003436743	1.51908282397863	0.671221749761944	-0.364120095245857	0.72706452213549
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	0.771721083055008	1.07574744181506	-0.0219254307980009	-1.75041445636575	1.06107066626151
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	-0.260330439094762	0.852603890500847	0.156322800608318	-3.05603160250293	-0.0752819503894476
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-2.09860992395771	-1.53221930073017	-2.6368852088342	-3.11540082376766	-2.98908626460977
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	-0.825644248144823	0.0482310748306774	-1.17054814004077	-1.97355800767996	-0.337646214856939
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	-0.0281370522606348	0.492162463766638	-0.43966063149798	-1.56809289957179	0.380193578293378
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	-0.730334068340498	-0.433607012062061	-0.600003281573159	-3.0315966303242	-0.848471838622929
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	-1.40546274339777	-1.28090487244926	-1.789587348447	-3.08768425080085	-1.25393694673109
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	-1.24115969210649	-0.300075619437538	-0.403292987327105	-3.05149563586557	-1.03079339541688
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	2.25626572165022	2.07094663510974	1.62579466820712	0.571973263924477	1.80241994863933
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	-0.183790361972428	0.547222240949665	0.927941596609758	-0.526639024743632	0.537822522496961
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	1.06746771534352	1.0965815287179	0.849469981168263	-0.315329931076425	1.99449768037865
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	-3.12822934113887	-1.39868790810565	-1.94373802827425	-2.26124008013174	-2.23476619974282
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-1.15414831511686	0.0482310748306774	-1.65605595582247	-3.12233172040818	-0.768429130949393
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	-3.63905496490486	-3.10109388031063	-3.04235031694236	-3.05839309441753	-3.06779277999844
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	-0.132497067584878	0.393071561122407	0.718849798751199	-1.16262779146363	0.0339173415755443
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	0.734603420098506	1.56529566713376	0.253486549061966	-1.97355800767996	1.42879544638683
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-0.643322691350868	-1.86869153735138	-2.6368852088342	-2.6667051882399	-1.38746833935562
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-2.3397719807746	-2.78498226922554	-1.53827292016609	-3.18210814574592	-2.64023130785098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	-1.18231919208356	-0.482397176231493	0.289854193232841	-2.96118488844668	0.100608716074217
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-3.35137289245308	-2.96119645658456	-1.25059084771431	-1.97355800767996	-1.38746833935562
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-2.3397719807746	-2.78498226922554	-3.04235031694236	-3.04683563206369	-3.1515934412338
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-1.18231919208356	-1.86869153735138	-0.516621672634108	-1.41394221974454	-0.560789766171148
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-0.626793389399658	-0.220032911764002	1.1917561876549	-0.961957096001478	1.14395832606728
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	0.29928534884066	0.784550427255831	0.581990616034002	-1.16262779146363	0.192982036205232
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	3.37396082473477	4.58556318448403	3.23146964111167	0.105883533999878	3.39525012467377
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	4.88266131523896	4.83694755750862	4.64105336411146	2.4301078020974	3.60684398070871
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	4.24702643687089	4.51210873593488	4.37583050578442	2.65386278724295	5.20008167546918
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	1.46689050899572	2.25197033318809	1.320748307846	-0.961957096001478	1.8869773366674
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	-0.563279983677332	-0.533690470619044	0.730410621152275	-1.75041445636575	1.10927276807939
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-2.25276060378497	-0.993222799997484	-1.53827292016609	-2.96875601852658	-2.23476619974282
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-2.02961705247076	-2.78498226922554	-1.94373802827425	-3.168336051474	-1.94708412729104
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	1.34455165680348	1.68092584942905	1.68945251997909	-1.41394221974454	0.709672779423621
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-1.47957071555149	-0.0441422453003377	0.764312172827956	-3.0956758721127	-0.0375416224066006
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	2.1519240547815	2.35081616782472	2.36257678466393	0.829802373226577	2.29063901777641
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-2.3397719807746	-1.68636998055743	-1.17054814004077	-2.26124008013174	-2.23476619974282
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-0.503560748975709	1.59704436544834	0.407637228889224	0.303709277329798	0.871314130980036
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	2.30023870987421	4.20849188515914	3.11991130110762	3.10161580755387	4.09969686048765
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-0.0555360264487492	1.95994985913771	0.946633729621911	0.829802373226577	1.48690307719411
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	0.218159804028292	0.529203735446987	3.08342656777321	0.859655336376258	2.9146643860975
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-4.04452007301302	-1.86869153735138	0.156322800608318	-2.26124008013174	-1.25393694673109
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.771721083055008	1.6094668854469	4.44985272567638	1.13995730153042	4.69703107371955
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-1.60217303764382	-0.11083361979901	1.72408801664185	-0.364120095245857	1.94982524032706
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	0.239066488847605	0.185432196344163	1.94467511151476	-0.268809915441533	2.27974961797714
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	3.2623468401051	3.11491508435695	5.70531947315488	3.69718461289804	5.63450808371654
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	0.252765333205767	0.529203735446987	3.12935028046855	1.03459678587259	3.58630536143648
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-2.94590778434491	-3.27226820327221	-3.04235031694236	-2.6667051882399	-3.10566178077014
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	2.20641995465656	1.40467247280089	0.927941596609758	-0.961957096001478	1.61538140196724
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	3.13935064204943	2.27126353612277	2.43828860639963	-0.72079503918459	2.50143224865168
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-2.17271789611143	-0.913180092323947	-1.33760222470394	-1.75041445636575	-1.72394057597683
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-4.88670021366297	-3.08016912500849	-3.31930536801962	-3.35449522036146	-3.25291781035583
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	-2.65822571189313	-1.68636998055743	-1.65605595582247	-2.97835442334259	-2.23476619974282
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	0.590208915216612	-0.220032911764002	-0.301510293017162	-3.04026937520858	0.0339173415755443
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	1.85263379462372	1.45634448334521	1.70258181142089	-1.0572672758058	1.98474150543329
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	2.78958866580081	1.69802028278835	1.33967631773152	-1.75041445636575	2.38693328819648
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	4.42358791071272	3.56328221400933	3.31114978034645	0.751021495373463	4.17431158940897
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	-0.845846955462342	-1.17554435679144	-2.6368852088342	-3.14683828183064	-1.38746833935562
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	-2.25276060378497	-2.09183508866559	-3.23457788690589	-3.05113596970317	-1.94708412729104
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-1.40546274339777	-2.78498226922554	-1.94373802827425	-3.11691606231871	-2.64023130785098
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	-0.194372471302965	-1.39868790810565	-1.94373802827425	-3.17697901510454	-0.500165144354713
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	2.35324256850701	3.14726291822247	2.71022232188327	0.783282357591684	2.2078850567475
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	1.4967434721454	1.49168384979052	1.43498649753584	-0.0276478586246445	2.23496601535017
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-4.04452007301302	-2.78498226922554	-3.04235031694236	-3.28529433611461	-3.29758954536601
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	-1.10008109384658	-0.587757691889319	-0.269761594702582	-1.41394221974454	-0.388939509244489
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	3.46262100671458	3.38043558500588	3.15307496206305	2.84268314838807	2.96004079043555
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-1.79322827440653	-1.08023417698711	0.215746221079119	-3.05449040029907	-0.694321158795671
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	-0.88751965186291	-1.08023417698711	0.683343110294289	-0.72079503918459	1.19922100474233
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-2.09860992395771	-1.86869153735138	-1.25059084771431	-3.07306317011179	-1.72394057597683
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	0.356082947233793	-0.0769320681233286	-0.269761594702582	-0.961957096001478	-0.19788427248178
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	-2.54044267623675	-1.86869153735138	-3.04235031694236	-1.75041445636575	-1.94708412729104
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	2.64196489903658	2.13864164788109	2.67138248856701	3.22907410873367	1.94982524032706
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	0.64682780921612	-0.300075619437538	0.764312172827956	2.15760052766486	0.655605558153345
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	-2.79175710451766	-1.08023417698711	-0.238989936035829	-1.16262779146363	-0.768429130949393
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-1.90445390951675	-2.37951716111737	-1.94373802827425	-0.415413389633408	-1.25393694673109
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-4.5830126495031	-3.68298715778922	-1.65605595582247	-3.38399880927464	-1.13615391107471
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	4.64553339140766	4.04047776702977	4.18385869315831	5.17792745622478	3.63829011631486
