#taxonomy	sample1	sample2	sample3	sample4	sample5	sample7	sample8	sample9	sample10	sample11	sample13
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	-0.707465945406188	0.12715450393351	-0.865321130206333	-1.91710751006815	-1.27341222682185	-0.0650785264324445	-0.285839985583616	-1.03831980979338	-0.825070905434618	-0.4756824762278	-0.853325869714611
k__Bacteria;p__Bacteroidetes;NA;NA;NA;NA;NA	-0.444175326078567	-0.339465027327985	-0.522376379079503	-0.486361386377428	-0.321403412345612	-0.728372743842709	-0.285839985583616	-1.19247048962064	-1.41285757033674	-1.39197320810195	-0.423469308482288
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA	5.28387811251555	5.48053770091502	5.27368137168587	5.36415301271859	5.43738766859377	4.97501749703714	5.59015565654578	5.50908029210421	5.29131165654672	5.4756542797894	5.47325417395306
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;NA;NA	-0.282119466744195	-0.339465027327985	-0.386830887083279	0.0288026389871604	-0.190067410284525	-1.11923905252972	-0.15662825410361	-0.211641236608916	-0.719710389776792	0.31277488413647	-0.320521339229845
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	7.01158360667483	6.82690529281712	7.26479815700089	7.24890092686833	7.17420675533221	6.64929424839631	7.54629734004854	7.39350221719042	6.94463624232182	7.19490150651509	7.1218503910437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides barnesiae	-3.7400121920829	-3.56687055232374	-3.55089847545648	-2.92870842174663	-3.82513479022335	-2.86843890733898	-2.95998863501014	-2.67422054748229	-2.74838933304435	-2.86213616266517	-2.76286837459905
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	3.1253573704028	4.46809427850487	2.77106814128621	2.36459640297786	3.14925456765954	3.77372189565538	4.80960119005009	4.2463331945606	3.50712335549139	2.75906669779669	4.98688503167539
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	0.699693554177664	0.582216553181047	1.04422137467811	1.00800719627188	0.987403453295904	0.25612623805798	1.42826854941437	1.12664390532461	0.641266163358809	1.0357750278461	0.941515266050852
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	-0.472346203045263	-0.166193306053948	-1.31730625394939	-0.530813148948262	-0.413210961598735	-0.853535886796715	-0.320931305394887	-0.151016614792481	-0.189082138714622	0.112104188674319	-0.423469308482288
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	-2.82372146020874	-3.46947143534409	-3.2632164030047	-4.10877648861988	-3.67130749962022	-3.70483378690646	-2.2668414544502	-2.29108277828875	-2.32914830221089	-2.89017435507221	-3.23287200384479
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola	-1.8682100151813	-2.34094502753811	-1.03859285148037	-1.2704803451431	-1.31993224245674	-0.728372743842709	-1.35055072257604	-0.904788417168861	-1.63600112165095	-1.2378225282747	-1.47501408629241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	-0.731857398530348	-0.905860502248786	-1.35367389812027	-1.42463102497036	-0.304011669633743	0.399227081698653	-0.762764057673926	-0.499323309060697	-1.07638533371552	-0.239293698163569	-0.63761729688792
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	5.76135465359546	4.78159899837548	6.24249515428257	6.289376880677	6.18017597966912	5.3348651194563	6.01361623213236	6.43361226845174	5.79781316173777	5.92612415606785	6.04725559070464
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	-0.372716362096422	-0.772329109624264	-0.149701093794329	-0.553802667172961	-0.413210961598735	-0.958896402454541	0.0357436385438458	-0.0938582009525326	-0.624400209972467	-0.69882602754201	-0.247190066144296
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	-1.51538864055856	-2.56408857885232	-1.03859285148037	-1.09612695799832	-1.18640084983222	-1.95214817546482	-0.43425999070189	-0.681644865854652	-1.41285757033674	-2.0851203886619	-0.93028691085074
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-2.72841128040442	-2.15862347074415	-1.6537784905706	-1.13694895251858	-1.03225017000496	-1.95214817546482	-1.35055072257604	-1.19247048962064	-1.23053601354278	-1.79743831621012	-1.70681570034974
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	0.267320993149575	0.393422481881475	0.104079426981771	-0.0808962782692641	0.0543859276164356	-0.21168200062432	0.521251454325547	0.416967422813458	0.273541383233491	0.600456956588251	0.333839816294943
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	0.83727279041566	0.526953874505997	-0.0443405781365028	0.173633586865616	0.652825156634762	-0.0650785264324445	0.335848230994184	0.449757245636449	0.309909027404366	1.00592206469642	0.528328111848777
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	4.55995739053012	4.92476437688114	4.72388339428789	4.22238511583523	4.93691399014358	4.66525480250965	5.62036713136373	5.13397709055709	4.53465508924206	4.65105543005818	5.47053515908075
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-0.626496882872521	-0.81488872404306	-0.332022650588284	-0.443801771958633	-0.221319953788629	-0.922528758283666	-0.43425999070189	-0.0397909796822568	-0.624400209972467	-0.69882602754201	-0.376401797624302
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	0.294228446069499	0.0199089735799125	0.891752781033832	0.968200945871465	0.834042351085664	-0.265749221894596	0.650929277634079	0.822432530921622	0.345000347215636	0.644908719159085	0.638329007063105
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	-0.032556352396024	0.176751445072882	-0.318777423838263	-0.220658220644423	-0.0739952390317711	-0.194290257912451	-0.251938433907935	0.383065871137777	0.443440420028889	0.217464704332145	0.048039211942868
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	-2.56135719574125	-2.0044727909169	-2.85775129489654	-1.75005342540499	-1.96655940738179	-2.86843890733898	-3.16426136866675	-2.74627732538928	-2.32914830221089	-1.57429476489591	-2.20325258666363
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	2.04304346346781	1.50065551359349	1.93251437476823	1.917445233684	2.23541581903267	1.57714920882465	2.0201874516014	2.51702825169603	2.57612647622754	1.95793087917265	1.78175531152101
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	-1.59994602858662	-2.0044727909169	-1.60498832640117	-1.13694895251858	-1.27341222682185	-1.76982661867087	-1.16822916578209	-1.19247048962064	-1.07638533371552	-1.2378225282747	-1.47501408629241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	3.75788807986949	3.59236060539634	3.86568042462097	3.67252169698224	3.36528065120489	2.90533593913726	4.01869098230869	4.13135216733576	4.02522173858646	4.29330579498969	3.98823309433771
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	-2.03526409984447	-2.0044727909169	-1.06599182566848	-0.849266880066797	-1.474082922284	-0.404585666748811	-2.04369790313599	-0.276179757746487	-1.92368319410273	-1.2378225282747	-1.23139200363466
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-4.81760274295263	-3.60514348554501	-4.31155972978678	-3.96023540554307	-4.19830280596512	-3.86091631416204	-3.25366246277362	-2.66983816258882	-2.85270893074127	-3.02237330547642	-4.14916273571894
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-0.45347771874088	-0.189182824278647	-0.10621598185459	-0.0383366638504681	-0.286917236274443	-0.591171622329223	0.595359426479269	0.347974551326507	-0.131923724874673	-0.4756824762278	-0.114922097566545
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	0.206412240062583	-0.366864001516099	0.581597852729993	0.619471150264168	0.598389950079745	-0.160388706236769	0.716312036896931	0.753439659434671	0.196580342097363	0.148471832845194	0.679151001583361
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	3.28374676265555	3.32201545259784	3.68327870429336	3.53899030435772	3.32720214263038	2.87776428320117	4.03026786548374	3.99770471830769	3.78009928055347	4.05619991399046	3.18484019055389
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	1.10023011608468	1.06025235412405	1.39074394715282	1.58763055053484	1.47618697719324	1.01826629010488	1.70815635013933	1.9855833407273	1.62209541637054	1.64458105997229	1.41344012547448
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-2.82372146020874	-3.39445491537507	-1.87692204188481	-1.91710751006815	-2.28501313850033	-3.15612097979076	-3.15152046106828	-2.58661999187102	-2.77603096420908	-2.87357596828819	-2.27736055881735
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	1.85933526443642	1.94677092766453	2.22984504033584	2.20561834469217	2.09074388315996	1.6369109433669	2.63657975533891	2.66825922141995	2.32481204794663	2.6510780597326	2.07934826787224
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	1.75613091779506	1.87266295551081	2.10858374030314	1.91153388642094	1.58878865410762	1.43562618586519	2.83454820291452	2.83881593663432	2.5150387842477	2.79261823196792	1.99394936099818
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	-1.08325528536824	-1.38543358251067	-0.679218850572472	-0.818495221400043	-0.700893034050516	-1.31029428929243	-0.657403542016099	-0.151016614792481	-0.383238153155579	-0.544675347714751	-0.91048428355456
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	1.42047885755774	1.19711153684124	1.62147766773371	1.35832048430497	1.32927745862254	0.795122738790667	1.97807596625128	1.94302372630851	1.73987845202692	2.0092241735602	1.39796592889188
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	1.63526621560127	0.549426730358056	2.09572558535977	2.18327936660991	2.1323203100057	1.24243495683433	1.9113845917526	2.60675702166216	1.99498435404409	2.19616467621045	1.96672938976409
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	-1.66057065040306	-2.15862347074415	-1.70507178495815	-1.13694895251858	-0.997158850193688	-1.54668306735666	-1.35055072257604	-0.681644865854652	-1.41285757033674	-0.350519333273794	-1.17874827014924
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	2.0085842983631	1.87561716740824	1.9199706562897	1.70359043162971	1.67817815350222	1.38717380247924	2.33331618971435	2.23070579876029	1.81398642418064	1.94023130207325	1.99502289840671
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	-1.15601463965066	-1.06001118207604	-1.87692204188481	-1.01916591686219	-0.675575226066226	-1.8568379956605	-0.762764057673926	-0.499323309060697	-0.942853941091002	-1.10429113565017	-1.08110980058532
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	1.53554818734252	0.777004878740131	2.0682939308991	2.11954373592093	2.00201576755128	1.22590565488312	1.87629327194133	2.49223359308281	1.93353157483042	1.95206575972025	1.90879155265787
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	0.985160786299892	0.571405637076831	1.89870833863778	2.29029513808168	2.16933415775318	1.46229443294735	2.07696396740348	2.2415167148645	1.7050923359415	1.43138783951125	1.32520657460946
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	0.453423272783436	0.11006007057421	0.618347394938734	0.217596710286732	-0.130348175582903	-0.75822570699239	0.298107903011337	0.599288979607413	0.666583971343099	1.12033241587416	0.752401463322953
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	2.32493513178489	1.94126127185356	2.26819484571071	2.05831700671049	2.09544977419737	1.68543798426156	2.58714002960068	2.72288030590018	2.08364999112974	2.34569641018141	2.2949685209815
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	2.89494962694121	2.95336431761239	3.29993365612603	3.29683961671389	3.24738771940025	2.67966394146969	3.65003423566671	3.63717569291544	3.17414864502368	3.50586659184896	3.0534984608043
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	0.567425585599913	0.254309679418757	0.387441838289035	0.778747417940239	0.632757593583953	0.26705530859017	0.812772303084493	0.927793046579449	0.666583971343099	0.644908719159085	0.80666432188232
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-2.35371783096301	-1.38543358251067	-1.81629742006838	-1.67594545325126	-1.53124133612395	-2.05750869112265	-1.16822916578209	-0.787005381512478	-1.23053601354278	-2.63095264009559	-1.2047237565525
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	1.59752588761842	0.969597985855916	1.94079028407209	1.8915731438584	1.76894336281649	0.954752884382551	1.7892818949517	2.09094385638513	1.63166486738669	1.91613375049419	1.81441660789951
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	2.03142893104712	1.56304580619277	1.97985248931285	1.87531262298662	2.24354594511592	1.6145636446749	2.02703679344698	2.60675702166216	2.63019369749781	1.97532262188452	1.67831121127981
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-0.68365529671247	-1.00594396080577	-1.06599182566848	-0.464855181156465	-0.452431674752016	-0.699385206969456	-0.0422179029258659	-0.681644865854652	-0.825070905434618	-0.411143955090229	-0.731436052105575
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-1.75901072321631	-1.38543358251067	-1.47145693377665	-2.01241768987248	-2.16723010284394	-1.54668306735666	-0.126775290953929	-1.88561767018059	-1.23053601354278	-1.2378225282747	-0.683426832919214
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-3.18039640414747	-3.62165580733912	-3.55089847545648	-2.92870842174663	-3.26584239151205	-2.86843890733898	-3.39339584048599	-2.29108277828875	-1.63600112165095	-2.88349096819073	-3.05055044705083
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	1.26895504491266	1.40147519350386	1.18529997293801	0.942492589161258	1.1408768557522	0.788691848460377	1.65513188183111	1.45842129764162	0.889727522657308	0.767511041251417	1.56291854175196
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	4.42435577854936	4.03714153987656	5.3730922693017	5.73970258141223	5.60533546161003	5.08461578408085	5.71078364433439	5.55960516351396	4.8367314969807	4.90113795180818	4.79172833206652
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	5.71611346168832	5.39728162286719	5.62274333340366	5.4032389413584	5.44675309623667	5.06329490893423	5.921847669994	5.89691166047277	5.32054432150062	5.52523722965094	5.64918649869388
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	1.90719993108491	1.2144030339513	2.38927277726395	2.47509445264738	2.37960450613119	1.53828033992527	2.36057934047271	2.77151225473821	2.19264027483815	2.2630046943363	2.20520730507841
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	2.77210453960881	2.99659305216321	3.15392429282757	3.00419967590133	2.73060969710697	2.54766149486544	3.83571714016337	3.76335656798062	3.50858214495505	3.8019091403092	2.99326933039108
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	-1.79410204302758	-1.64779784697816	-2.34692567113055	-2.36909263381121	-1.7253973505649	-2.17529172677903	-0.94508561446788	-1.59793559772881	-1.63600112165095	-2.0851203886619	-1.2047237565525
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	4.27968283577821	3.99233460060158	4.28823317281785	4.25136145255616	4.35208105236433	3.87679744214538	4.54247375171868	4.52455721178558	4.59693793345597	4.50288865761461	4.92001721646823
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-0.936651811176361	-0.954650666418218	-1.12315023950843	-1.48178943881031	-0.753536767535938	-1.54668306735666	-0.608613377846667	-0.499323309060697	-0.249706760531056	-2.0851203886619	-0.608203411681626
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	-4.80773425619497	-3.25723575941226	-3.2632164030047	-3.62185560230658	-3.94458922194478	-3.56158608789892	-2.95998863501014	-2.29108277828875	-2.68401227428052	-2.87245866105284	-3.456015555159
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	3.02444991707277	1.878562677638	2.96480138232741	3.28088713485201	3.51445823211697	3.436009895083	3.71646490495632	2.86509482109816	2.12519899404262	1.43138783951125	1.79363663940776
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	4.12132960351709	3.33512360855058	4.21735289707749	4.13946357864141	3.93134343045598	3.47324227364669	4.41558037714469	4.45238730638553	4.45869668009869	4.0647713950406	4.46106532166449
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-4.78241279938514	-3.51003730749768	-4.34091623875889	-3.62185560230658	-3.83317963418143	-3.91950766967426	-3.42742232961702	-2.77792115875158	-3.02394669884879	-3.06115182004179	-4.68828162158864
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-4.60177108215441	-3.5406515930098	-4.38182620037247	-4.20596417351283	-4.32598487380308	-3.84928176873686	-3.50594248411431	-2.56745214704272	-3.2534541937813	-3.01019576613335	-4.55573150100383
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	1.00491993628035	0.837108802809837	1.28538343149499	1.49013218604997	1.37854850762932	0.557451086913547	1.24470398438082	1.41021919582374	0.985037702461633	1.14700066295632	1.17871343307064
