#taxonomy	sample1	sample2	sample3	sample4	sample5	sample8	sample9	sample10	sample11	sample14	sample15	sample17
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	7.10942629350897	6.73215445576814	7.04788130706714	7.25120330391738	6.37333033139814	7.52560517065065	7.22711483495688	6.95624065947774	6.74858488672544	7.29071510722624	7.04223739041544	7.2508702036404
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides barnesiae	-1.53328291976866	-1.91694588560469	-1.95831764757133	-1.56577793153654	-2.5498097743727	-1.09173195368443	-1.66399775640174	-1.73581496596751	-1.24137096465272	-1.34368425972763	-1.63782752540199	-1.31941466410477
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	4.25156737797633	4.09486547320962	4.72945085693533	4.62602667786808	4.82766780482103	5.08247073010272	4.97901042141112	4.58209270229249	4.23159974404909	4.65003384377458	3.40559759151726	4.0079503878835
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	1.79892159040655	1.33979033346255	1.58519595627109	1.72160579875673	0.845319482672158	2.13907244204904	1.99699649422267	1.59428649401092	1.47772907263607	2.12964469397969	1.83236272774712	1.93259048452331
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	0.546158621911178	-0.634290692559464	0.27737321059269	0.360459451920069	-0.00197837771504556	0.566496122919102	0.812540643715748	0.298506140431861	0.577787478763447	0.598735484387912	-0.287900808452974	0.489736547835154
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	-0.840135739208712	-0.451969135765509	-0.40950435695366	-0.300111558205264	-0.49445486281284	0.161031014810937	0.0764684184387691	-0.677208011913095	-0.835905856544558	-0.2614657808352	-0.53921523673388	-0.293561729719089
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola	-0.233999935638397	-0.0465040276573447	-0.137570641470018	0.0967698062115093	-1.28291222317711	0.49750325143215	0.0407503358366899	-0.349520604847615	-1.64683607276089	-0.0944116961720335	-0.588005400903313	-0.238501952536061
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	-0.552453666756932	0.891765610935586	0.012490053105715	0.179461522056623	-1.28291222317711	0.343352571604892	0.0764684184387691	-0.174579155351283	-0.468181076419241	0.118893406141888	-0.0573771498411421	-0.0591610238802446
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	1.90070428471649	2.01895127204775	2.06598307091785	2.26582350658103	1.70276971452338	2.46361610780498	2.09020116383284	1.87510294667672	1.20097607071648	2.12888797809038	1.73438231938691	1.92029524766627
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	-0.233999935638397	-0.634290692559464	-0.18636080563945	-0.226003586051542	-0.946439986555897	0.216600865965748	0.0407503358366899	-0.508585299477302	-0.199917089824561	-0.0268184050395054	0.0538484852690824	-0.104970559911539
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	-0.840135739208712	-2.00446995379402	-1.39033360996539	-1.47876655454691	-2.60161460504575	-1.31487550499864	-1.56868757659741	-2.62311816096841	-2.59510188506911	-1.25059383666162	-1.63782752540199	-1.26812136971722
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-2.58297545840012	-1.95293233025365	-2.15247366201228	-2.25892511209648	-2.43248324518167	-2.00802268555859	-1.88714130771595	-2.95959039758962	-2.83576436871464	-2.86003174909572	-3.33017671255326	-3.57070646271127
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	0.140693513803014	0.0588564880004818	-0.137570641470018	0.130671357887191	-0.49445486281284	0.216600865965748	0.192300233963891	-0.21231948333413	0.0113920038426455	0.406575478593669	0.0538484852690824	0.224782726460929
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	-2.32861950669129	-1.95342759390843	-2.71208944994771	-2.0177630552796	-2.19920295505126	-2.00802268555859	-1.56868757659741	-2.26644321702968	-1.93451814521267	-1.83838050156374	-1.63782752540199	-2.18441210159137
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	3.18818772191559	2.7602177009519	3.59509782976758	3.15838667729423	5.41584892759524	3.54008016325008	3.87412360235362	3.10651769251413	3.03065477480683	3.7044504420347	3.27692599699098	4.02593693991043
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-2.34599971867056	-1.96714937147762	-3.40523663050765	-3.04738247246075	-2.61177242156073	-2.98885193857031	-3.7059567304824	-4.24529851928321	-2.74943815677352	-3.67096196531205	-2.89059049389736	-3.57070646271127
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	-1.93874802787682	-1.96954107520925	-1.74700855390412	-1.52132616896571	-2.58499597646691	-2.29570475801037	-1.88714130771595	-1.31093177200224	-2.64703979502227	-1.96621387307362	-1.9742997620232	-1.96126855027716
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	1.23930580247112	1.25277895647292	1.59703041391809	1.64762841752713	1.13300155512394	2.05886503043048	1.66103826429486	1.2300643444368	0.878892571547369	1.86044928340336	1.25254423249417	1.59407951121225
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	-2.36824826622499	-2.00239758107187	-4.0983838110676	-3.27052602377496	-2.83844211351237	-2.47802631480432	-3.27343566883584	-3.47041602135561	-2.70184026175208	-2.86003174909572	-2.89059049389736	-3.1652413546031
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	-2.34907795582961	-1.55058142443362	-2.59430641429132	-2.57737884321502	-2.19920295505126	-3.79224472084804	-2.86797056072767	-2.3718037326875	-2.78458614838405	-1.92176211050279	-3.25503143270671	-2.3179434942159
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	0.258476549459397	-0.164287063313728	0.0526560948310496	0.195209879024762	-0.119761413371429	0.648734221156074	0.618384629274791	0.30616901317743	0.400856770604369	0.723487189360389	0.575145408902368	0.733358630492904
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	2.99572590525387	2.75348366877055	3.11501624074049	3.15190892184954	2.27813385942694	3.56222839647309	3.33726037588192	2.93426132065136	2.81330834117695	3.60749442934191	3.12312466214544	3.3249762350366
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	-2.47313183530192	-0.297818455938251	-2.226581634166	-1.56577793153654	-2.6510826523443	-2.29570475801037	-2.02067270034047	-2.26644321702968	-2.33998325332083	-2.01273388870852	-2.89059049389736	-1.86595837047284
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-0.434670631100548	-0.857434243873673	-0.748479723792992	-0.274793750220974	-2.35010603101618	-0.326264111544859	-0.599287019409307	-0.740386913534627	-0.468181076419241	-0.568619956699801	-0.588005400903313	-1.00575710524973
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-0.840135739208712	-1.55058142443362	-1.90115923373138	-1.52132616896571	-1.7937378469431	-1.68956895444005	-1.56868757659741	-2.17113303722535	-2.33998325332083	-2.16688456853578	-1.9742997620232	-2.65441573083711
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	-0.434670631100548	-0.164287063313728	-0.147140092486169	0.147200659838401	-0.946439986555897	0.401172142493718	-0.0153391308143537	-0.225222888170038	-0.260541711640996	0.130129479408814	-0.405683844109358	-0.0894663733755736
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	1.64477091057929	1.39385755473282	1.70675115784889	1.73509672849775	0.573385767188516	2.06526846746568	1.92781998486907	1.46884260989842	1.56198941625381	2.1976284836454	1.8412123430241	1.86954439972544
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	-1.24560084731688	-1.93107309575011	-0.840287273046114	-0.422713880297596	-1.50605577449132	-0.476546314594197	-0.328996689669395	-0.905466663894075	-1.42369252144668	-0.295082391634185	-1.0988310246693	-0.737493118655049
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-1.93874802787682	-2.06834600055588	-1.42423516164107	-1.19108448209513	-2.40200991851034	-1.09173195368443	-1.193994127156	-1.57329603646973	-2.33998325332083	-1.10601260785051	-1.63782752540199	-0.896557813284737
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	0.833840694362959	0.528860117246217	0.979910131502474	0.970800728795782	-0.253292805995952	1.22574175180337	1.05069698741914	0.810869043516738	0.630431212248869	1.48088349733573	1.02143251153079	1.11142476441295
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	1.77482403882749	1.66829440043458	1.90055275087909	1.93622414924758	0.821221931093097	2.38178608955735	2.19673195463886	1.81953309552191	1.51016434838923	2.47910761197257	2.04747410736406	2.14467514778829
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	-0.552453666756932	-1.55058142443362	-1.26517046701138	-0.872630750976594	-1.28291222317711	-0.951970011309272	-0.74770702452758	-0.931442150297336	-1.24137096465272	-0.882869056536304	-0.693365916561139	-0.931649133096007
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	0.363837065117224	0.154166667804807	0.60209655472482	0.70447178081457	-0.49445486281284	0.75672285922017	0.63858733659231	0.350952615804403	0.334165396105697	1.23431281312638	0.459313593377247	0.677788779338094
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	1.6721698847674	1.22200729780616	1.43895045595094	1.69406533181988	0.914312354159109	2.20039433292336	1.74384416797909	1.29460286557438	1.15652430814565	1.53852418752937	1.35073625867339	1.64150820478336
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	-0.434670631100548	0.0588564880004818	-0.237654100027001	-0.0617005347602654	-0.946439986555897	0.189201891777634	-0.253010782691473	-0.5987363964716	-1.24137096465272	-0.321057878037445	-0.53921523673388	-0.47966400935295
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	2.7152123222807	1.9903778996037	2.42957410655495	2.76196049785594	1.68236084289217	2.88232644266317	2.62234362813774	2.60875410617148	2.53902359829699	2.8444911920882	2.84436759822729	2.94917801656366
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	3.95012993045606	3.57338255496964	3.81495430726746	4.01171955901591	3.08400077368672	4.54287906211047	4.07257454107746	3.55423300909802	3.26397888605316	3.90487906363466	3.71403060807408	3.99534571939507
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	-1.24560084731688	-0.857434243873673	-0.859705358903216	-1.22283318040971	-1.28291222317711	-0.216263216330531	-0.788529019047835	-1.31093177200224	-1.42369252144668	-1.14523332100379	-1.63782752540199	-1.37348188537505
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-1.53328291976866	-1.92594903683214	-0.941383389917483	-0.806672783184797	-1.50605577449132	-2.14155407818311	-1.56868757659741	-1.73581496596751	-2.62065701923474	-2.65936105363357	-3.06332831340084	-2.47209417404316
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	-0.233999935638397	-0.634290692559464	0.0912709309588292	0.105353549902901	-0.812908593931374	0.631034644056673	0.267523655201478	-0.364335690632756	-0.548223784092777	0.507264080890753	-0.0283896129678898	0.202054475383373
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	3.38912814091276	2.42910022946834	2.95390461864684	3.29790294960305	2.04212379751948	3.39014001595917	3.10668686806393	3.09343950517652	3.11533786203687	3.30094113349384	3.34773413114215	3.44140883159511
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	1.51123951795477	1.72656330855856	1.93829307886193	2.00758863545555	0.936291260877885	2.39411290203801	2.25599341867559	1.80087267280451	1.40952082260954	2.51781537307562	2.14636210851627	2.16263481418648
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-1.02245729600267	-1.14511631632545	-0.543035749578183	-0.422713880297596	-1.28291222317711	-0.476546314594197	-0.328996689669395	-0.807828194330159	-0.835905856544558	-0.137275400603816	-0.492695221098988	-0.652935730626986
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-2.28066348157597	-1.14511631632545	-1.70048853826923	-1.47876655454691	-2.54906533660553	-1.31487550499864	-1.32752551978052	-2.08412166023572	-1.64683607276089	-1.53089580181578	-2.89059049389736	-2.3179434942159
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	-0.0669458509752307	-0.164287063313728	0.150111430981763	0.171493352407446	-0.695125558274991	0.657467901124829	0.337482243808389	-0.150187702227124	-0.325080232778567	0.629719029907879	0.105141779656633	0.092855183418381
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-2.49076415109544	-1.92244143976252	-3.69291870295943	-3.96367320433491	-2.67581787362204	-3.70050139430978	-3.70782020083819	-3.87588112946378	-2.93161765379928	-3.67096196531205	-3.32093026247169	-4.251657773933
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-2.18235471757855	-1.84897928012762	-2.30662434183954	-2.57737884321502	-2.19920295505126	-2.29570475801037	-2.17482338016773	-3.18273394890383	-2.71663471024385	-2.4923069689704	-3.13141580283047	-3.57070646271127
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-0.329310115442722	-1.14511631632545	-0.474042878091231	-0.408325142845496	-1.7937378469431	-0.0444129594038714	-0.599287019409307	-0.697827299115831	-0.548223784092777	-0.5033794348314	-1.0988310246693	-0.550281576566903
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-2.28274485258354	-1.14511631632545	-1.90115923373138	-1.56577793153654	-2.19920295505126	-2.47802631480432	-1.88714130771595	-3.18273394890383	-2.74566549746173	-1.56074876496546	-2.48512538578919	-2.65441573083711
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	5.55540406171838	5.1544454879769	5.58660563335541	5.5358980400829	4.91759695086558	5.9506853285411	5.58051543267878	4.75312173700447	4.95473366220491	5.81532311496947	5.70947217534117	5.87423161062424
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	4.13314376834377	4.0253676787127	4.21657078971433	4.5896590336972	3.62384294043175	4.60586476188468	4.53711975183796	4.39092577424438	3.73306128077957	3.69737772099933	3.33594617539011	3.53179289306338
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	5.93978616826354	5.26670195138444	5.64087747294367	5.9824666666562	4.75113277146599	6.06573090773747	5.84976604532358	5.82775206098609	5.74811789935608	6.01253331540885	6.00098985005618	6.14657198630372
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	4.89751124940025	4.90618823113854	5.13669795279703	5.31133068096699	4.2922790171061	5.65456265917108	5.12508659286272	4.83819377007775	4.19525801769283	5.20008720047912	4.77820423168764	5.05936888576164
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	2.87749312819121	2.74670398178517	3.03131429865223	3.03163497165509	2.15107498130804	3.50892807682577	3.28688753328875	2.91252739188579	2.8501919546075	3.60921856770005	3.17667701662612	3.32800807161872
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	-1.93874802787682	-1.14511631632545	-2.39363571882917	-1.32461587471965	-2.5422981628926	-0.951970011309272	-0.922060411672358	-2.00407895256218	-0.953688892200941	-1.368376872318	-1.79197820522925	-1.43064029921499
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-2.88971805818172	-1.80875049146382	-3.69291870295943	-2.35423529190081	-2.61839740394853	-3.76724916467851	-3.64276454734794	-4.20683592767444	-3.08015581303325	-3.26549685720389	-2.89059049389736	-3.1652413546031
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-1.93874802787682	-2.13297783483958	-3.40523663050765	-3.27052602377496	-2.61842712071157	-3.56444034270683	-2.86797056072767	-2.48958676834389	-2.79863995417278	-2.4923069689704	-2.89059049389736	-3.1652413546031
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	3.43421288166698	2.81251720035474	3.38486060500625	3.27374546933911	2.87909098751881	3.5740628541201	3.37813620475389	3.4620318702169	3.02599276170102	3.64492153919773	3.10212327261106	3.02028116292399
