#taxonomy	sample1	sample2	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample13	sample14	sample15	sample16	sample17
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens	0.352818357595026	-1.40486804734657	-2.35401978602221	-1.32070208461913	-0.65974380078573	-0.270620136220392	0.632961944939932	-0.421464757017213	-1.30859313481175	-2.40419637468369	-1.80701254715053	-0.384343290980574	-1.43662020172889	-0.556398811672167
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. 4_8_47FAA	0.634530263060303	-1.11718597489479	-1.95700182714673	-1.53201117828633	-0.572732423796101	-0.159394501110168	0.959358529572404	-0.191890315372713	-1.23627247323212	-1.71104919412374	-1.04487249510363	-0.566664847774529	-1.52363157871852	-0.556398811672167
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. TF06-26	-0.0646229415598543	-1.44742766176537	-2.33208970166637	-2.0626394293485	-0.65974380078573	-0.618926830488608	0.461111688013273	-0.616773509337979	-2.00174031537169	-2.1165143022319	-1.67348115452601	-0.672025363432355	-1.90662383097463	-1.3673290278885
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens	-1.15125903918125	-1.87487167659231	-2.13597430421597	-0.0344911820562172	-0.860414496247882	0.00968182893376612	-0.151992784873136	-1.37054531171436	-1.7393760509042	-1.71104919412374	-2.14348478377174	-2.17610276020863	-1.52363157871852	-1.3673290278885
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;NA	-4.23037458089809	-4.21586121218447	-2.37162196516318	-4.08497626090245	-2.79808175333372	-3.41787161132936	-3.81118268329019	-4.19978687639187	-4.70660727297192	-4.0466843561928	-3.56552750477277	-2.5605582104585	-4.40231083654882	-2.39253135295124
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	-3.38485126068834	-4.17761254007113	-2.52456388307898	-4.0535531911125	-2.88091979110138	-2.69836837216844	-3.78526063823707	-3.44998685339419	-3.61117822780579	-3.82279777121833	-3.53706088303496	-2.6576477895723	-4.08060514310899	-2.56580961226
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	-0.551637916632126	-1.08641431622804	-1.04071109527257	-0.453201516914402	-0.978197531904265	0.0316607356525415	-0.365566885171195	-0.911012982335919	-1.66526807875048	-1.01790201356379	-0.757190422651852	-1.48295557964868	-0.808011542306516	-0.18867403154685
k__Bacteria;p__Bacteroidetes;NA;NA;NA;NA;NA	-0.51317163580433	-0.575588692462047	-2.37035214752907	-0.781705583886438	-0.418581743968842	-0.159394501110168	-0.274595106965468	-0.285919265020989	-0.990139403693213	-0.38929335414142	-2.65431040753773	-1.07749047154052	-0.68284839935251	-1.14418547657429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA	5.72268089130616	5.78316697432058	5.27609251546429	5.43667317443195	5.94825682451036	5.60933759438107	5.85459717882168	5.85651182347501	5.40600206219544	5.79947258232275	6.00090408177588	5.64473811969871	5.77235016398761	5.07042262184791
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;NA;NA	1.52780362504771	1.65930138776065	1.3571841775258	1.64112863725918	1.93279351319464	1.9929795100607	1.43015298527296	1.48927177785983	0.396154957426677	1.99025277998875	2.60491957030226	1.90143468369709	1.51000935881737	0.647573992653769
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	6.34392569805517	6.60396869161186	6.20736614348553	6.24098918553385	6.42745009543196	6.01071159424471	6.02710769830766	6.50664644335102	6.28603971171674	6.64278157489969	6.78414779017735	6.39680891996395	6.66245314712094	5.62683327883438
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides barnesiae	-0.278770929965486	0.126608323617816	-0.2522537349083	-0.754306609698324	-0.224425729527885	-0.906608902940389	-0.807399637450234	-0.00530435979230057	-0.382352072084425	-0.38929335414142	-0.287186793406116	-2.17610276020863	-0.455790948717163	-2.69017408772917
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	3.70689085440681	3.94817421889071	3.08964390447256	2.49228954020284	3.20956147495726	2.51837734068578	3.07378226245534	3.31197164347636	3.29832552171046	3.64159851696934	3.67362637619146	3.68040080146524	4.36285116888841	1.99996680209798
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	-0.220783672315137	-0.029044986093977	-0.16524235791867	-0.160531902951582	0.120414756763845	-0.752458223113131	-0.274595106965468	0.00527774953823638	-0.0207388465051099	0.246695412578576	0.272428994529307	-0.566664847774529	0.000446484764423923	-0.674181847328551
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	2.89304457696977	3.34656464561977	3.27944013568322	3.44025010292831	2.83951479405264	1.72047223562815	1.76323155347873	2.9585419376653	2.78157605599987	2.14263823429144	2.35410019153641	2.33475674630822	2.75240302780418	2.90236842181147
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	2.83308462782652	2.55832324465597	3.13367617462307	2.18728336469204	2.46382184427815	1.52113933300766	2.63373045454729	2.1335094553875	2.03691534098982	2.18247033973985	2.62380425169278	2.07950994960959	2.32748267362263	1.86149712783287
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola	0.493270193064122	0.492251937539309	-0.347563914712625	-0.206341438982877	0.309656756402373	-0.46477615066135	0.214251610081747	0.494825974856942	-0.153285502467093	0.48617538321248	0.00827741948771978	0.308803889579371	0.260523291124316	-1.14418547657429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	0.901031513432637	1.37032145659327	0.56872681716153	0.844261630498873	1.28616634826958	1.03133307646575	1.10077018362223	1.2862115950003	0.981413175975438	1.22014455829268	1.49410137595464	1.19119306977784	1.43269814696944	-0.268716739220386
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	2.22095080560766	2.46198323943485	2.17816472959563	1.77466002988371	2.22556465515389	1.20696564510891	1.2720419042296	2.18599251791064	1.96382345698448	2.51212823994133	2.69596669794101	2.30689979180525	2.39563783523039	1.52304273000767
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	-1.39242109599814	-1.44742766176537	-0.704238858651357	-1.88031787255455	-1.44820116115	-1.85107051178124	-1.80065141046052	-1.2163946318871	-2.10710083102952	-2.25004569485643	-1.67348115452601	-2.17610276020863	-1.52363157871852	-2.45039105602813
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	-3.38485126068834	-2.3856973003583	-2.39547434889799	-2.28578298066271	-2.64310193695141	-3.66535849348278	-3.65923494437118	-3.85545196150236	-2.28942238782347	-3.50280866335179	-3.50383199371623	-2.81494390898612	-2.66876388302152	-2.73893194319741
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-1.65025020530024	-1.36404605282632	-1.95700182714673	-2.57346505311449	-2.5817637873817	-2.18754274840245	-2.49379859102046	-2.35137456472608	-1.66526807875048	-1.79806057111337	-1.55569811886962	-2.63004181401319	-1.11816647061036	-2.58630884500675
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	3.94555395115606	3.84827760055474	3.79079753292625	3.02495690588388	3.69463130255764	2.91840272549813	3.49616482996125	3.87142213760166	3.82026954064916	3.50388656348525	4.01349420181381	3.67753546999195	3.99053003666212	3.59726232770635
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	-0.612262538448561	-0.439787151302985	-0.347563914712625	-1.2297303064134	-1.67134471246421	-1.08893045973434	-1.61832985366656	-0.656778843951678	-1.06564695620136	-0.304135545801113	-0.574868865857897	-1.25981202833447	-0.702651026648689	-1.14418547657429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	1.1037851090438	1.0589851932436	1.06342305899764	0.678200594576698	0.94969411164837	0.437125843760706	0.624151315257777	1.03864951633795	0.863313634540181	0.840996758501889	1.33467363902654	0.768336218957811	0.980037347525004	-0.268716739220386
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-0.0890143946840134	0.36583801268365	-0.570707466026834	-0.339872831607399	-0.113200094417661	-0.24163259934714	-0.132944589902441	-0.00530435979230057	-0.145442325006067	0.31490366260511	0.324614747699877	-0.471354667970204	0.38253824168728	-0.451038296014341
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	0.971857566001249	1.45494904222762	1.58395749689059	1.5536693319306	0.967712617151048	-0.24163259934714	-0.465650343728177	1.03489716671939	0.87182432420809	0.222884763884858	0.509757180835473	0.426586925235755	0.87012290141382	1.17820224371594
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	-0.551637916632126	-0.105585063216311	-0.704238858651357	-0.357891337110077	-0.113200094417661	-0.752458223113131	-0.519717564998453	-0.0268105650132642	-0.497662918595419	-0.206971797347466	-0.0893610500761963	-1.25981202833447	-0.270868610223152	-1.14418547657429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	2.32447139434347	2.14809622278757	1.49298571868486	1.5536693319306	1.86234185224402	1.36207463837798	1.65881487932561	2.25601537800032	1.53631624900766	2.15667355240783	2.21578486377952	1.76547904746106	1.73795536424273	0.0189653332313947
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	0.436517376471673	0.427713416401738	1.64031043344172	-0.047736408806238	-0.224425729527885	-0.618926830488608	-0.132944589902441	-0.471061698156585	0.126491390477575	0.198493310760699	0.551142396998327	0.0211218171275902	0.0948561692354987	-0.355728116210016
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	-3.09716918823656	-2.6370117286392	-2.22961384972387	-2.41931437328724	-2.80185968791518	-3.10383348027661	-2.02379496177473	-2.46915760038247	-2.51256593913768	-2.58651793147764	-3.242259824323	-2.71703605164654	-2.31208893908279	-2.06047620844844
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	3.30640500969825	3.36227925471824	3.30568836175816	3.08194383725749	3.65774431275058	3.02847937541875	3.29309879034624	3.42524523388238	3.47681310147928	3.31392721724317	3.640340398558	3.32106546508457	3.69352503112961	2.56449660483583
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	6.90048015768782	6.82749455781968	6.26595452284706	6.25099222548125	6.53168552925065	5.9550442624916	6.3332588197812	6.85945457667175	6.09460505839679	6.81576424066949	6.8987445815596	6.38021498589166	6.3951790085822	4.70283116616782
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-0.249357044759193	-0.0396270954245139	-1.04071109527257	-0.809876460853135	-0.978197531904265	-0.906608902940389	-0.414357049340627	0.0261118364410784	-0.972120898190535	-0.411766209993479	-0.0893610500761963	-1.25981202833447	-0.440286762181198	-2.06047620844844
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-0.139658127502768	-0.265433764158207	-0.0110916780914117	-0.868716960876068	0.238197792420228	-1.02439193859677	-0.151992784873136	-0.204793720208621	-0.372499775641413	-0.0528211175202075	0.138897601904784	-0.566664847774529	0.181116513519906	-1.14418547657429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	-0.00612673487824577	0.162010250668732	0.485345208222479	0.279166376798824	0.274565436591103	-0.661486444907404	-0.54788844196515	0.311213262299368	0.31079510847552	0.504524521880676	0.89146820293553	0.126482332785416	0.658325526486911	-0.451038296014341
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	-0.0646229415598543	-0.213474025227496	-0.0110916780914117	-0.494023511434658	0.200457464437381	-0.395783279174398	-0.702039121792408	-0.191890315372713	-0.185288233553267	-0.558369684185354	-0.256415134739362	-0.230192611153316	-0.103814525559985	-0.355728116210016
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	-0.986955987889972	-0.612629964142396	-0.347563914712625	-0.65165245563824	-0.978197531904265	-0.705938207478238	-0.669249298969417	-0.454254579840204	-0.508836219193544	-0.324754833003849	0.217369217346279	-0.672025363432355	-0.160326735823328	-1.3673290278885
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-0.591643251245826	0.0222483082935735	-0.0851996502451337	-0.206341438982877	0.771002322904994	-0.270620136220392	-0.669249298969417	0.400160748315864	0.499695636367518	-0.434755728218178	0.405960387153829	-0.304300583307038	-0.0607971404762946	-2.22704008645074
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	0.235035321938642	0.153276570699978	0.84635855375981	0.405460102123116	0.834181224526526	-0.270620136220392	-0.342036387761001	0.114839952049763	0.354385544550382	-0.0688214588666486	0.405960387153829	-0.161199739666364	0.0948561692354987	-0.268716739220386
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	-1.43894111163303	-0.919360231564871	-0.704238858651357	-1.42078554317611	-1.26587960435605	-0.906608902940389	-1.33064778121478	-1.11461193757716	-0.603023434253246	-1.2515168647453	-0.534046871337642	-0.923339791713261	-0.625689985512561	-0.961863919780331
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	0.681322424567062	0.889348795976957	0.815586895093056	0.463089214959753	1.66974874512824	0.713878845680296	0.624151315257777	1.1551833325939	1.20910333779924	0.903910583912458	0.82178828229754	0.844322125935733	0.861789519854675	-0.674181847328551
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	-0.152730209070121	-0.176202630430265	0.183064336349546	-0.433398889618223	0.120414756763845	-1.08893045973434	-0.845139965433081	-0.329091436886198	-0.0774916630975594	-0.15290457607719	0.118278314702048	-0.230192611153316	0.138916159029529	-0.807713239953073
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	0.658200007146208	0.299880044891853	-0.0110916780914117	0.362163296369792	-0.65974380078573	-0.300473099370073	0.145258738594796	0.507646663286004	0.195484261964526	0.378755134591643	1.12227462699531	0.075189038397866	0.555809962961316	-0.674181847328551
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	0.37634885500522	0.581864096228996	0.0579011933955398	-0.0344911820562172	0.0334033797742149	-0.618926830488608	0.0556465799051086	0.513995890964662	-0.22678796446002	0.495392038317404	0.701424600047665	0.0211218171275902	0.164449461034694	-2.23857891264281
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	1.72914254639507	2.19700002977773	2.09478312065658	1.69389867323925	1.95299622051215	1.74035360618198	1.84218410515201	2.23698850294562	1.97794133853027	2.08817831715906	2.62039709337117	1.98278032315104	2.39292658187502	0.984046229274982
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	0.703922256484303	0.97775975332101	0.717146822279804	0.547430363393504	0.631240380529835	-0.0834085941322458	0.214251610081747	0.845028404290057	0.519980307539023	1.13676294935363	1.64975468566644	0.531947440893581	0.708335947061573	-0.451038296014341
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	-0.612262538448561	-0.334426635645159	-0.347563914712625	-0.558562032572229	-0.418581743968842	-0.270620136220392	-0.492318590810339	-0.488156131515885	-1.02718067537356	-0.135512833365321	0.689728560284474	-0.471354667970204	-0.471539305685303	-1.65501110034028
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-1.84440621974119	-2.01797252023298	-1.95700182714673	-1.96732924954418	-1.95902678491599	-2.0052211916085	-2.71694214233467	-1.98364978460077	-1.44212452743627	-1.79806057111337	-0.70840025848242	-1.77063765210046	-0.853473916383273	-2.62721415528647
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	-0.356329164311361	-0.670898872266372	-0.347563914712625	-0.997928692356074	-0.860414496247882	-1.85107051178124	-0.967742287525413	-0.0487894717320395	0.108472884974896	-0.304135545801113	0.159100309222303	-0.0966612185287933	0.319799901053856	-1.3673290278885
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	1.88128720749546	2.41558776455608	2.14564153789007	2.01320166130904	2.29894720108791	1.9492225297036	1.97898240692188	2.34302675498995	2.16026289532422	2.32613695425841	2.79386271455468	2.07950994960959	2.54306145217307	1.43603135301804
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	-0.819901903226806	-0.798732243776257	-0.0110916780914117	-0.899488619542822	-0.224425729527885	-0.801248387282563	-1.70534123065619	-1.2163946318871	-0.720806469909629	-1.55689851429648	-0.757190422651852	-1.07749047154052	-1.03115509362073	-2.06047620844844
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-1.11616771936998	-1.08641431622804	-1.04071109527257	-1.53201117828633	-0.65974380078573	-1.49439556784251	-2.31147703422651	-1.29050260404082	-1.25980297064232	-1.79806057111337	-0.919709352149627	-1.07749047154052	-1.61894175852284	-1.3673290278885
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-0.957103024740291	-1.0275738162051	-1.26385464658678	-1.59263580010277	-0.755053980590055	-1.49439556784251	-1.61832985366656	-0.911012982335919	-0.823085319030047	-1.15143340618832	-0.457085830201513	-1.07749047154052	-0.68284839935251	-2.06047620844844
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	-0.591643251245826	-0.152105078851204	-0.0110916780914117	-0.868716960876068	-0.418581743968842	-1.39908538803818	-0.925182673106618	-0.505547874227754	0.0329653324667511	-0.188622658679269	0.466585008970264	-0.161199739666364	0.305306893751289	-1.3673290278885
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	0.0383250276925881	0.135576993600577	1.0875206105767	-0.473404224231922	-0.860414496247882	-0.963767316780337	-0.519717564998453	-0.93768122941808	-0.353081689784312	-0.283932838483594	0.324614747699877	-0.672025363432355	-0.35199415503552	-0.961863919780331
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-1.22536701133497	-1.11718597489479	-1.55153671903856	-1.1871706919946	-1.11172892452879	-1.23203130337502	-1.15879752428812	-0.835027075357997	-0.990139403693213	-1.10491339055342	-0.318935491720696	-1.48295557964868	-0.589322341341686	-1.3673290278885
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	0.579131483670515	1.01550008130386	0.527904822641275	0.249895994498711	0.343558308078054	-0.501143794832224	-0.389664436750255	0.845028404290057	0.57468144325208	0.99700100697847	1.12987922638053	0.531947440893581	0.621767930753114	-1.14418547657429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	0.919213832515827	1.03747898802263	0.783838196778476	0.422267220439498	0.525879864872009	-0.0593110425531853	0.47147447504882	0.858572629397814	0.551603495969536	0.794476742866996	0.901037653951681	0.349625884099626	0.774397697739665	-0.961863919780331
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	1.21698002403423	1.00806510281634	0.485345208222479	0.645410771753707	1.01989837032162	0.818139856004706	0.866576796121437	1.03113068392392	0.934772598522326	1.01353030892968	1.18155123692485	0.74166797187565	1.22887038495452	0.337419064349929
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	1.94625592868269	2.19586301999066	2.06834986358842	2.01150242555608	2.49918898811544	1.74819678364301	1.7108940283705	2.34505721254033	2.42967154448293	2.0806876454299	2.71010676071483	2.44887005307564	2.76308487615104	1.821087589495
