#taxonomy	sample3	sample4	sample8	sample11	sample14
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	0.163651486153903	-0.157829638774249	0.0209292340028982	-2.12840635461849	-1.16843209389325
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	0.968238228448057	0.616663181239648	0.929784987389535	-2.12840635461849	-0.0429725551889532
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	0.475431110184745	0.152890101744549	0.0209292340028982	-0.875643386123118	-0.855559772612911
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	-2.25063759642014	-1.8374718098816	-1.54030657661332	-3.1304867076774	-2.57534574221588
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola	-0.959653415104578	-1.75046043289197	-0.262646056496229	1.23888947536799	-1.37137293788994
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	-0.474145599322877	-0.885462995405364	-0.544878524180446	-0.295824890870176	-0.571616022271738
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	5.38970408386923	5.25736639981438	5.15803400696722	1.91902128781586	4.82558022529353
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	-0.934960802514207	-1.19084464495655	-1.23802570474039	-1.90526280330428	-1.53389186738772
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	-0.819891472729419	-1.21494219653561	-1.4290809415031	-0.875643386123118	-1.25358990223356
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-2.08358351175698	-2.44360761345191	-2.98722555954965	-1.90526280330428	-2.98081085032404
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	-0.279085016751493	-0.485863006749598	-0.566857430899221	-3.20786589116351	-0.885865122108241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	1.31761386990518	0.814488924569568	1.17165752381002	-1.43525917405854	1.08178501358348
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	1.78440722352067	1.3367869494978	1.56401628441289	-0.295824890870176	0.685950798536276
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-0.182624750563931	-1.23963480912598	-0.87701235920306	-3.24022024313719	-2.01572995428045
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	-0.458878127192089	-0.850976819334195	-0.972322539007385	-2.12840635461849	-1.10900867342245
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	4.80671254585339	4.383841034143	4.46807292613364	2.22830247207111	4.60370812996752
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	-1.0931848077291	-1.3731662017505	-1.37778764711555	-3.32893424234984	-1.96920993864556
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	-0.934960802514207	-2.73128968590369	-1.54030657661332	-3.20569968201354	-3.67395803088399
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	-1.65280059566452	-2.62592917024587	-2.42760977161423	-3.22373382120066	-2.2876636697641
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	3.65348494053269	3.13076196006573	3.71350554999816	0.455591197813745	1.92075334871785
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	-3.5499205805504	-4.23536708267997	-3.27490763200143	-0.742111993498596	-4.36710521144393
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-0.443840249827548	-1.43200670177343	-1.54030657661332	-2.12840635461849	-2.01572995428045
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-0.605481601383964	-1.59630975306471	-1.37778764711555	-3.20982332505117	-2.06452011844989
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	0.43906346601387	0.101923658152521	0.169774861600463	-3.21606521054102	-0.272760649221832
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	0.24181625900324	0.323759164806716	0.169774861600463	-2.82155353517843	-1.10900867342245
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	0.0335983579057054	-0.166340328442158	-0.0297144988158567	-3.22840562154728	-0.435279578719606
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-0.414426364621255	-1.3731662017505	-1.00622409068307	-2.12840635461849	-1.65905501034172
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	-2.16362621943051	-1.3449953247838	-1.73446259105428	-2.12840635461849	-2.11581341283744
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	-2.45130829188229	-1.70963843837171	-2.42760977161423	-3.22738545744216	-2.98081085032404
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	0.0149062248935529	-0.333394413105324	-0.0427865803832096	-2.82155353517843	-0.982714948098158
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	-2.56909132753868	-2.62592917024587	-2.2940783789897	-3.29562738390387	-3.67395803088399
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	1.02134805376201	1.05037150166121	1.10711900267245	-2.41608842707027	0.682750795805605
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	-0.697289150637087	-1.03669396512929	-1.23802570474039	-3.18605472856565	-1.6929565620174
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	-1.0931848077291	-1.03669396512929	-1.11542338264806	-2.41608842707027	-1.8021558539824
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	-0.358073428070123	-0.921181078007443	-0.907784017869814	-0.742111993498596	-1.37137293788994
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	1.33791913606592	1.26384822623496	1.12773828987519	-1.72294124651032	0.66659535558332
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	0.0963992591447358	0.935116912358183	1.26838715026857	-2.41608842707027	-0.118609969394573
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	-2.7026227201632	-4.23536708267997	-4.06995860730873	-3.23508799745416	-3.96164010333577
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	-0.205881612728198	-0.303541449955643	-0.461496915241395	-1.56879056668306	-1.29905227631032
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	-1.35269600321419	-0.638054822091523	-1.4290809415031	-3.22310238097337	-2.35220219090167
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-0.934960802514207	-2.03814250534375	-2.17629534333332	-3.23691957844498	-2.11581341283744
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-3.95538568865857	-2.62592917024587	-2.98722555954965	-3.29593694008892	-4.55270719118453
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	-3.5499205805504	-3.31907635080581	-2.58176045144149	-3.27627465918296	-3.67395803088399
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-2.00947553960326	-3.31907635080581	-3.27490763200143	-3.27255152129734	-3.96164010333577
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-2.00947553960326	-2.15592554100013	-2.42760977161423	-3.21247158620783	-2.06452011844989
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-0.0841846777506781	-0.149390770128385	-0.183865178643115	-2.82155353517843	-1.32258277372051
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-1.15202530775203	-1.67041772521843	-1.73446259105428	-3.23526233390467	-2.86302781466766
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	3.58523583999858	3.66841389619518	3.48124926282959	0.492632469494094	3.62160742096759
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	2.71727996799096	3.43038634918173	3.78671257169815	0.222968902544991	2.47397593427021
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	4.9973490784483	4.75413956826889	4.74019941270222	2.00676020212387	3.85853174597192
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	3.13677231332135	2.71592649831665	2.40640198680271	0.579643846483724	2.05776381246146
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	-0.291824042528923	-0.0306744632890027	-0.199132650773904	0.0688182227177331	-0.949378527830566
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	1.70757479147738	1.43967292311058	1.42253783009583	-1.56879056668306	0.685950798536276
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-3.95538568865857	-4.54178284900103	-3.9840637695802	-2.41608842707027	-2.98081085032404
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	0.629581790012003	0.384691715801873	0.180356970931	-2.82155353517843	-0.425523403774242
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	-3.5499205805504	-3.8299019745718	-3.27490763200143	-3.15939762836543	-4.69296253046191
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-4.44069789937413	-4.63093860429662	-3.93326268182706	-3.11712367383319	-5.17775260176572
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	3.32220752078858	3.29242690504148	2.93703023786488	1.12002827249126	2.71250032446486
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-3.95538568865857	-3.8299019745718	-4.16146049474105	-3.26222425719339	-4.36710521144393
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-4.36701956073057	-4.43750039983323	-4.0857239107499	-3.09895359482055	-5.16775820636712
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-2.85677339999046	-3.31907635080581	-2.07093482767549	-2.12840635461849	-2.75766729900983
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-2.08358351175698	-1.93278198968592	-3.27490763200143	-3.23833817065824	-3.67395803088399
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	0.381905052173921	-0.509673655443316	-0.0694548274653709	-2.82155353517843	-0.678225757329996
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-1.8153195251623	-3.13675479401186	-2.98722555954965	-3.3248060805923	-4.61044733021855
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-1.5574904158602	-2.15592554100013	-2.76408200823544	1.35283373471721	-3.26849292277582
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-3.5499205805504	-4.58490900717219	-3.90060216101534	-3.13655400313218	-5.04635393391502
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-2.34594777622447	-1.49452705875477	-2.17629534333332	-2.82155353517843	-2.75766729900983
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-4.34425973912214	-4.57746292766054	-2.2940783789897	-3.48657852851609	-4.58017356944235
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	0.785189134335725	0.547949288691597	0.707884444314922	-2.82155353517843	0.0334978088028848
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-0.736509863790368	-1.56121843325344	-1.54030657661332	-3.1787636166154	-2.98081085032404
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	3.87404579447406	2.80209980282383	3.19692333138783	1.44814391452153	1.53142134000478
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	4.39090055077897	3.17043248570343	3.61502306206815	-0.256604177716895	1.04677049573838
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii	-4.21437311885474	-3.8299019745718	-2.98722555954965	-0.624328957842212	-3.96164010333577
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes indistinctus	-4.30226919200712	-4.76121780855658	-4.06198037762094	-3.37304505096939	-4.67484450064934
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	3.73649941859538	2.73630152204582	3.25791174390736	-2.12840635461849	0.27728568769744
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	2.58636555109632	1.41712209758868	1.84905634740183	-1.02979406595038	-0.516957609733874
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	5.01961202454641	4.15864100816589	4.20852424306631	2.47175128954606	2.75455103748548
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	2.16710712085582	0.91792451181781	1.42557273379099	-3.00765335516734	-1.25358990223356
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	5.49168550814034	4.10102339791158	4.73290333788687	1.08041913439621	1.95814940706532
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1	2.27706232789195	1.30981036179959	1.47868255910493	-1.21211562274433	-1.16843209389325
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003	0.307294188382746	-0.754126993344277	-0.230385194278008	-3.29985941321473	-2.66235711920551
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431	-0.984971223088868	-2.2204640621377	-1.88861327088154	-3.22158804623671	-4.71013652636255
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes timonensis	0.0788549494938262	-1.21494219653561	-0.612319804975978	-3.32217353564483	-4.50108632333943
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA	3.67264543827177	3.19711672523715	3.64937694893192	1.64435458347615	2.41224835273368
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.975484636968824	0.552124660102077	0.762278516380721	-0.624328957842212	-0.264461846407136
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	-3.95538568865857	-3.31907635080581	-3.6803727401096	-1.90526280330428	-4.36710521144393
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	1.05524960543769	0.817688927300239	0.808263629622544	-3.21465955183244	0.0930392024939014
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	2.32874847241223	2.58791903967572	2.37289220790383	1.54789431728859	1.56911086143357
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. 20_3	-0.371866750202459	-0.406725686190874	-0.403228007117419	-3.29713620231481	-1.50490433051446
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D13	-0.819891472729419	-1.07836666152986	-0.709958274539894	-2.41608842707027	-1.53389186738772
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. D26	-0.716707236494189	-1.09987286675082	-0.790000982213431	-2.12840635461849	-2.11581341283744
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4	-1.8153195251623	-1.56121843325344	-2.2940783789897	-3.22290000146179	-1.92475817607473
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1	0.555473817858281	0.247635469333915	0.289919173442526	-3.18175244841949	0.149233760837543
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA	2.66934332940798	2.91337166574471	2.94568253809831	3.54663365117206	3.21614231285943
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium	0.285941063912177	0.572743947304813	0.669905196249706	1.65008525818514	1.04006656001619
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus rogosae	-1.21454566473337	-1.21494219653561	-1.73446259105428	-1.90526280330428	-0.60590509575037
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA	-1.42965704435031	0.264442587650296	-1.60093119842976	3.32477572249047	0.720491123788452
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	-1.12217234460235	-3.8299019745718	-3.27490763200143	5.42172898786994	0.328819337812623
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA	4.27011740890835	4.4831329654413	4.53368627429594	5.19393894024882	4.84638020967632
