#taxonomy	MCT.f.0292	MCT.f.0293	MCT.f.0294	MCT.f.0295	MCT.f.0296	MCT.f.0297	MCT.f.0298	MCT.f.0299	MCT.f.0300	MCT.f.0301	MCT.f.0302	MCT.f.0303	MCT.f.0304	MCT.f.0305	MCT.f.0306
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	1.1795628455209	1.12920381798314	1.12346563632421	1.36152626297054	0.447747181848624	0.0857216165960529	0.294435489486745	-0.781262851776485	-0.660323851491605	-0.72809301163105	0.835693217666697	-0.0721408849365	-0.235373781527682	0.30075286718256	-0.131188907225649
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	0.561536295429067	0.560109286093175	-1.51559169329105	0.679308152942782	-0.0721282774372846	0.268043173390007	-0.241082746869617	0.0660350086107188	0.396615740775937	-0.845876047287433	0.803944519352117	0.310851367319606	0.397148777215829	0.493944096213419	-0.616696723007349
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	1.55867912393232	1.39301840902828	0.563849848388787	1.24511591112613	0.392177330693813	1.5501337569799	0.675207985004538	0.722814544999789	0.981245339125289	0.788254477737038	1.37729050009944	1.18379165832015	1.20807899343216	1.21375952385553	0.769597638112541
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	0.784679846743277	-0.276138738107443	-0.262828724795681	0.668379082410592	-0.965946153459381	0.753550989171708	0.387525912552757	-0.0881156712165395	-0.0523344792719662	-0.217267387865059	0.0780075159691809	0.0130169234038068	0.150288699284303	0.141122721590676	0.0119119364150247
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	-2.67058475618915	-2.51638167946307	-1.9399689945546	-3.56814220685909	-2.47002355023566	-3.19767539774461	-3.16492441009368	-2.28688690718314	-2.94270623716813	-2.63739272591755	-3.32318986569297	-3.59568491587554	-2.79065050525445	-3.53667707153414	-2.48850885109923
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	-0.878825286961099	-1.04932862634092	-1.11012658518288	-0.510275913931054	-1.77687636967571	-1.30057274452384	-0.780079247602304	-2.16478141052317	-1.33326832473403	-2.50934995565854	-0.797461221384719	-1.10621465246704	-1.68229276446401	-1.17106366737549	-1.59752597601908
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	6.27665774896579	6.32488232867126	5.66333510601588	6.78006569077432	6.0547409066769	5.92752538914963	6.33224819710861	5.74229945437303	5.50303391617433	4.36361010555399	6.36942232263114	4.85897008562046	5.2900791576041	6.13680911338821	5.63617008753193
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	0.649643562939334	0.454748770435349	-0.129297332171159	0.893718024288237	-0.272798972899436	0.687301603630508	0.244425068912084	-0.270437228010494	0.761061829439556	-0.622732495973224	0.365689588420962	0.35530312989044	-0.0728548520299068	0.215230693744398	0.194233493208979
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-3.55375952184734	-2.39353644642279	-2.08681586786231	-3.42737062837403	-2.83716180640371	-3.1918560235703	-3.09991933857463	-2.39521418656484	-4.16444351270988	-2.91894407305445	-3.72200171697447	-3.58457127538713	-2.93942935527388	-3.40759922916616	-2.41924552632182
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-0.473360178852935	0.10335088359746	-0.262828724795681	-0.204894264379873	-0.965946153459381	-0.201960455855728	-0.474697598051122	-0.963584408570439	-0.68094313869434	-1.82670530029916	-0.2096745564826	-1.31385401724528	-0.360536924481688	-0.514284130986422	-0.211231614899185
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	2.40041368763419	2.2465082396634	1.48014058026294	2.20960874481816	1.31416608368261	2.22872463976563	1.6622677877669	1.75771101928179	2.13621056434453	1.41848783288641	2.51890422476074	1.94127955564554	2.01281723940057	2.15858656299461	1.59432117646121
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	2.9760393046271	3.32222670846566	2.30212063266586	3.2239865460307	2.54725628657927	2.24328093753984	2.58967660822503	1.78368650568505	1.61746658288922	1.15221985493845	3.00116909668834	1.42946432269438	2.06721131146636	2.98446558388575	2.36645676833978
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	1.90068387812326	2.07156679016707	1.40217903879323	2.35599829238605	1.35861784625344	0.700907255686286	0.785556042173403	0.317349436891625	0.235347593179815	0.37051927703706	1.81847369080969	-0.00760236379892881	0.227249740420431	0.917266821721589	0.599698601317144
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-0.40190121487079	-0.643863518232761	-0.822444512731104	-0.287132362616845	-0.965946153459381	-2.21686347639799	-1.11655148422352	-1.87987514044459	-2.35491957226601	-2.65374476956882	-0.327457592138984	-1.57621828171277	-2.53890113403814	-1.61289641965453	-1.59752597601908
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	3.41846011925769	3.65115173945149	2.76107442572501	3.72641523930074	2.97886667479176	2.86609247927789	3.20890479896197	2.23916203436788	2.05044374258711	1.48140165829698	3.46183264790687	1.92933911527362	2.42447431775665	3.5117287167976	2.75059910697912
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	5.67003035306019	5.9944133618408	5.05878655397718	5.85631725577391	5.20203610362276	5.1326888399397	5.57998881430968	4.69589780718918	4.5839036177921	3.74291065945013	5.81161844367077	4.05248138681907	4.9938456659993	5.97604591296883	5.35105129748332
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	-0.550321219989063	-0.202030765953721	-1.87057249297783	-0.623604599238058	-1.08372918911576	-2.21686347639799	-1.62737710798951	-0.963584408570439	-1.50762171187881	-2.59099978467094	-0.720500180248591	-1.79936183302698	-0.583680475795897	-1.24517163952921	-0.616696723007349
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	2.26628438766749	2.60132961495281	1.45482277227865	2.58076653942726	1.89307507455271	1.41412199929704	1.81197203963702	0.518020132353776	0.936793576554455	0.332778949054213	2.44200123709187	0.515645779965619	0.956764565151251	2.08152321483502	1.46274481867249
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	4.10478133474724	4.08646981070934	3.55958212194278	4.3569837735059	3.80661993910599	4.48632463684287	4.13205029007859	3.4648485989176	3.50839589693641	2.8707401617981	3.45616369848464	3.485110126699	3.65764627677485	3.06097029761979	4.04792092162416
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	3.13354569230133	3.27259408426325	2.25716924480359	2.86682391615204	2.23950665107668	3.02884393987775	2.47526625704729	2.48957271202243	2.65051704692101	2.34768196959648	3.08944908322835	2.83900132031687	2.6251450132188	2.82713703429371	2.34081433772644
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	-0.473360178852935	-0.761646553889144	-0.599300961416894	-0.664426593758313	0.204125099190873	0.110414229186424	-0.474697598051122	-0.37579774366832	-0.0195446564489753	-0.360368231505733	0.558373932250463	0.0332196307213262	-0.360536924481688	0.333013729400781	-0.750228115631872
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	1.09061535950441	1.69151139758428	-0.262828724795681	1.23269339112757	1.44199945519249	1.24102924894071	0.829358664831796	0.317349436891625	1.04256722999961	0.475879792694886	1.22540996880672	0.973226889212797	0.863238507140428	1.04190926692887	0.914779647957039
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	4.01152384126065	4.17192769407065	3.28842935144221	4.12514631522756	3.57498176380036	4.19248869881671	3.7864985991928	3.42591424094214	3.51374939736204	2.99088447364017	3.61509461832399	3.60556526857931	3.56473130769648	3.45810202416881	3.65474745202755
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-1.68975550317743	-2.36844074869391	-1.94819932477152	-1.76303888242642	-1.77687636967571	-1.99371992508378	-2.32052428854945	-2.30952105789938	-1.91308681998697	-2.5663855573897	-2.22457757702486	-2.78019108603871	-1.96997483691579	-2.71150870832264	-2.29377190270369
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	2.85752070439176	2.97899483478338	2.27989749588115	3.02964767723273	2.31329282113591	2.30220401053669	2.54444276640088	1.85779447783877	1.55487873814002	1.32317765308209	2.84851073171794	1.50109397883364	1.73543391914936	2.8657022246441	2.31449702940907
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	2.43939298123937	2.52020407014045	1.34660918763842	2.35192496699841	1.90573347142463	2.32376818845253	1.78487010985923	1.93783718551231	2.13121679616404	1.29419011620884	2.4728678850724	2.17093008052514	2.21461660315409	2.1912938809704	1.55235697736217
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	2.95102311027803	3.25248167447616	2.40638164299026	3.18216860634738	2.57340156668359	2.44184747651813	2.77117882863558	2.10910890611968	1.85967411810767	1.02592612961416	3.07040088825766	1.51026835510968	2.1571595481293	3.10659402336286	2.42782571471607
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	1.08283321906235	1.48964524471735	0.735700105315446	0.911109767000106	0.598029384897962	1.01196267932338	0.884928515986607	0.518020132353776	0.235347593179815	0.0704146845867215	1.04625798677405	0.598533439771387	0.486760935905516	0.853318097121316	0.299594008866806
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	3.98742628968159	3.96905435454616	2.78169371292774	3.62260231229329	2.94829660870708	3.77335028880834	3.17664393674375	3.35656682238535	3.32069202542349	3.07113449965175	3.80370094320583	3.58168693111852	3.40992251662467	3.66294809104145	3.12097289527602
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	1.92453509394544	2.24031626941548	1.22524833063415	2.26676715865811	1.50026836331647	0.896651832812381	1.40114498838747	0.722814544999789	0.491280967317015	-0.217267387865059	1.90791875116161	0.477905451982772	0.332610256078257	1.61482902049065	0.636066245488019
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-3.30887380570631	-2.14794091500903	-1.77850537090757	-2.74386813543815	-2.88806208796445	-3.54930058603077	-2.72598939665762	-2.20247130645043	-3.45353186093412	-2.76088863732186	-2.22457757702486	-3.41466260867682	-2.77124041214627	-3.6069448704481	-2.31944888459887
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-0.996608322617483	-0.276138738107443	-0.822444512731104	-0.287132362616845	-0.76527545799723	-1.99371992508378	-1.47322642816225	-2.10475248671699	-1.50762171187881	-2.23217040840732	-1.1831237021967	-1.93289322565151	-2.6849704956541	-1.41222572419238	-2.24636841674039
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-2.38290268373737	-2.58294216844544	-1.94016489990712	-2.74386813543815	-1.77687636967571	-2.21686347639799	-3.12594353409486	-2.25180908670299	-3.45353186093412	-2.63654976503076	-2.63004268513303	-2.49250901358693	-2.72411672418379	-3.52701687108155	-2.43159282159951
