#taxonomy	MCT.f.0243	MCT.f.0244	MCT.f.0245	MCT.f.0247	MCT.f.0249	MCT.f.0250	MCT.f.0252	MCT.f.0254	MCT.f.0255
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-3.42025107404836	-2.61596298531562	-2.39182048031715	-2.10138782599843	-1.93407222572701	-1.64336556971072	-1.90551344399647	-3.3193962038465	-1.30336204700456
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	-1.4053480535061	-0.53652144363578	-0.600061011089098	-0.388409234623491	-0.0415080573769869	0.0362766013966252	0.0403967050588428	-0.457195322917032	0.134225608502883
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	-1.81081316161426	-1.2942071453333	-1.92181685107142	-1.72669437655702	-2.72252958609128	-0.965485861281567	-1.39468782023048	-1.37348605479119	-1.53975082506879
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	1.87806629249968	2.04037548724688	2.19314699835342	2.34606472005672	2.42960527027868	2.46701140004243	2.65535648309504	2.40907888340007	2.80578470102268
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-1.4053480535061	-0.866763130506357	-1.29320819164904	-0.874942165820437	-1.28744506080195	-0.822385017640893	-0.285025695375785	-0.457195322917032	-0.277509112618877
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	1.38785995593642	0.967555953140494	1.22448828096195	-0.0684662999534884	-0.380723779943951	0.207234399540265	0.853089036268571	1.78654927005408	2.35342909255788
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	3.96497984901821	3.76331173466181	4.27513631211205	5.13844693870334	5.3008917361248	5.36214867897447	5.43561029456684	4.99727072612094	5.6959163455842
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	-2.72710389348841	-1.80503276909929	-1.60336311995288	-2.70752362956875	-2.54020802929732	-2.94264855384098	-2.2309358444311	-2.40310547197234	-2.6383631137369
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	-3.0147859659402	-1.69967225344146	-3.80872820306589	-2.99520570202053	-2.54020802929732	-2.09535069345378	-2.08783500079043	-2.62624902328655	-2.30189087711569
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	1.68265949615707	1.17389238613832	1.60454367354474	0.467051936402874	0.0988493003179356	0.573859674332165	1.30890803052235	2.03246192962957	2.50913136307655
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	3.16246634593823	3.5244602149172	3.42231005150791	3.87968197333599	3.26039862999442	3.26101093783865	3.17658081408193	2.86475268709098	3.51351815477699
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	-0.475812094881919	0.0407939213990439	0.368189459715768	-0.0566318423064857	0.0247413281642136	0.0858735425359974	0.451138870267851	0.098330479766866	0.522883598294666
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-2.16748810555299	-2.39281943400141	-1.92181685107142	-1.60891134090064	-2.38605734947006	-1.73867574951505	-1.85144622272619	-2.06663323535113	-1.60874369655574
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-0.587037729992144	-0.0902343410073602	0.0930861694708468	0.630615616126271	1.00557058117594	0.823706212441242	1.0418452452733	0.631847514734927	1.1771489913104
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	0.746414149753367	1.27585731279501	1.30204651530782	0.970884524677894	0.941032060038369	0.962685463436365	1.13635998555538	1.06886098057802	1.3205434775901
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	1.09608789823312	2.10253588597948	1.61551270491532	2.14905357300641	1.83134730550926	2.08633587892347	2.10786205569196	1.48462484088676	2.25798303395723
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	-0.71220087294615	-0.264587728152138	-0.287686326046946	-0.0276443054332334	0.488314067079659	0.336590420754307	0.316102586463908	-0.0422514708543235	0.715043604088909
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-0.375728636324937	0.00507583879696466	0.247236849298105	-0.0804424910002042	-0.0415080573769869	-0.0836273258288958	0.32210861052412	0.221563120190814	0.864186762185545
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	-0.0190536923862045	0.834024560515972	0.00607479248121723	1.08233174188519	0.651639123182958	0.962685463436365	0.776268830285129	0.277916056741946	0.789151576242631
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	-0.070346986773755	0.946502543942662	-0.109438094640627	1.147929024371	0.761782702281384	1.11395568039827	0.846021869045478	0.0818011778156554	1.03540270256699
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	0.38641141572196	0.80176369829775	0.968554906824747	0.773716459766945	0.925527873502403	0.930864596825286	1.45986483986073	1.39462838705367	1.79957115287528
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	-0.977904038679155	0.551619545165035	0.109615471422057	0.201197266995614	0.0374803539416434	0.267298640282915	0.574752826235028	0.235951857642914	0.564383329201419
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	1.72433219255763	2.2800094004605	2.43968814788167	2.20696780397461	2.29739575491207	2.29615468517464	2.55141449885053	2.30462130234084	2.60971303637439
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	-0.399826187903997	0.44039391005481	0.188396349275172	0.187467074183712	0.558381629696376	0.381587786685043	0.316102586463908	0.356904468060576	0.612011378190673
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	1.97791162746939	2.53732860918216	2.63337496511043	2.38775913858779	2.70944416526943	2.75816655958741	2.91968433262757	2.21399328488102	2.3314501858391
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	0.419201238544951	1.07291646879832	1.1692256022869	0.771149064261699	1.00557058117594	0.797663073905222	0.546449050072176	0.464793430071761	0.749411247593116
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	0.106109450567802	0.63247164179413	0.157624690608418	0.449476791581366	0.312423400615995	0.458548827821171	0.273019000327596	0.0305078834281049	0.580512711131302
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-0.329208620690044	-0.195594856665186	-0.0892353873231077	-0.0333749801422183	0.920305929521252	1.0128595635269	0.429861471820566	0.831643702052146	1.29346251898743
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	-1.02235580124999	-0.195594856665186	-0.865764176822104	-0.491949913564331	-0.525305008755058	0.117622240850578	0.194547384886101	-0.877049168477296	0.497131102192251
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	2.24270940608759	2.74532918039381	2.76378058402929	2.62720602301084	2.88986832676307	2.94345547760917	3.12963377789429	2.39433660166287	2.6149568868804
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	0.521330733621331	1.40491442502461	0.603911793236838	1.59315736565118	1.25528115987487	1.43659643787102	1.40462397215006	0.602577132434814	1.47578407578138
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-0.529879316152195	0.315230767100804	0.261421484290062	0.0225054782522382	-0.221093634352067	0.340765792164787	0.64219410703056	0.0649940594992743	0.396589872970374
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-3.67087269044252	-3.30911016587556	-2.90264610408314	-2.62748092189521	-2.02938240553133	-1.920997306309	-2.08783500079043	-3.53448036688182	-1.35742926827483
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	0.540562095549218	0.939385076173798	0.968554906824747	1.06715118470818	1.22099208639624	0.995691759904535	1.23480005836863	1.12325505264382	1.76346614823316
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-0.977904038679155	-1.11188558853934	-0.910215939392938	-1.36378888286765	-1.15391366817743	-0.905766626579945	-1.08231313518833	-0.516035822939965	0.0960043956826852
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-1.06887581688488	0.172129923460131	-0.0309664791991319	-0.52899118524468	-0.570767382831816	-0.43034292986487	0.310060272007946	0.146339698953227	0.0148788508703167
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-1.54844889714677	-1.05781836726907	-0.474897868135092	-1.06529589431166	-0.721049585881154	-0.849413690028813	-0.426437349425614	-1.12217162651028	-0.721440501554837
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-0.817561388603976	-0.131056335527615	-0.0500146741698264	-0.215696536936173	0.0624816561470606	-0.115992610330928	0.2345527194998	-0.61134600274429	-0.222449335435849
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	0.397461251908545	-0.131056335527615	0.188396349275172	0.254307092309562	0.580687387210674	1.20400730294913	0.709446334039728	0.612429428877826	1.07520895296741
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	2.10917801346306	2.18805805941764	2.62545935649777	2.57483371740056	3.59895787395801	3.63675696725051	2.99439717881085	3.4050370180081	3.93223969731916
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	4.27664315114745	4.54546505001555	4.76778241810755	4.59441109106006	4.90365068063507	4.9579057207661	5.08903096505806	4.44319984469357	4.58083959124728
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	3.66439437173053	3.88495123937843	4.0860745337221	4.20031497927469	4.44327296021295	4.1159185037029	3.58434213445044	3.50116586343326	4.0059473171575
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	1.13887517343832	2.24771789582398	1.39236915360111	2.41345972169637	2.18422557751759	2.39915392464679	2.3000080192049	1.4805180589341	2.34112545136252
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	0.511574558675966	0.903017432002923	1.41038765910379	1.14262397214131	1.25528115987487	1.08666353811026	1.36742960214201	0.75814124005922	0.893862530331661
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-0.817561388603976	-0.0704317137111805	-0.337696746621607	-0.681570772839897	-1.24092504516706	-0.809139790890873	-0.0422950107862705	-0.0422514708543235	0.0829323141153324
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	3.02308495398194	3.47251483596236	4.38923714561903	4.02448840797956	3.78415093308399	2.71722073372529	3.28311305679252	2.76737852306581	2.63770864386382
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	0.106109450567802	-0.11043704832488	0.405460854512999	0.745105925725679	0.543229824675774	0.473254975210866	0.672174939242496	0.206964320769661	0.776079494675278
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-0.71220087294615	-0.264587728152138	-0.194595902980934	-0.413306786245218	-0.361675584973256	-0.234598352738774	0.20132707187148	0.509245192642595	0.782636895221437
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	4.14916071840235	3.98628563630219	4.09312005222171	3.75797288047621	3.36333563643819	3.87858007913532	4.53676129446752	4.39884474811282	4.86150280162741
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-2.5039603421742	-3.45261842733058	-1.69867329975721	-2.8898451863627	-2.94567313740549	-3.34811366194915	-2.39798992909426	-1.7099582914124	-1.15675857281268
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-4.02155647933745	-3.6856619682234	-3.58569828036699	-5.30255923818588	-4.01394689039033	-4.44672595061726	-4.62681710432583	-3.50379431145628	-4.02504980469893
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-1.81081316161426	-1.16904400237929	-0.910215939392938	-1.40824064543849	-1.28744506080195	-0.783164304487612	-1.08231313518833	-0.921500931048129	-0.846603644508843
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-3.42025107404836	-2.9036450577674	-1.92181685107142	-2.55337294974149	-2.38605734947006	-2.30665978712099	-2.49330010889859	-1.44759402694491	-1.94521593317695
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	0.0609890152873319	0.00507583879696466	0.275407726264802	0.936619930703798	1.13609264260975	1.23002785165102	1.3021890802736	0.99809190968981	1.67645477124353
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-3.86807622907641	-3.73314495959328	-3.89610095946586	-4.74098665060245	-4.30001363609762	-4.44672595061726	-4.51150285902036	-4.04806649069107	-4.03209271621285
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	-3.86739844862342	0.301807746768664	-3.58208724042836	-1.79123289769459	-3.23335520985727	-0.996738404785671	-2.31097855210463	-3.77126205573004	-3.9940882312493
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-4.28366269091168	-3.68341466022052	-3.75127808428444	-4.99949019132738	-4.33180468863387	-4.71431282656838	-4.32677511566463	-3.77971757609554	-3.86355119061509
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-0.0529552440618858	-0.264587728152138	-0.263588774467886	-1.43123016366319	-1.5593787762856	-1.37867301548364	-0.53320532485132	0.206964320769661	0.742631560607738
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-3.91872662224324	-3.61575668949264	-4.05671606161556	-4.82214347124051	-4.373284123738	-4.44672595061726	-4.10273802133269	-3.63731883696911	-3.76549310013345
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	-0.781193744433101	-0.56827014195036	-0.240058277057691	-0.188483973411288	0.0624816561470606	0.0750626264317816	0.12409572393549	-0.457195322917032	-0.441138536400679
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-0.221577956497679	0.156625736924166	0.881543529835117	0.154677251360721	-0.127274879134412	0.226102883844648	0.853089036268571	0.929099038202859	0.802054981078538
