#taxonomy	MCT.f.0053	MCT.f.0054	MCT.f.0055	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0063	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	-1.22591399577771	-1.67903375818072	-1.28732395377067	-0.986301191122083	-1.88697538033003	-2.63063398558689	-1.97354362411734	-1.77638529568963	-1.8764631669799	-1.57541790560208	-1.83253073459389	-1.5590054488393	-1.45337489112862	-1.077788622499
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-3.08063565457554	-2.92182162688478	-2.58660693790093	-2.57417917732559	-3.28315392129365	-3.33505148762932	-2.23305485142832	-2.62368315607683	-3.05107650532657	-2.73856871540776	-2.43866653816421	-2.55753427895043	-2.91971195992205	-0.790106550047221
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	-1.04359243898375	-0.398099912718658	-0.912630504329263	-0.986301191122083	-0.43168814772319	-0.68472383653158	-0.87004969373119	-0.426458578740614	-0.777850878311791	-0.287563617295444	-0.934589141387933	-0.34456134464607	-0.904808939379785	-0.877117927036851
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	-0.0021385641555908	0.208035890851657	-0.852005882512828	-0.475475567356092	-0.942513771489181	-1.71434325371274	-0.646906142416981	-0.225787883278463	-0.554707326997582	0.00870219884772891	-0.423763517621943	-0.496111242773271	-0.380738088863774	-1.40321102293363
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	-2.42988680010364	-2.59532449005488	-2.43245625807368	-2.48336867483995	-2.22344761695124	-3.0387389903146	-1.97709579768303	-2.33600108362505	-3.01049791118941	-4.01013883837795	-3.89855958148288	-2.71168495877769	-2.63202988747027	-0.923637942671744
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	-2.14220472765186	-2.69760579919435	-1.98047113433062	-2.08491347979019	-1.43499025658697	-2.22516887747873	-2.21280169701422	-2.11285753231084	-2.76060665583179	-1.4576348699457	-1.66547664993073	-1.36795021207659	-1.93888270691032	-1.66557528740112
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	3.49347733430041	4.04455134377166	3.42751563309963	3.44847600893733	2.7337869004179	2.0878648857082	1.93331068717534	2.70903563718854	2.86192586279441	3.15583411885709	3.26678121581105	3.51781175213826	2.95052612975179	2.68856614378322
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	2.70982553626776	3.44611998935813	2.86228328712648	2.17069923002803	2.45311256512352	2.14427897498829	2.15037519241317	2.59125260153215	2.43433595840561	2.61234110125945	2.00005544018622	3.0524606656056	2.09977294945119	2.2484457206897
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	-2.42988680010364	-2.99912154705691	-4.0272917063923	-2.50720841772945	-2.73427324071724	-3.06710482889571	-1.98356181972979	-3.3558584052491	-3.02561591238146	-3.65485944728192	-3.91753470754977	-2.89400651557164	-2.0034212280479	-3.69807288616569
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	1.55290527621271	1.72216362348143	1.43874475283421	1.36507406604139	0.987396036219691	1.00695217413949	1.0017524831704	1.61524263495638	1.69306952950147	2.15178041281399	1.83103091153575	1.80100437441624	1.57452666535876	1.23584630668163
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	3.26272237395443	3.80576317530993	3.20691467151014	3.34003653769121	2.4623804720543	1.82371331066661	1.82119338905464	2.44940515266597	2.64260431995478	2.92300191043913	3.03220259358198	3.28601013808093	2.70249886104034	2.38968188611293
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-3.14445181834482	-2.93901067264677	-3.89903079556402	-2.76705516255914	-3.61869776724055	-3.53590334513119	-2.21514145076741	-3.42993873167715	-2.87264045458543	-4.40621388110145	-4.00455480560448	-4.05238547316473	-3.32517706803021	0.0922826301512523
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	0.775566004432418	1.28623930788856	0.671489600120547	0.777287401139276	0.536562323081676	-0.328048892592848	0.14155121794729	0.68442380251931	0.52143210581847	1.01328553786756	0.523164183714102	0.943292943660568	0.50346432845888	0.0748908874393831
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	-0.532766815217761	-1.0912470932786	-1.12026986910751	-0.580836083013918	-1.43499025658697	-2.22516887747873	-1.15773176618297	-1.32440017194657	-2.85556581440393	-1.63995642673965	-1.3400542494961	-1.93849507054421	-1.04790978302046	-2.17640091116711
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	-2.83535190821181	-2.59532449005488	-2.29892486544915	-2.48020985295941	-2.22344761695124	-3.04235688249374	-1.98696203634173	-2.62368315607683	-2.95958449116231	-2.55624715861381	-2.43866653816421	-2.10554915520737	-2.14652207168857	-2.58186601927528
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-0.094511884286606	0.295047267841287	0.246606406155281	-0.380165387551767	-0.277537467895932	-0.490567822090623	-0.646906142416981	-0.390090934569739	-0.171715074741476	0.593635794767442	0.269383662938003	0.140946471135631	0.124810477801373	-0.0169166618137397
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-0.638127330875588	-0.292739397060832	-0.486546109018363	-0.380165387551767	-1.26793617192381	-0.615730965044629	-1.71753421043947	-1.23738879495694	-0.960172435105746	-0.456186329731236	-0.298600374667937	-0.360309701614209	-0.973801810866737	-1.077788622499
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	1.658886717069	2.03940449817476	1.3582058903502	1.38082242300953	0.937799095080319	0.568039131963788	0.5162446673887	1.08172559998831	1.13169162657265	1.41404475493831	1.11190824457255	1.53203700451901	1.07848874174715	0.785429810711198
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-3.2042688291597	-3.12977499740454	-3.91739050988309	-2.57266607849874	-3.34270846995486	-3.21447327994217	-2.06125778133654	-3.58256360633933	-3.05193616418048	-3.99082608261148	-3.87623024243524	-4.05293811032411	-4.01832424859016	-2.86954809172706
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-2.83535190821181	-2.84551301431083	-2.58660693790093	-1.67944837168203	-2.22344761695124	-1.71434325371274	-1.56319687429114	-3.24549846583816	-2.16414523943168	-2.04542153484782	-1.92784091439822	-2.55753427895043	-2.14652207168857	-1.5702651075968
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-1.7367396195437	-0.455258326558607	-0.912630504329263	-0.698619118670302	-1.06029680714556	-2.63063398558689	-1.95499851228233	-1.4197103517509	-1.18331598641996	-0.821646103225701	-0.863130177405788	-0.14673560131615	-0.904808939379785	-1.077788622499
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-3.25541052847757	-2.59532449005488	-2.18114182979277	-2.50276692625385	-2.44659116826545	-3.03268737139299	-1.99246292066331	-3.42184643670699	-2.16414523943168	-2.55624715861381	-1.92784091439822	-2.2008593350117	-2.76556128009479	-2.86954809172706
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	6.85614837957461	6.92297840866823	6.69853164415043	6.64229749572133	6.71872568681044	6.78952150749217	6.95229487048534	6.21554522416285	6.01074541883403	6.44954649730975	6.54525408829622	6.38647540124691	5.89283381025019	5.57407031869712
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	1.58348869958479	2.18379900305665	1.84619202214637	1.72174900998013	1.33759846565281	0.683552019085632	0.634027703045084	1.30158507610133	1.32220995057078	1.72503790625854	1.68037063664826	1.7955048188502	1.5538297835876	3.17149995556975
