#taxonomy	MCT.f.0546	MCT.f.0547	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens	-0.126613478015328	-0.135999881635454	0.0320773449072968	-0.593038065066709	-1.17413864830464	-0.0658758155543697	-0.761148348418281	-0.714630532026519	-0.458305566939367	0.079860583050381	0.00881159253127385	0.2102089526858	-0.920315118685602	-0.272831971824001	-0.910132060639824	-0.187500947956734
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. 4_8_47FAA	-0.649861621779876	0.206944869491377	0.241797875889366	-0.205922095626741	-0.436539705173861	0.16819680629203	-0.744887827546501	-0.599561202241732	-0.0528404588312022	0.786079845177679	0.46306686480887	0.558851724927268	-0.771895113567329	-0.195870930687873	-0.658817632358918	-0.263008500464879
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. TF06-26	0.0432855587800694	0.206944869491377	0.214398901701252	-0.205922095626741	-0.0456733964868491	0.16819680629203	-0.441205413748279	-0.457910685178705	-0.132304630185449	0.43125846988827	0.275972029262258	0.402009253434298	-0.673455040754077	-0.0577205922070557	-0.443109059532227	-0.457164514905836
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens	-0.331407890661341	0.57962015477655	0.708417407150861	0.157520022706576	0.771771500750673	0.492168880149012	-0.101337588125928	0.186917918110432	0.0587506065772602	1.54821989722458	0.191133149325229	0.358628957804073	-0.113839252818654	1.17173129741987	0.315042951336715	0.410336052798887
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;NA	-2.72930316345971	-1.28113218593846	-2.67597285619491	-2.65446110124387	-1.96259600866891	-2.17884004927285	-2.56943711959755	-2.23097802139461	-1.97813132068378	-1.15983030387763	-2.35831202160034	-2.01013804207127	-3.63913093705486	-1.0068011469042	-2.08285232146166	-1.99760955585299
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	-2.03615598289977	-0.336670577097605	-1.42320988769955	-1.8277825280594	-1.37480934376679	-1.17553794040906	-2.03880886853538	-1.09599808855562	-0.945116314501483	0.203474539017558	-1.21621462099249	-1.55337963957556	-1.24881918565764	-0.0104677073565102	-1.03688376627897	-0.862629623014001
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	-0.589236999963441	0.206944869491377	-0.373387763200867	-0.52283380639346	-0.393980090755065	0.0579936661584159	-1.02187461088153	-0.962466695931101	-0.522844088076938	0.884925679814312	-0.748874109166243	-0.650511928033545	-0.881094405532321	0.0198376421388189	-1.12144115430703	-0.263008500464879
k__Bacteria;p__Bacteroidetes;NA;NA;NA;NA;NA	-0.937543694231657	-0.393828990937554	-0.804170679293322	-0.11173488056704	-0.681662163206846	-0.7700728323009	-0.581562771443201	-1.25014876838288	-0.545316943928996	-0.225521066500801	-0.356832021390219	-0.272445794113495	-0.377990827860241	-0.195870930687873	0.139690063858853	-1.48678393208699
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA	5.28948692418909	5.09729399771313	5.23397558366208	5.43622573084718	5.34366689785389	5.18806471069102	5.35362130025639	4.92684399424461	5.20999364602701	5.05786393659643	5.3673417313915	5.54057854290851	5.66453152079275	5.37459176916282	5.45285499115491	5.16211425842307
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;NA;NA	0.637992666526762	0.238693567805957	0.4810275649552	0.793256296053182	0.870617335387306	0.510861013161164	1.21475251432071	0.899673570058754	1.60538761777233	1.2705881606263	1.08637047200155	1.29539822102177	1.37423780261118	0.749618955878545	1.26570132671508	1.13304203560038
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	6.78084546076609	6.51645250623147	6.71470794477017	7.10080814011811	6.96190060012913	6.64906791370574	7.18841175633769	6.94161433026145	6.70229768606331	6.66152117088379	7.00935113660674	7.162768230333	7.38314014949052	6.96370893448833	7.17673964666938	6.92214081604144
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides barnesiae	-0.649861621779876	-1.14760079331393	-1.22905387325859	-0.729170239391289	-0.799445198863229	-1.20943949208475	-0.554534099055282	-0.962466695931101	-1.41173584576298	-3.13057882474638	-0.846854517526446	-0.500229724984206	-0.310549547064708	-1.24041599808571	-0.303996257069509	-0.557247973462819
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	4.6493928055895	4.30128943171348	4.2528097899793	4.84744940909127	4.7418183462952	4.45388011895827	4.91560545385	4.35932302680208	4.36992483355719	4.26471915281331	4.83412082081328	5.21404019927968	5.22223828278524	4.7016924352599	4.94861708736096	4.8642181245732
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	-0.937543694231657	-1.14760079331393	-0.804170679293322	-0.243662423609588	-0.738820577046794	-0.402348052175583	-0.528216790737909	-0.872854537241414	-0.500865181358162	-1.15983030387763	-0.110535165101292	-0.209644892874464	-0.150206896989529	-0.253029344527821	-0.371135559907137	-0.760846928704059
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	2.0371351701245	1.70021135016344	0.843007561123626	1.20023540899256	0.905302893375196	1.3448430975726	3.51323830756382	3.19250248810743	3.19721098350545	2.39291697591172	3.73751254083188	3.34346464013385	3.24789929210295	2.72589581070979	2.50054406497687	2.3476378273176
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	3.84577267713991	3.13079993151433	3.3690324578411	4.39646644739947	4.19692212343532	2.86047104480007	2.3534592601907	1.79635583054453	3.26537780936926	2.62435933004063	2.94797351459687	3.23327842245791	3.92071739102447	3.920452538253	3.7719991664844	3.35530120929922
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola	-2.87488817352831	-2.12843004632566	-1.66437194451643	-1.18264456668581	-1.37480934376679	-1.39868149172327	-0.828970944757042	-1.65561387649105	-1.62145637674505	-2.4591132880079	-1.19516121179466	-1.02275138851339	-0.705203739068657	-1.8822698842581	-1.09245361743378	-1.36162078913299
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	-1.6306908747916	-2.94428787548691	-2.27050774808675	-2.11546460051118	-2.87888674054307	-1.5322128843478	-2.67479763525537	-4.12674455791651	-2.18944041435099	-1.61181542762069	-2.58145557291455	-2.1213636771815	-3.44604376299386	-2.79856061613226	-2.85604220969514	-1.55577680357395
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	4.91465878554282	4.39855273713868	4.55549502902313	5.08424486244541	4.93591668894629	4.26152636081443	5.60343309865276	5.23823262230484	5.10673354363685	4.1941797564026	5.69965657086137	5.80432535978756	5.89106140977382	5.30432851850861	5.62462530037165	5.43736949270478
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	6.8395155254003	6.2994217830655	6.45369961271382	6.60820738665019	6.0434381700801	4.70163746029679	4.52504665799675	3.7219766709515	4.84152107674338	4.72247865660397	5.53997528585491	6.10872766557743	6.75817781348867	6.30160210082246	5.22599956324258	5.5816151861762
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	-2.32383805535155	-2.12843004632566	-1.35421701621259	-0.989453337654955	-1.26944882810896	-1.28089845606689	-0.846670521856443	-1.1323657327265	-1.03366971184293	-1.9482876642419	-1.023310954868	-1.29101537510807	-1.09466850583038	-1.24041599808571	-1.38970514090171	-1.42224541094942
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-2.32383805535155	-1.84074797387388	-2.11635706825949	-1.3616927981348	-1.37480934376679	-1.58100304851723	-1.18314275847766	-1.43247032517684	-1.30908169170289	-1.9482876642419	-1.32869260441918	-0.860232459015614	-1.24881918565764	-1.09381252389383	-1.55675922556488	-1.30446237529304
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	0.315219274263711	0.623105266716289	0.886492673063364	1.04330730028732	0.938825585413839	0.731532375329985	0.974416562466132	0.759183207109928	0.694373942999019	0.690769665373354	0.884280329885174	1.04435954070897	1.19834713614751	0.852097625161482	1.0255215882483	0.739639799941487
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	-2.72930316345971	-1.14760079331393	-1.35421701621259	-1.323226517307	-1.96259600866891	-2.09182867228322	-0.846670521856443	-1.17010606070935	-1.72681689240287	-2.4591132880079	-1.25969973293223	-1.10442941952766	-1.09466850583038	-2.39309550802409	-1.12144115430703	-1.19910185963521
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	2.9491615032122	2.51916085554638	2.74787523280033	3.01640455839919	3.12004982140362	2.54128088239411	3.11346214414223	2.70748474829732	2.47177645662436	2.44121098527068	2.87350935365933	3.06108059331963	3.19055874548771	2.92420715843503	3.10667986854719	3.20027341337328
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-0.0902458338444533	-0.336670577097605	-0.398705571185157	0.19127850263153	0.189166194590552	-0.433600595679687	0.298461782446559	-0.0587547462638057	0.101310220996056	-0.561993303122014	0.486597362219064	0.77552276173586	0.910665063695734	0.420315208735944	0.545155171967018	0.449556765952168
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	0.584882841212814	-0.231310061439779	-0.301067101621241	-0.193652003034927	-0.313937383081528	-0.0334405398012159	1.64417086345137	1.32437004009481	1.39244320076439	0.412566336876117	1.83235231162743	1.4670452465688	1.3579772817394	0.902741357980237	0.785920324631047	0.496513749039939
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	1.5333767135816	1.12966649169582	1.44306431861756	1.78144476710692	1.59845007393514	1.140292379335	1.81383873447677	1.43826545820247	1.15113234549473	0.732733864472386	1.62074638516396	1.80351748319002	2.10497595710993	1.52225528749673	1.86245666159996	1.61030083572728
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	1.22194055512172	1.15498429968011	0.64726298399753	1.12972853267439	1.19014001369475	0.605048228220865	1.54797271555555	1.00987671019237	1.14904683900371	0.646967042714961	1.68473924623421	2.12292103233152	1.93845129979523	1.72864802838612	1.60602713265228	1.46115767763065
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	0.602901346715492	0.174155046668386	-0.233625820825709	1.07123232599279	1.49687028111722	0.726569585987856	0.548512786680693	0.307995849663668	0.530305826514415	0.449607608556466	0.422575503454133	0.139173179569048	-0.0787479330073839	0.171853849437445	0.665404300118595	-0.0204468632935676
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	0.509375288704669	0.299318189622392	-1.11782823814836	-0.388243652420696	-1.17413864830464	-0.286275880922829	1.90562438104352	1.68104498403354	1.58399642779101	1.01698540182738	2.14445623076967	1.8230695723974	1.6897546740564	1.19042343043202	0.89737576555637	0.541364315205291
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	4.34523693316725	3.98451439832003	4.00456809710253	4.38657553910758	3.91681903463045	3.75677538691172	4.33911783955515	3.96930574973943	4.33929119770087	4.59792369369	4.28729896871785	4.35497500080942	4.64818204517807	4.24612651734502	3.44566059557799	4.26916922971291
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	0.996390263776941	0.684980670434376	0.900577412945104	1.06605543781325	0.927775749227255	0.433899972025036	1.0575669307983	0.527624458870433	0.255460900823314	-0.0612180152095246	0.747768309122513	1.27590442634077	1.36206726699092	0.705494150969607	1.18114393868701	1.27322600794593
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-3.1211095159384	-2.53389515443382	-2.4528293048807	-2.29778615730513	-2.87888674054307	-2.01178596460968	-1.8762899390376	-3.32959031006272	-2.45770440094567	-2.4591132880079	-3.2746027534745	-3.34513910880361	-2.5297530311197	-3.4917077966922	-2.00874434930793	-2.5853962207551
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	0.291121722684651	0.238693567805957	0.437542453015461	0.462223782727787	0.165635697180358	0.523131105752979	0.688659418423935	0.176967587257264	0.192281999201783	0.131153877437931	0.35858779477885	0.606104609777813	0.736006379647348	0.105604463896244	0.493861877579467	0.135899207097126
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	-0.714400142917447	-0.662092977532233	-0.766430351310475	-0.224614228638894	-0.8639837200008	-1.28089845606689	0.164930389822037	-0.269319515371155	-0.603813150610605	-1.9482876642419	-0.010116417354245	0.0290296004706221	0.123488933487512	-0.356213580763052	0.0343295482010271	-0.344686531479146
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	1.82457372814083	1.5265478561126	1.50607728644629	1.55660773528638	1.82612878041474	1.51003940484109	1.6034105041125	1.14014190503027	1.69272962792748	2.07348620514536	1.65747021811866	1.85556542887742	2.05928777293851	1.81159711136687	1.36591347711961	1.90324014897704
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	-0.426718070465666	-0.587985005378511	-0.301067101621241	0.215869905768852	0.339989084325136	-0.194708687397338	0.517049517224908	0.166917251403763	-0.0390471366988664	-0.561993303122014	0.275972029262258	0.215906973800438	0.51476940660372	-0.141803709417597	0.139690063858853	-0.0204468632935676
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-0.714400142917447	-1.43528286576571	-0.348695150610496	0.140203572695115	-0.0755263596365303	-0.792545688152959	0.326474818674233	-0.223509979339861	-0.37826285926583	-1.15983030387763	0.132134808563273	-0.0129345986284099	0.109304298495556	-0.0905104150300466	0.131321814188337	0.0678457438521107
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	0.908282996266674	0.299318189622392	0.470332275838452	0.737166829402138	0.732031172101159	0.541258490345535	1.08122112169619	0.813544416328815	0.935770934622579	1.3839168459333	1.04731995712968	1.01413053874765	1.38226997430844	1.09834875148584	0.227395644277959	1.03627448366538
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	1.82982308402697	1.09044577854254	1.60761370566572	1.62517678816135	2.12840965228768	1.35285382131867	1.52156854135904	1.4268693234716	1.62762529018022	1.50486945635096	1.45130905020972	1.53614651326479	2.09129050402468	1.76838835703564	1.26299496511733	1.97268235769914
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	0.868009097128734	0.410543824732616	0.82808191090695	0.739567790939676	0.98184297049753	0.701379337159298	0.621039230748956	0.0261446975226805	0.445406382727928	0.646967042714961	0.7235979481947	0.956219622802813	0.954559257252959	0.77798965300776	0.577944994790009	0.617350222183213
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	-0.0212529623575018	-0.282603355827329	-0.233625820825709	0.0863789226813346	0.0114850173530995	-0.4991978781655	0.196881989628639	-0.00936199093422938	0.12484071840625	0.079860583050381	0.216841506035435	0.302918350790067	0.597007504840692	0.0778248997891681	-0.553457116701092	0.316025373327645
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	0.688423520153654	0.0310542030277124	0.502080974153032	1.0832085170395	0.704632197913045	0.105395905053	1.23277101982339	1.04406807494065	0.510735730320317	-0.338849751807804	1.16017444658491	1.28764624421745	1.51329823671485	0.690342345949004	1.43897304798911	1.113433564212
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	0.489572661408489	0.140253494992704	0.610561617147102	0.790980982216046	0.256607475386084	-0.134084065580903	0.426295153956444	0.431609805630845	-0.718588665203033	-1.072818926888	0.0395832511980276	0.276531595616872	0.720621460807869	0.0492515273451121	0.811783835220966	0.600956412407536
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	0.811656160577602	-0.09154811906462	0.582123681826569	0.720196725183677	0.758699419183321	-0.551383631336071	-0.0517406469865558	-0.333858036508727	-0.962210747860784	-1.36050099933979	-0.230080315751075	0.238379829652496	0.871444350542453	0.449874010977489	0.272179246904932	0.293802236542935
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	1.40586339328264	0.916092391397763	1.15808860776352	1.42790726993152	1.20708957200852	0.485859710955747	1.63674692438009	1.13631780859187	0.234841613620579	-0.466683123317689	0.944904951701609	1.54521001941814	1.79039819983609	1.04625363960244	1.73570495596081	1.83103184063611
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	1.23151000613787	0.900092050051322	0.850387668421248	1.06085160993823	0.94975465594603	0.912202404085467	1.17298310144442	0.84991206049969	1.43254480493292	0.930910793056135	1.12600026677232	1.31641141062059	1.24530411923529	0.871390828096161	1.25483165447817	1.37351037057189
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	1.02020091247066	0.206944869491377	0.850387668421248	1.44107322911382	1.51556241412937	1.30658706641706	1.76523581869286	1.63790549137292	1.45892337086923	0.773007763610326	1.65144247232114	1.64801087095162	1.7413420428469	1.35247928976639	1.4985275787457	1.56406764068808
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	1.25968088310456	0.57962015477655	0.900577412945104	1.20325655932674	0.718425520045381	0.726569585987856	1.43789606563492	1.00114303022361	1.32122667571913	1.26255598892903	1.41521490657388	1.38754439748344	1.74691308789635	1.15268310244917	0.997645218720045	1.22570086608308
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	-0.203574519151456	-0.829147062195399	-0.398705571185157	-0.323705131283124	0.256607475386084	-1.02138726058181	-0.777677650369492	-0.739323144616891	-1.49629323379104	-1.61181542762069	-0.861669603311587	-0.749884401846748	-0.881094405532321	-0.313653966344256	-0.413695174325933	-0.303013835078578
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	0.338749771673905	-0.231310061439779	-0.233625820825709	0.131431586622278	0.52231064111909	-0.27267022886705	0.158415708800843	-0.0214833514665742	0.245204400656125	0.226464057242256	0.057601756700706	0.151368452662866	0.414685948046738	0.26949231900136	-0.181893560268609	0.359042758411336
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-0.0902458338444533	-1.28113218593846	-0.478748278858694	-0.373537505031	0.0388839915412139	-0.402348052175583	-0.339422719438337	-0.667002483037265	-0.591836959563889	-0.992776219214468	-0.6596429754383	-0.359457171103124	-0.227167938125657	-0.400665343333886	-0.24108243165894	-0.169482442454055
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-0.126613478015328	-0.51899213389156	-0.926773001385654	-0.0785826732501395	-0.0755263596365303	-0.748093925582125	0.0107797099947783	-0.179707356681468	-0.15511930795162	0.0531923359682196	-0.010116417354245	-0.00581713085954593	-0.028317079380492	-0.073981113078836	-0.24108243165894	-0.20585008662493
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	3.87667111869114	3.06822366644588	3.07262363425108	3.50493626520597	3.16136797073435	3.11492150073933	3.93320299004071	3.55387227635038	3.97114621338834	4.26231241278275	3.94564915433386	3.96393937911935	4.23782021726257	3.79653660432792	2.80923041019919	4.10246023707771
