#taxonomy	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens	1.20104524122149	1.35673423965276	1.1267262579141	1.06087778098065	1.25400904394728	0.604846790352934	0.979821364936831	1.72249205991888	1.33159639492771	0.459724380219704	1.48201232206963	2.27718362314564	2.27902835847677	1.08877342061392
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. 4_8_47FAA	1.1300935052492	1.25305581017792	1.0482546424726	0.869609438196889	1.37917218690129	0.538155415854262	0.785304535049058	1.72030147853906	1.40649770310083	0.545084229170861	1.59449030549632	2.19356948310451	2.11258015083911	1.32238827179543
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. TF06-26	0.561244041366834	0.708038821663645	0.568681562210714	0.251969810145088	0.715012543214596	-0.0565516918924308	0.392034700034712	1.00945472087972	0.545358791301751	0.00348694673811648	1.00243924180774	1.40278383298065	1.58397459964625	0.341559018783702
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens	-2.68394909181874	-3.04603845117575	-2.84356565563803	-0.289627472287656	-1.74172322960671	-3.3399660378982	-3.20983337708959	-2.20496675363911	-2.95589237762895	-3.46224895606161	-1.74483167244775	-2.59463639916121	-4.19748344525678	-2.54881273911246
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;NA	-0.0689893137825424	-0.19386317275841	-1.63959285131209	-1.152673689643	-1.45404115715493	-1.18048178854483	-0.842709762957977	-0.111731889826933	-0.683306625614557	-1.67048948683356	-1.74483167244775	-0.556029720910572	-0.346783744388463	-1.63252200723831
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	0.548171959799481	0.678624936457352	-0.228605877601829	-0.144445462443158	0.436809214717359	0.0157689696871953	0.245431225842837	1.27798127804174	-0.172481001848566	-0.823191626446352	-0.521056240825631	0.629593944747168	0.585173104230091	-0.533909718570198
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	-0.949348036430634	-1.44662614125378	-1.74495336696992	-1.50407157648089	-1.13558742603639	-2.35913678488648	-2.00586057276366	-0.552043729265266	-1.55877536296846	-2.20948598756624	-3.06452779564279	-1.00801484465363	-1.41942054665331	-2.54881273911246
k__Bacteria;p__Bacteroidetes;NA;NA;NA;NA;NA	0.00162825343141086	-0.230230816929285	-0.0103523115818107	-1.35746810228901	-0.537750425280772	-0.279695243206641	-0.283093975022555	-0.510371032864698	-0.395624553162776	-0.0445222724482442	-0.263227131523531	-1.16216552448089	-0.33371166282111	-2.54881273911246
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA	5.82292436719064	5.6071756386576	5.64351191187359	4.79303774345305	5.18665133657816	5.27350656043967	5.46196753255308	5.5826918597648	5.53230097314072	5.46014264123425	5.18076352466272	5.07093715657747	5.16950593088021	5.15959792814491
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;NA;NA	1.90779807383721	1.52378832431592	1.63755188168009	0.777236118065873	1.35686642938699	1.6016763847111	1.15961447537743	1.18879564953553	1.26260352344076	1.67060397075889	1.38192886351265	1.37680834657739	1.47734100934162	1.74847266710633
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	7.89749585843635	7.52012878532454	7.52191435557013	6.45303203056559	7.07909919959076	7.35710209251914	7.60915125913193	7.50858365029102	7.53500872058916	7.6768190735464	7.29122673840419	6.92900264486182	7.27492058504265	7.42462056411033
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides barnesiae	-0.786829106932859	-1.22348258993957	-1.3772285868446	-2.14592546265328	-1.92404478640066	-1.347535873208	-1.91055039295933	-1.76313400136007	-1.78191891428267	-1.67048948683356	-0.869362935093847	-2.260777813149	-1.34531257449959	-1.29604977061709
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	4.51148825961518	4.56341479142714	4.19316900460057	3.54544699192624	3.27334666155741	4.17574157558065	4.05582941923382	4.03227221284192	4.00727643822167	3.95292615355168	2.99486940649795	3.02496077119218	3.56523926103968	3.58132620268328
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	0.996562112624679	0.678624936457352	0.75830242148628	-0.478218642095206	0.625400384524909	0.679415485850443	0.511835899847333	0.601754974970135	0.520666178711379	1.09162793553893	0.359302481822461	0.629593944747168	0.333118209421462	0.519240196021155
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	1.37649391872768	1.04864329556977	1.29426401852381	3.34177182505615	0.770582394369407	1.21741348425354	1.03388858620711	0.801815356101471	0.802078638149565	1.47222497706908	1.93903523984265	0.480062210776204	1.61590219417169	2.36015890120729
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	-3.0894141999269	-3.05120580649862	-3.66251855819031	-3.75536337508738	-3.55334492815425	-3.93494891669199	-3.78234834669594	-3.70904415041538	-3.17020179834047	-3.62230457471701	-1.74483167244775	-2.99575605353512	-4.84952357097114	-3.44125545501271
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola	-1.58533680315063	-2.4274553942655	-1.99626779525082	-2.25128597831111	-3.48818655627773	-2.82914041413221	-2.22900412407787	-2.79275341854122	-2.06960098673445	-2.76910177550166	-0.521056240825631	-2.75738310568615	-3.2912227235549	-2.54881273911246
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	-0.949348036430634	-0.530335409379623	0.306317297743223	-0.922150031031166	-0.201278188659559	-1.44284605301232	0.0982735815065492	-0.275056945930233	0.163991234772647	-0.571877198165445	-1.56251011565379	-1.34448708127484	0.0586813637197014	0.421601726457239
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	5.30402818405316	5.13557211284765	5.26505761271657	3.69761895437808	4.91328802828493	5.34460426292617	5.11004643971345	4.85589103698628	4.94461420334882	5.37099508185685	5.29342541459855	4.60771675187984	5.13877725615896	5.48937644086074
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	0.792149598016533	0.736612194107702	0.692551043923499	-0.759631101533392	0.358337599275864	0.459261473384599	0.543584598161913	0.465343119480258	0.328294286063923	0.704416267740117	1.19960730671869	0.0905974440144809	0.126503960058462	0.519240196021155
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	0.129461624941296	-0.0920804784484677	0.0831737464290128	-1.45277828209334	-0.643110940938598	0.0273297920882714	-0.338153752205582	-0.139511453934009	-0.223774296236116	-0.185104223069434	-0.463897826985682	-2.260777813149	-0.503129814779157	-0.533909718570198
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-0.83812240132041	-2.13977332181372	-1.99626779525082	-2.50260040659201	-3.07147342833034	-1.95367167677831	-2.36253551670239	-2.45628118192001	-2.47506609484261	-2.3636366673935	-2.25565729621374	-2.7802398622251	-1.78714532677863	-3.15496718398067
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	4.36934849245405	4.10293620671934	4.19901184915156	2.93236847991679	3.74927848077083	4.10972585987498	4.13294581224225	4.2381040575749	4.03667923480212	3.87598919400398	3.20108730692882	2.81439600208483	3.53938149623882	3.90874153792012
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	-0.892189622590686	-1.12817241013524	-0.684081406284654	-1.50407157648089	-1.45404115715493	-0.912217801950151	-0.644884019628057	-1.31114887761701	-1.3764538061745	-0.721408932136409	-1.0516844918878	-2.62284929090659	-1.01395543854515	-0.246227646118417
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	3.38524780382959	3.03778784359851	3.08069014177651	2.58939540779985	2.58901011067962	2.5131938378326	3.08850293686331	2.91302705877765	2.93210567661751	2.5815708213803	2.42028196066256	2.53913644963161	2.73645320551565	3.1054292899836
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	0.391825889408787	-0.307191858065413	0.247476797720289	-0.810924395920942	-0.201278188659559	0.0832102504827278	-0.283093975022555	-0.530990320067434	-0.683306625614557	0.298951159631952	0.11146631791788	-0.181336271469161	0.285327545585113	0.70928379890902
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	-1.14350405087159	-1.5801575338783	-1.45727129451814	-1.74046035454512	-2.43487041016665	-1.54820656867015	-1.36400668659126	-1.69414112987311	-2.47506609484261	-1.67048948683356	-0.521056240825631	-2.70706324238135	-1.6817848111208	-1.85566555855252
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	6.32655727161219	5.76437693328423	6.23969863377018	4.32889073121994	5.80481103745188	6.17680455649145	5.92048928690056	5.29038998791107	5.8326398717069	6.57467623470423	6.50761441779921	5.65584737900039	6.43951729462154	6.47278550826684
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	-1.4799762874928	-1.5801575338783	-2.15041847507808	-1.11630604547212	-1.92404478640066	-1.87362896910478	-2.11122108842148	-2.32274978929549	-2.06960098673445	-1.59044677916002	-2.25565729621374	-2.63365730386366	-2.11256772721326	-1.63252200723831
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	-0.044891762203482	0.211601935349754	0.348281496842255	-1.01452335116218	-0.0369751373682824	0.14638915210426	-0.0317795467416485	-0.0583859091216408	-0.123690837679134	0.310511982033028	-0.0220650747066429	-0.651339900714896	-0.113168893206958	-0.150917466314092
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	-2.39626701936696	-3.11939301141534	-3.61275483896553	-4.22088763297862	-3.37537735305495	-3.05228396544642	-2.36253551670239	-2.61043186174727	-2.84293109554258	-3.64215658251478	-2.25565729621374	-2.94307849626675	-3.57890479600668	-1.85566555855252
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	5.61334527844818	5.26191571326419	5.38104458472672	4.35686458326234	4.86740137018109	5.40944936876545	5.86887855240815	5.68027887708924	5.40536024944979	5.84544496117048	4.52312760147144	4.01680508443458	4.52317691024958	4.62207573940004
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	1.19417236193372	1.16528019929553	1.25631908695969	-0.370973111741608	0.455501347729512	0.839536332664205	0.604209219978348	0.850082097071305	0.415305663053553	0.287255119868761	2.7791284581148	-0.388975636247405	0.126503960058462	-0.297520940505967
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	2.08955640898857	1.93351783121054	1.7032689533371	0.478743129509877	1.57850508952178	1.58001488792992	1.32990900357604	1.72249205991888	1.50461555905935	1.99520663182472	1.83311622095891	1.8418655518878	1.30389712657969	1.50297220869084
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	0.81255846964774	1.56152865229877	1.55499028098707	2.84858044951309	0.577391165338549	0.80316868849333	1.15538613926791	1.07427222095619	0.78303044317887	0.771857548535649	-0.263227131523531	0.30417154431254	0.333118209421462	-0.106465703743258
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	1.68127042453876	1.36428144528814	1.5951563227124	0.0288262588308787	1.18501617246033	1.34216518922602	1.23281787940072	1.22182617521201	1.18849555128703	1.6345640342757	1.69558642236769	0.830264640209319	1.44058011336655	1.89383851737785
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	1.63353902171757	1.01722709933639	1.45144960204623	-0.0540614009748891	0.932425419819821	1.16354049431339	1.12963364316549	0.844832741185161	1.0802819666468	1.6345640342757	1.36422928641325	1.12361245019678	1.31644434263177	1.18885687917091
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	1.13741954534127	1.10866130529602	0.955661855644775	-0.405459287812778	0.316664902875296	0.617667478781996	0.954244523147182	0.721772648427934	0.820770771161717	1.04310089464427	0.142237976584633	-0.556029720910572	0.333118209421462	0.495709698610961
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	0.979612554310906	0.693440022242493	0.135359499599583	-0.354165993425227	-0.201278188659559	0.481402599261813	0.754149367269263	0.844832741185161	0.926131286819544	-0.185104223069434	0.0130262451046272	-0.181336271469161	0.174513179244823	-0.063906089324462
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	0.660089876003466	0.324079918776445	0.601116837963868	-0.144445462443158	-0.275386160813281	0.115298565034228	0.410053205537391	0.465343119480258	0.520666178711379	0.793363753756613	-0.646219383779637	-1.00801484465363	-0.258676476878196	0.0161366183490744
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	-0.348574176001704	-0.348013852585668	-0.27861629817649	-1.61529721159111	-1.45404115715493	-0.546758028455686	-0.501783175987384	-0.618001697057063	-0.223774296236116	-0.394196020927993	-1.0516844918878	-1.34448708127484	-0.652165393939645	-0.0230840948042069
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	1.6156013210309	1.29421388267142	1.05503432945798	0.471470370180797	0.560861863387338	0.93205970156135	1.28997629324067	1.3148363704309	1.21381335927132	0.664885428983481	0.788865141509686	0.874716402780153	0.790543056460337	0.284400604943754
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	0.277881630059569	0.137493963196032	0.135359499599583	-1.45277828209334	-1.33625812149854	-0.204471821969053	0.364383168704202	-0.0714579906889936	0.199082554583917	0.239053018050883	-0.869362935093847	-0.556029720910572	-0.617074074128375	-0.469371197432626
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	2.23603183400938	2.16429177139045	2.21480104127942	0.669483256769427	1.72920749007012	2.08204280099238	1.83359173982965	1.7942527968192	1.85566724544372	2.03286798646103	1.90842060402304	1.57867449944431	1.7761079142179	2.16521185178771
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	1.75870216467158	1.58592010542293	1.85083566407801	0.931386797893132	1.71354137332572	1.38742178081414	2.01591329662361	1.83808451419544	1.80160002417344	1.80044123284328	1.83311622095891	1.52341182076926	1.91415664733386	2.56918107330429
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	3.30834844159313	2.50941374959114	2.24197094663135	1.7335743510693	1.68145305877422	2.2435302708835	2.86474607672889	2.7485101266172	2.74528973023571	2.15815190965554	1.48201232206963	1.93642413451281	2.16623286433143	2.08591624911717
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	1.51575598606119	1.26142405984843	1.20531653250732	0.278877263065013	0.988305878214278	1.09085076094511	0.890051365508122	1.09497689431788	0.763612357321769	1.42433368936467	1.53607954333991	0.997318724872485	1.04606801727759	1.82063511335456
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	1.92786563688802	1.48456761116264	1.74479741203368	0.287687892747167	1.29483103846754	1.68829085754787	1.52928478140824	1.39992704440174	1.58537691570381	1.87288238360914	1.65636570921441	1.28018151088832	1.39552744942561	1.96752623316901
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	0.328312483686461	0.405757949790712	0.375310169230174	-0.784948909517681	-0.166186868848289	0.0722811799505376	0.695500640187755	0.409993024397093	0.615976358515704	0.408952054846281	-0.358537311327856	-0.0635532358127774	-0.155728507625754	0.341559018783702
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	0.586886471980171	0.137493963196032	-0.0709769333982454	-0.370973111741608	-0.355428868486817	-0.219070621390206	0.0482631609318879	0.0404599255149918	0.127623590601772	0.664885428983481	-0.646219383779637	-1.16216552448089	-0.144917591521538	0.313388141817006
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	3.96891393753461	3.25385422453864	2.99124508142458	2.50134589935344	2.35539525949812	2.96934599599329	3.66539871018698	3.48539270068495	3.40964808231849	2.9388387093032	2.37583019809173	2.6844296756248	2.88204241133291	2.85160985037273
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	-0.892189622590686	-0.307191858065413	-0.445670382839656	-1.22963473077913	-1.23089760584072	-0.942070765099832	-0.907248284095548	-0.936455428175598	-0.529155945787298	-0.51780997689517	-1.40835943582653	-1.56763063258905	-1.41942054665331	-0.408746575616191
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	0.72829812603	0.345133327974277	0.247476797720289	-0.759631101533392	-0.0369751373682824	-0.134513233362143	0.326283322471932	0.679213034009138	0.387134786086857	0.807448493638352	0.0797176196032993	-0.756700416372723	-0.200180270196588	0.313388141817006
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-1.00997265824707	-1.44662614125378	-0.609973434130933	0.704781038850451	-2.43487041016665	-1.6053649825101	-1.0895698408895	-1.06998682080012	-1.22230312634724	-1.5163388070063	-2.81601038589466	-1.85531270504083	-1.90492836243501	-2.1433476310043
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	0.294976063418869	0.137493963196032	0.216705139053536	-0.497266837065901	-0.00712217421860125	0.13613265193707	0.0860034889147349	0.00452791628892852	-0.123690837679134	0.398480754978985	0.0469277967803085	-0.388975636247405	-0.21160896602021	0.542229714245854
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-2.68394909181874	-2.13977332181372	-3.24903076374619	-3.06221619452744	-2.84033551827482	-2.35913678488648	-1.8235390159697	-2.09960623798128	-2.06960098673445	-2.76910177550166	-2.6611224043219	-2.52764024760153	-3.57890479600668	-2.54881273911246
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-0.19904244203074	0.111518476792772	0.870006411066281	-0.370973111741608	-0.355428868486817	-0.344233764344212	0.503738689614714	0.473005992225827	0.232984106259599	-0.348733646851236	-1.27482804320201	-1.56763063258905	-0.443410580077535	-1.04473534233619
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	1.58807664764081	1.29421388267142	1.43771940923432	0.00583674060617995	0.943854115643444	1.47492467907196	1.06683274192646	1.16232907634737	1.2385059718617	1.75810686901671	1.57298410027536	0.683661166017444	1.24137676959835	1.61007034424721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-0.450356870311646	-0.887010353318355	-0.646341078301807	-2.14592546265328	-1.74172322960671	-1.14274146056198	-1.41807390786154	-1.31114887761701	-0.770318002604186	-0.936520311753355	-0.581680862642066	-1.34448708127484	-1.6817848111208	-1.16251837799257
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	1.22138492545861	0.880651564330639	0.73065089015577	1.04042717050936	0.337718312073128	0.65517187424045	1.10320038609734	1.0139090712291	0.909324168503162	0.563102734673539	1.59449030549632	-0.0635532358127774	0.48726888924872	0.421601726457239
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	4.29115326062301	4.46450919881031	4.39469169297882	3.18968768863845	3.59581485009461	4.16350733186789	4.63152851153193	4.27712070991735	4.52617952722686	4.39793610141056	3.62766509227454	3.63224666114573	3.72941471248391	3.74090283179653
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	6.59914595606635	5.88008615268482	5.65301658187409	4.72006988208062	5.0775650680531	5.5850450472098	6.26422931114314	6.09083135699704	6.06045805325835	5.58792266376175	4.80995606738398	5.28170072625537	5.51381502711142	5.35883885559863
