#taxonomy	sample1	sample2	sample4	sample5	sample6	sample9	sample11	sample12	sample14
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	4.60009673973001	4.68039954497994	3.70732088021907	3.89789318948312	4.12448294072337	4.61980698487036	4.58701315091251	4.52339662450653	3.96021982314684
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	-0.906859491929358	-1.3570735233356	-1.9112667483739	-2.68643769172706	-1.9211991922894	-1.96762823916053	-1.49520575946394	-1.43392003516889	-2.32838195518368
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	-1.82315022380351	-2.45568581200371	-2.2093274902045	-2.17561206796107	-3.51208814893598	-2.84309697651443	-3.77856814507552	-3.3798301842242	-3.70199838630108
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	3.62788822976219	2.6411271783336	3.11917117301853	3.06189315919021	3.24766010702175	2.81219528898133	3.13770118149575	2.76113137402969	2.35928945231616
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	-1.13000304324357	-1.3570735233356	-1.21811956781396	-1.83913983133986	-1.6698847640085	-1.27448105860059	-1.27206220814973	-1.30038864254437	-1.74059529028156
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	-2.23285293353354	-2.87715126548078	-2.32613148985269	-3.52473219015569	-3.5744284471569	-2.84309697651443	-3.57464730114378	-3.3798301842242	-3.62670707460673
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	3.6406815812221	2.32343768110782	2.82930807462039	2.6842003364006	2.47501207737643	2.55958040535785	2.1324629636051	1.92347472383487	1.29862209521217
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-2.24737546075417	-2.45568581200371	-1.50580164026574	-3.09190279983522	-2.07534987211666	-2.66077541972048	-3.57464730114378	-2.97436507611604	-3.24467268705783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	-1.41768511569535	-1.3570735233356	-1.9112667483739	-1.22010062293363	-2.48081498022483	-2.84309697651443	-3.57464730114378	-3.70308670540185	-3.59666885830946
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	2.30398416124158	1.05585962682731	1.87292288554436	1.55728427156964	1.6662801473828	1.25124758570767	1.75079873279251	1.10317236778968	0.996654065512915
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	-2.24244402485428	-2.05022070389555	-2.22485885995614	-2.68643769172706	-2.48081498022483	-2.14994979595449	-2.47603501247567	-2.68668300366426	-3.24467268705783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	-2.15940911497691	-1.76253863144377	-1.21811956781396	-1.58782540305895	-2.76849705267661	-1.40801245122511	-2.65835656926962	-2.97436507611604	-2.83920757894967
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	-1.82315022380351	-1.06939145088382	-1.21811956781396	-1.48246488740112	-2.25767142891062	-3.75938770838859	-3.80517291114819	-2.97436507611604	-3.54524020132845
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	2.83081012635401	2.41184863845187	2.48933627187291	2.74582764733072	3.23456663027473	3.269256887869	3.19442045806447	3.27496645836454	2.22969662327057
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	-2.1953786760281	-2.92143200717378	-2.27412529947655	-3.09190279983522	-2.25767142891062	-3.35392260028042	-2.65835656926962	-2.97436507611604	-2.14606039838972
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-0.906859491929358	-2.73180767924338	-1.9112667483739	-0.951836636338953	-0.609012803323236	-1.61932154489232	-0.656876569059496	-1.36492716368194	-2.32838195518368
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-1.82315022380351	-1.53939508012956	-1.21811956781396	-1.70560843871533	-2.76849705267661	-1.50809590978209	-2.65835656926962	-2.46353945235005	-1.63523477462373
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	-1.41768511569535	-1.20292284350834	-1.9112667483739	-1.99329051116711	-1.30215998388318	-0.897186827459121	-0.712446420214307	-1.50802800732261	-1.74059529028156
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	0.122759925251801	0.679808403925438	0.573639901414097	0.491616138620886	0.337583278046248	1.11580961481256	-0.0192992396543618	0.501733613719234	0.832864756847888
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	-2.22195623476735	-1.76253863144377	-1.50580164026574	-0.740527542671746	-1.09452061910494	-1.01854768446339	-0.900498651717247	-1.02845492706073	-1.53992459481941
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-1.13000304324357	-0.846247899569611	-1.50580164026574	-1.83913983133986	-1.22805201172946	-1.23365906408033	-1.49520575946394	-1.67508209198578	-2.32838195518368
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	0.428141574802982	-0.0133387766345074	0.486628524424467	0.419642638995797	0.476696080508966	0.647331538875664	0.414336745420499	0.244510748752162	-0.200150249334408
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	-1.41768511569535	-1.53939508012956	-1.50580164026574	-1.48246488740112	-2.07534987211666	-1.08523905896206	-1.49520575946394	-1.23976402072793	-1.85837832593794
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	-0.906859491929358	-1.53939508012956	-1.21811956781396	-2.68643769172706	-1.46921406854635	-0.501291170367107	-1.32335550253728	-1.67508209198578	-0.942087594063786
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	-1.41768511569535	-1.53939508012956	-1.50580164026574	-1.70560843871533	-0.465911959682562	-0.427183198213385	-0.656876569059496	-0.981934911425833	-2.14606039838972
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	1.45399450918866	1.14162644858473	1.0591477171958	0.859340918746204	1.01569258124165	1.15693690623643	1.12127724811278	0.970447752135098	0.53951694686043
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	-1.41768511569535	-2.45568581200371	-2.07326912930422	-1.58782540305895	-1.6698847640085	-1.74448468784632	-1.96520938870968	-2.12706721572884	-2.14606039838972
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	-0.436855862683622	0.347674568902823	-0.407189351597629	-1.07699977929296	-0.776066887986402	-1.05133750728638	-0.971957615699392	-1.12853838561771	-1.29876253800252
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	-1.82315022380351	-2.45568581200371	-2.31495571675227	-3.09190279983522	-3.56402401757644	-2.50662473989322	-2.88150012058383	-2.68668300366426	-3.24467268705783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	0.316915939692758	0.183371517611547	-0.994976016499748	-0.606996150047223	-0.340748816728557	0.122176089554848	-0.0192992396543618	0.054157020260943	-0.605615357442573
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-2.26153095278015	-3.35259804981425	-2.22933096475779	-1.83913983133986	-2.07534987211666	-1.67994616670875	-1.86989920890535	-2.28121789555609	-2.32838195518368
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	-2.22858063781824	-2.45568581200371	-1.9112667483739	-2.39875561927528	-1.9211991922894	-1.61932154489232	-2.18835294002389	-1.99353582310431	-3.6102895274056
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	-0.319072827027239	0.0292208377842886	-0.206518656135478	-0.951836636338953	-1.0338959972885	-1.01854768446339	-0.684275543247611	-1.02845492706073	-1.85837832593794
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	-1.13000304324357	-1.76253863144377	-1.21811956781396	-1.48246488740112	-0.534904831169514	-1.08523905896206	-1.27206220814973	-1.43392003516889	-1.85837832593794
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-2.23865019370768	-2.91651508398097	-2.374263950317	-3.39530141337678	-3.4848095447584	-3.35392260028042	-3.86029762192568	-2.97436507611604	-3.63142204797031
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-2.09252878519103	-2.81515451146795	-2.71446701484284	-3.50973063190769	-3.51905337970325	-4.10797689711733	-4.10628580967315	-3.91824237671715	-3.92105450124647
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	-2.22245564027893	-1.76253863144377	-2.37743695301057	-1.83913983133986	-2.48081498022483	-1.12033037877333	-1.2232720439803	-1.67508209198578	-2.83920757894967
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	1.0100631202527	-0.846247899569611	0.391318344620142	0.342084404649923	0.877822787018532	0.367746676656502	0.749485355111204	0.357839434059165	-0.802325651688627
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	2.86819765842563	1.82790074985692	2.41286590788108	2.14719520705284	2.19899874875903	1.8664332247979	2.22292905279879	1.6764156211241	1.48271513165451
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	0.661756425984488	-1.06939145088382	0.228799415122367	0.404604761631257	0.632700328985547	0.0692536881005059	0.801109720516511	0.0213671974379522	-0.47208396481805
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-2.2544267940759	-2.86271012048377	-2.31271379017034	-3.09190279983522	-3.17396216078477	-4.14818339163086	-3.95135126118761	-3.80351094314387	-3.6411809767771
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	1.31234399212564	0.347674568902823	1.00650398371038	0.977123954402587	1.4704287383566	0.835732141746001	1.49110729217356	0.809824557802222	0.573039638899074
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	3.02496614079497	2.03295055772843	2.77548342460661	2.9648812133934	3.10830458611123	2.91264523707248	2.88212235442839	2.75681637272828	2.40606056650855
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	3.03277868053176	2.90795102066497	2.84232344273246	2.57279228611293	2.64314899917843	2.37292514730677	2.67339557336465	2.41622756654117	1.81792234596914
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	1.62683732202807	1.15523210064051	0.796783452728307	0.887778854066737	1.15677117950156	1.2138917991639	1.33062747729465	0.995926837436083	0.605474914652227
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	1.0100631202527	0.0700428323045435	0.762881901052625	0.309294581826932	0.912014151766811	0.551411416996925	0.544389873668697	0.522142485350441	-0.224247800913469
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	1.49103578086901	0.285154211921489	0.829573275551298	1.15659244221414	1.35324648373361	0.422662434252617	1.27738296277584	0.426832305546117	-0.0666188567098855
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-2.10890119706066	-3.05141611142486	-2.15874244837108	-3.36602775504201	-2.48081498022483	-3.35392260028042	-2.47603501247567	-2.12706721572884	-2.14606039838972
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-1.82315022380351	-2.45568581200371	-1.9112667483739	-2.68643769172706	-2.48081498022483	-4.05897450822811	-2.88150012058383	-3.3798301842242	-3.24467268705783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	-2.24120978317623	-2.78209635278256	-2.34617431677843	-3.57624758943084	-3.58757370247012	-4.20337948125068	-3.88051005491127	-3.80961301326764	-3.61215363969942
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-2.24729808715859	-2.84613006257445	-2.56770525862769	-3.85343145445027	-3.51335819299615	-3.75938770838859	-3.57464730114378	-3.76192572075229	-3.53558596082339
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	3.02496614079497	2.56159402481121	3.051577881886	3.03496638427896	2.23768389107027	2.83365682575385	2.43047357241169	2.69895819105545	2.35003869254401
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	3.63643529034065	2.35242521798107	2.94466215596137	2.91074893666332	3.066313684386	2.55234710076433	2.94891500500574	2.41012998667305	2.1736474718849
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-2.43774576975679	-2.94506121962253	-2.47265896965828	-3.68720103341874	-3.63459269386976	-4.16031706159682	-3.78287953661177	-3.75344677650611	-3.53536061389803
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-1.13000304324357	-1.20292284350834	-1.50580164026574	-1.99329051116711	-1.38220269155672	-1.81347755933328	-1.49520575946394	-1.30038864254437	-1.63523477462373
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	1.81443593592287	0.434685945892453	1.17977570498441	1.15659244221414	1.32584750954549	0.794489183211952	1.27346906345471	0.645521506510946	0.310675374431583
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	4.38644533279513	3.32041732423212	3.62606751864463	3.87223281258302	3.96013156040809	3.49937649290565	3.76163835887752	3.36363990045008	3.06796915163573
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	3.0288800401161	1.77842069259355	2.35843070132606	2.39909891054231	2.42074921881707	2.09137695661626	2.29606104482841	1.84322469782329	1.39489892564759
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	8.85950164218529	7.71710342382771	8.35029726551644	8.3172996968532	8.48722812484945	7.83913271425621	8.35098697287049	7.82808391977242	7.48171756903078
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	2.82124067533786	1.41551519890418	2.13178451946065	1.83535088532198	1.82662279745798	1.65225834346645	1.38469469856493	1.14195839282484	0.236567402277861
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	5.10342680941921	4.02359158456119	4.76139890827562	4.51224438987175	4.63008520356483	4.17512575549367	4.56157825376468	4.0800845820169	3.73120842097191
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	4.02328855125421	2.67716711481679	3.25637229453202	3.41761121612807	3.47372621277856	3.07901749245875	3.34701088300735	2.88831868112602	2.13522466648263
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	4.16078605688368	3.04352949691121	3.63780933652132	3.526836183682	3.66978778822145	3.26570606301078	3.57566192267239	3.14593234283491	2.7455410781485
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA	-2.12943615319245	-2.82875761333047	-2.40652706919229	-2.68643769172706	-3.63054811240347	-4.07289048524562	-4.03473915858202	-3.73667656986802	-3.24467268705783
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA	2.27119433841859	2.06065316027776	1.84993336731966	1.74040295873661	1.31467420894737	1.63423983796377	0.666679451426971	1.23529033261706	1.49590213593646
