#taxonomy	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens	-0.22621372188006	0.111144147294709	-0.257667560877018	0.0191730502593797	0.124761727950761	-0.549424352945894	-0.191169202755259	0.535296523953122	-0.3821910925563	-0.451616237785814	0.264338625221605	0.554266077491638	0.117407877326532	-0.36230799984892
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. 4_8_47FAA	0.544642443007202	0.126648333830674	-0.133213386403612	0.0861837605423401	0.285104378025941	-1.46571508482005	-0.114629125632924	0.613258065422834	0.11858419535619	-0.410794243265559	0.204440483640536	0.590306013974835	0.117407877326532	-0.0849887144326861
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. TF06-26	-0.851041658462528	-0.680443106078489	-0.847866772184521	-0.452812740190347	-0.813507910642169	-0.772567904260104	-1.53301180130432	-0.590714738903102	-0.812974008648754	-1.27829481097028	-0.788811289369747	-0.245261506626879	-0.486659673179724	-0.762631708456666
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens	1.56386082698308	0.625089898396943	-0.0713379826855242	-0.907068012467943	-0.813507910642169	-0.906099296884627	-0.0241151180920925	0.102432441656843	-0.605334643870509	-0.781857924656391	0.463951679125621	0.0601201429243032	-0.509649191404423	-1.06581796744441
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;NA	-1.73029111865633	-2.54366153928869	-4.29883758249291	-3.90280028602193	-2.75568129315256	-2.15886226537999	-4.36646299201684	-2.38247420813116	-2.96545578791043	-2.7133793362596	-2.39824920180385	-2.34532233550945	-2.56610121485956	-1.94128670479831
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	-1.42013619035249	-1.24437855515843	-1.54101395274447	-2.03099810912034	-2.31758530741844	-0.772567904260104	-1.67277374367947	-1.12971123963579	-2.27931107744218	-1.79708860438545	-0.971132846163702	-1.19264282557106	-1.56279910599578	-1.50303177386716
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae	-0.464624745325058	-0.464219997608853	-1.30921233868714	-1.46045325065273	-1.6244381268585	-2.15886226537999	-1.33630150705826	-0.677726115892732	-1.29848182443045	-1.72012756324932	-0.756021466546756	-0.82289580006498	-1.63179197748273	-1.7181431534841
k__Bacteria;p__Bacteroidetes;NA;NA;NA;NA;NA	-0.196360758730379	0.643608946164181	0.516448682216595	0.224334099023157	-1.21897301875033	-1.06024997671188	-0.39183989821741	-0.510672031229566	-0.242429150181141	-0.253790494455895	-0.000353929005477043	-0.399412186454137	-0.659931394453761	-0.59321355649862
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA	4.96926519844286	5.7622617733777	5.56520009101784	5.50318910295907	4.35127806328135	4.96481051982461	4.91553356008723	4.64484030590862	4.95366287752046	4.994851701035	5.05945625562833	4.75119206792507	4.64148926001956	4.77802833638169
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;NA;NA	0.898978204592762	1.50908912563457	1.40113407467542	1.19401270431537	0.485775073488092	0.674351078676221	0.782532436332235	0.420886172775377	0.383276749583272	0.87291352907923	0.897587664200482	0.478038712103754	0.474082821265265	0.880092181610901
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA	7.12050005279021	7.03547995642407	7.29241707777882	6.78429196263471	6.62996070761374	6.64718730871579	7.11266637536241	6.63185127991907	6.70859382580347	7.25842552628987	7.23298114543145	6.74899906892684	6.90295341175207	7.02580944415666
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides barnesiae	-0.662450488654978	-1.10329995689852	-1.21077226587389	-1.3378509285604	-1.06482233892308	-1.46571508482005	-1.44963019236526	-2.69661254275398	-3.06470823744301	-1.64866859926718	-1.41741994879212	-1.21931107265323	-1.46748892619145	-1.32610106570808
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	-1.13245411790071	-0.298234860134592	-0.332702746819932	-0.958361306855494	-2.31758530741844	-1.46571508482005	-0.979626563119529	-1.68932702757121	-0.738866036495032	-0.857081345893979	-0.822712841045429	-1.11665691859314	-1.38047754920182	-1.99257999918586
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	-0.0255430264179089	-0.252249746892769	-0.14390867552036	-1.06958694196572	-1.6244381268585	-0.654784868603721	-0.434399512636206	-0.590714738903102	-0.812974008648754	-0.451616237785814	-0.822712841045429	-0.53976954414906	-0.557277240393678	-0.717511273176196
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	5.05416594398131	5.57166007952951	5.73222949329532	4.74524571381307	4.17085945663348	4.2676261920777	4.73195872359969	3.94902764176253	3.47326156138345	4.81026403773553	4.41903417401421	4.18943502550202	4.17817210421492	5.04583412956457
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	-1.77681113429123	-1.1573671781688	-1.41841163065213	-2.39872288924566	-2.31758530741844	-1.46571508482005	-1.83529267317725	-1.97700910002299	-1.58616389688224	-1.14476341834576	-1.48195846992969	-1.88579000613101	-2.01955750849149	-1.50303177386716
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola	-2.74189203033481	-1.64984366326659	-1.54101395274447	-1.95689013696662	-2.59150913019316	-2.65183748464008	-1.67277374367947	-2.38247420813116	-2.95524360592649	-2.53105777946565	-2.24409852197659	-4.13708180473751	-2.39904713019639	-2.53912370555393
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus	2.39390640671545	0.0297985078407563	0.411088166558768	-0.0315992751140433	-0.37167515836313	-1.24257153350584	-0.525371290841932	-1.12971123963579	0.11858419535619	0.08998104464693	-0.201024624467628	-0.235109135162861	-0.581969852984049	-1.24813952423837
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	3.79985920942007	3.39913783583801	3.93980611361043	3.04176896608292	3.46623987491129	2.9318157363898	3.81326722895151	3.36052897967833	3.46048183473705	4.20857466212234	3.99087227096449	3.658770471748	3.87730713282364	3.80427730387284
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	0.098647353813475	-0.176537925157072	0.373347838575921	-0.53550445603546	0.124761727950761	-0.906099296884627	-0.1686963469032	-0.677726115892732	-0.89301671632229	-0.00532913515739494	0.0584865710174565	-0.411388377500853	-0.0152365972797626	0.198779458697959
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae	-0.760890561468231	-2.34299084382654	-2.59706662699378	-2.51650592490204	-2.89784778250664	-2.70594122134417	-3.05906810479936	-2.79565986373998	-3.26298905584339	-2.30791422815144	-1.88742357803786	-2.63300440796123	-2.07362472976177	-2.4521123285643
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	-2.62410899467843	-2.94912664739685	-3.06707025623952	-2.98650955414778	-2.80153802834061	-2.58154602129887	-4.29228139136971	-2.81327328242543	-1.9916290049904	-3.40652651681955	-3.77924587351962	-2.88431883624214	-3.57770212653804	-3.55072461723241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii	4.77854575751944	4.13440101148348	4.56368222527145	3.97022634705598	4.40564599121454	3.80343090442771	4.75638105883141	4.18630570401165	4.60141552915204	4.71916364150458	4.49134210655062	4.68957941245237	4.84242935203507	4.5848420555555
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus	-1.08366395373128	-1.74515384307092	-1.5854657153153	-1.70557570868571	-2.7246396945208	-1.46571508482005	-2.18359936744546	-2.71778732777551	-1.76848545367619	-1.43244549079754	-1.99278409369568	-2.19117165568219	-2.56610121485956	-2.29796164873704
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	4.07223914661466	4.71740748557406	4.70896128951502	4.03707129033995	3.22759213706112	3.37650155765124	3.72538895783828	3.05777665430555	3.32893897049246	4.19237394005186	3.58778395530693	3.5490804987554	3.03936657097202	3.57335098771581
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	-0.366986275761142	-0.00468766823041306	0.050879650038725	-0.278459353045569	-0.37167515836313	-0.454114173141569	-0.378046576085074	-1.12971123963579	-0.98002809331192	-0.430996950583079	-0.339861069321844	-0.687094258905918	-0.569547332985492	-0.554992343678422
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis	3.13374070124805	3.58247957781117	3.80588651719993	2.78679898315703	2.4782052381783	2.1784284754525	2.85928797048798	2.10052834388273	1.47410689780933	2.88058827238939	2.52294752964517	2.25315886232784	2.28805746419488	3.11623217519679
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	-0.760890561468231	-0.384177289935317	-0.307060316206594	-0.704127168471253	-0.612837215180018	-1.46571508482005	-0.954933950529157	-1.28386191946305	-1.07533827311624	-0.739298310237595	-0.971132846163702	-0.918205979869305	-1.0721761895473	-0.778135894992631
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis	-0.710459707841339	-0.166175138121526	-0.386048727525224	-0.932385820452233	-1.40129457554429	-2.46014552142339	-1.17199845576698	-1.97700910002299	-0.605334643870509	-0.516154758923386	-0.724272768232176	-1.06902886960389	-1.17980685373967	-1.41065845373614
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	0.382673115062145	-0.715534425889759	-0.0417791804439798	-0.932385820452233	0.285104378025941	-1.24257153350584	-0.202597898578881	-0.436564059075844	-1.18069878877407	-0.203780073881233	0.0294990341442041	-0.53976954414906	0.0532833491569935	0.310005093808183
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus	-0.726989009792549	-0.286538820371401	-0.0613876518323562	-0.704127168471253	-2.31758530741844	-1.46571508482005	-1.49045218688552	-2.38247420813116	-2.27931107744218	-1.02698038268938	-1.35679532697569	-1.36449308249772	-1.53000928317278	-1.64118211234797
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	4.36060732543983	4.05196717201578	4.19611919724522	3.4282600191967	3.25075919634265	2.86172335956943	3.78723721186655	2.93319179675149	3.02067156842492	3.51058485708661	3.12985625877707	3.4504820903654	3.3913834075957	3.42235012787037
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	-1.26598551052524	-1.96829739438513	-1.45763234380541	-1.95689013696662	-2.67333986575329	-1.75339715727183	-1.41040947921198	-2.38247420813116	-2.27931107744218	-1.48960390463749	-1.24556969186546	-1.78570654757403	-3.17223701842988	-2.10380563429609
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-2.62410899467843	-1.96829739438513	-2.19160151888562	-2.03099810912034	-2.66383069958344	-2.58006910685512	-2.72259586817815	-2.7274943093901	-3.13714213674166	-2.7133793362596	-3.09139638236379	-3.22079107286335	-2.76677191032171	-3.55072461723241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-2.25638421455311	-2.17593675916337	-1.54101395274447	-2.03099810912034	-2.31758530741844	-1.75339715727183	-2.47128143989725	-1.97700910002299	-2.27931107744218	-1.92492197589533	-2.24409852197659	-2.34532233550945	-2.66141139466389	-2.29796164873704
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	0.535252702657363	0.739752806717083	1.05033957891358	0.140250981812616	0.0337899497450347	0.0383623119562248	0.604493541330282	0.0154210646672131	0.232994546533934	0.578746950348188	0.580675953433762	0.213196131621796	0.469725515896309	0.272467174489118
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	0.425690500145836	1.06424885229158	0.940262928992956	0.585836083710206	-0.0662935088119479	-0.0187961018837239	0.0850841738728996	-0.436564059075844	-0.0106275361238166	0.17699242163656	-0.339861069321844	0.0525729372889202	-0.420701705387927	0.0934189430401321
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	0.148479727561351	0.118926287736764	0.360444433740014	-0.252142044728196	-0.525825838190388	-1.75339715727183	-0.679521970669191	-0.878396811354883	-1.43201321705498	-0.420844579119061	-1.24556969186546	-0.448202350623569	-0.729889983060671	-0.518178370555705
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-1.23781463355854	-0.436821023420739	-0.222160872420108	-0.552896198747329	-0.445783130516852	-2.38274727390152	-1.00494437110382	-1.97700910002299	-2.27931107744218	-1.00863124402118	-1.88742357803786	-2.12217878419524	-2.25594628655572	-2.04664722045614
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	0.64249823301096	0.714434998732793	0.665826083291196	0.140250981812616	-0.177519143922172	-0.287060088478403	0.0136252098907545	-0.677726115892732	-0.0106275361238166	-0.13316250666728	-0.0791348068585914	0.0373054651581318	0.0598840331883456	0.0188080792489576
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	0.393602185594336	0.586990052164673	0.476783425824163	-0.153296210091563	-0.525825838190388	-0.549424352945894	0.167775889718013	-0.878396811354883	-0.812974008648754	-0.125615301031897	-0.579090758387678	0.0897519405306743	-0.159975442924674	-0.209631159639963
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	-0.426884417342211	0.652741429727453	0.606695560064373	0.54571608992078	0.167321342369557	-0.772567904260104	-0.0337770290038293	-0.590714738903102	-1.76848545367619	-0.279765980859155	-0.606489732575793	-0.980081383587392	-1.32641032793155	-0.985775259770876
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	0.241261461012317	0.249546470153828	0.360444433740014	-0.319281347565824	-0.708147394984343	-1.06024997671188	-0.214158720979957	-0.878396811354883	-0.98002809331192	-0.516154758923386	-0.788811289369747	-0.486423563443767	-0.975012441093656	-0.646559537203912
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	0.962491610315087	0.38307786277835	1.18427805479225	-0.000827616447289749	0.921093144745938	-0.287060088478403	0.896014390089228	0.256583121484101	0.310956088003646	1.20859400002171	0.921979117324641	0.411518029762192	1.07863634602445	0.903622679021095
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	1.312064470982	0.901020954313205	1.41480171340408	0.421332370233045	1.26593363103767	0.366866378928261	1.0452267882759	0.507897549765007	0.513896932000336	1.22236019578586	1.21716310042822	0.642041688374024	1.33126951378172	1.35640030049418
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	2.8042615001178	3.00064747265692	2.98030192280676	3.16323997192592	2.87537154347177	3.26388267954309	3.51433269353256	3.13698470706042	3.28520932988051	3.71084117919245	3.6187206357125	3.09348134867179	2.57821697553547	3.02015834510717
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	3.67952696478069	3.12007024825148	3.67226637111766	2.85180381346603	3.45385581571157	3.05878719810059	3.28797078080332	3.34111089382122	2.62101319583639	3.32592254026254	3.71395696300026	2.96624025778861	3.60995503757692	3.80427730387284
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	1.21653734790749	0.764445419307454	1.46337638355264	0.286854456004491	1.19396013141258	0.143722827614051	0.994454462902481	0.220215477313226	0.148437158505871	1.36246175439794	1.00294817985831	0.563398561054911	1.2445935384387	1.06933418124943
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	0.0538637511865016	-0.0964952174835359	0.167678917784976	-0.53550445603546	-0.120360730082224	-1.46571508482005	-1.05758810458924	-0.996179847011267	-2.89984444008507	-1.46061636776424	-1.99278409369568	-1.06902886960389	-0.759303868266965	-0.660352859336248
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	0.393602185594336	0.111144147294709	0.286336461586292	-0.485073602408568	-0.445783130516852	-1.06024997671188	-0.311797190543873	-1.28386191946305	-1.07533827311624	-0.410794243265559	-1.48195846992969	-0.486423563443767	-0.836862102612839	-0.619530864815993
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	3.05833634258964	3.54915550207958	3.53876879026302	3.47651990277289	2.74184015084724	3.0451444216968	3.34649087711484	2.91834003861547	3.43990720534386	3.87802000968614	3.78142232673745	3.34784847855216	2.73675130685387	3.29275877172958
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	-0.402492964218052	0.00404601173834149	-0.0613876518323562	-0.485073602408568	-0.612837215180018	-2.15886226537999	-0.448998312057358	-1.466183476257	-1.18069878877407	-0.72550498810526	-0.822712841045429	-0.655841715401814	-0.701316610616615	-0.911667287617154
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-0.662450488654978	0.5821238625135	0.61175886202092	0.113582734730455	-1.91212019931028	-0.212952116324681	-0.249665409436867	-1.28386191946305	-0.544710022054075	-0.245279804787986	-0.931912133010421	-1.00158758880836	-0.920945219823381	-1.44051141688582
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-0.870089853433223	-0.849065818514282	-0.48685342664719	-1.95689013696662	-0.931290946298552	-2.46089875708539	-1.41040947921198	-2.38247420813116	-1.76848545367619	-0.857081345893979	-1.09896621767359	-1.99701564124123	-1.15733399788761	-0.966727064800181
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	1.44965485984365	1.19400807899468	1.40571074170283	0.677052091981867	0.70283957872592	0.366866378928261	0.933612803646236	0.182475149330379	0.450718030378804	0.736608209571982	0.758751219346266	0.749500840688772	0.919325900830348	0.834422144777713
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-4.1281863914547	-4.04773893606496	-4.38247681071034	-4.27521424294298	-2.87461049992851	-2.61740579508568	-3.56989372856536	-2.98334685592228	-3.1800870493088	-3.2242049600256	-3.72395451837267	-4.13708180473751	-4.47680725506307	-3.83840668968419
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-0.795981881279501	0.149463011596845	-0.210600050019032	-0.000827616447289749	-1.40129457554429	-0.772567904260104	-1.30121018724699	-2.38247420813116	-0.812974008648754	-0.441253450750268	-0.756021466546756	-0.841244938733176	-1.46748892619145	-1.6048144681771
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	1.84562322041456	1.35268365342023	1.7467387948599	0.765344699127545	1.52186700517487	0.581977758545206	1.37174869404395	0.358365815794043	0.4932776447976	1.39749452791371	1.59688871033481	0.953596197032287	1.5998590388742	1.45991067686384
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	0.202546948831627	0.760372093919818	0.748441848807787	0.522046345834876	-0.445783130516852	-0.0794207237001587	0.0228418649956785	-0.590714738903102	-0.43348438694385	0.0777857715531117	-0.0311255876722308	-0.330419314967186	-0.464186817327666	0.150577356880081
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	-0.390516773171336	-0.423398003088598	-0.345774828387285	-0.704127168471253	-0.708147394984343	-0.772567904260104	-0.776685719122839	-1.28386191946305	-1.18069878877407	-0.451616237785814	-0.501129216917966	-0.255518006794068	-0.86965192543583	-0.793884251960771
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	3.26292053429267	3.03396965004061	3.16065148132806	2.59246526991507	2.54994914303714	1.96017490943248	2.37027752415508	1.71187035409094	1.25680562211935	2.27569177992081	2.21687131503741	2.42253343275574	2.40623415414915	2.45501258916229
