#taxonomy	MCT.f.0038	MCT.f.0039	MCT.f.0042	MCT.f.0043	MCT.f.0044	MCT.f.0045	MCT.f.0048	MCT.f.0049	MCT.f.0050
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	3.15190892184954	2.27813385942694	3.56222839647309	3.33726037588192	2.93426132065136	2.81330834117695	3.60749442934191	3.12312466214544	3.3828745967931
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius	-1.56577793153654	-2.6510826523443	-2.29570475801037	-2.02067270034047	-2.26644321702968	-2.33998325332083	-2.01273388870852	-2.89059049389736	-2.26785865677329
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis	-0.274793750220974	-2.35010603101618	-0.326264111544859	-0.599287019409307	-0.740386913534627	-0.468181076419241	-0.568619956699801	-0.588005400903313	-1.86239354866512
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	-1.52132616896571	-1.7937378469431	-1.68956895444005	-1.56868757659741	-2.17113303722535	-2.33998325332083	-2.16688456853578	-1.9742997620232	-2.65492958802743
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sartorii	0.147200659838401	-0.946439986555897	0.401172142493718	-0.0153391308143537	-0.225222888170038	-0.260541711640996	0.130129479408814	-0.405683844109358	-0.658420744339185
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	1.73509672849775	0.573385767188516	2.06526846746568	1.92781998486907	1.46884260989842	1.56198941625381	2.1976284836454	1.8412123430241	1.90652861312235
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6	-0.422713880297596	-1.50605577449132	-0.476546314594197	-0.328996689669395	-0.905466663894075	-1.42369252144668	-0.295082391634185	-1.0988310246693	-0.881564295653394
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_1_33B	-1.19108448209513	-2.40200991851034	-1.09173195368443	-1.193994127156	-1.57329603646973	-2.33998325332083	-1.10601260785051	-1.63782752540199	-1.01509568827792
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 2_2_4	0.970800728795782	-0.253292805995952	1.22574175180337	1.05069698741914	0.810869043516738	0.630431212248869	1.48088349733573	1.02143251153079	1.25850186784288
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_13	1.93622414924758	0.821221931093097	2.38178608955735	2.19673195463886	1.81953309552191	1.51016434838923	2.47910761197257	2.04747410736406	2.08241927958602
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_19	-0.872630750976594	-1.28291222317711	-0.951970011309272	-0.74770702452758	-0.931442150297336	-1.24137096465272	-0.882869056536304	-0.693365916561139	-1.35156792489913
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23	0.70447178081457	-0.49445486281284	0.75672285922017	0.63858733659231	0.350952615804403	0.334165396105697	1.23431281312638	0.459313593377247	0.727873616780706
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_33FAA	1.69406533181988	0.914312354159109	2.20039433292336	1.74384416797909	1.29460286557438	1.15652430814565	1.53852418752937	1.35073625867339	0.951017168094916
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_40A	-0.0617005347602654	-0.946439986555897	0.189201891777634	-0.253010782691473	-0.5987363964716	-1.24137096465272	-0.321057878037445	-0.53921523673388	-0.56311056453486
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36	2.76196049785594	1.68236084289217	2.88232644266317	2.62234362813774	2.60875410617148	2.53902359829699	2.8444911920882	2.84436759822729	2.80731515846054
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_3_47FAA	4.01171955901591	3.08400077368672	4.54287906211047	4.07257454107746	3.55423300909802	3.26397888605316	3.90487906363466	3.71403060807408	3.27340488838514
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	-1.22283318040971	-1.28291222317711	-0.216263216330531	-0.788529019047835	-1.31093177200224	-1.42369252144668	-1.14523332100379	-1.63782752540199	-1.57471147621334
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20	-0.806672783184797	-1.50605577449132	-2.14155407818311	-1.56868757659741	-1.73581496596751	-2.62065701923474	-2.65936105363357	-3.06332831340084	-2.67250870587539
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2	0.105353549902901	-0.812908593931374	0.631034644056673	0.267523655201478	-0.364335690632756	-0.548223784092777	0.507264080890753	-0.0283896129678898	0.0347264362207606
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20	3.29790294960305	2.04212379751948	3.39014001595917	3.10668686806393	3.09343950517652	3.11533786203687	3.30094113349384	3.34773413114215	3.26553083195424
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D22	2.00758863545555	0.936291260877885	2.39411290203801	2.25599341867559	1.80087267280451	1.40952082260954	2.51781537307562	2.14636210851627	2.33229898739126
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03	-0.422713880297596	-1.28291222317711	-0.476546314594197	-0.328996689669395	-0.807828194330159	-0.835905856544558	-0.137275400603816	-0.492695221098988	-0.763781259997011
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC068A09	-1.47876655454691	-2.54906533660553	-1.31487550499864	-1.32752551978052	-2.08412166023572	-1.64683607276089	-1.53089580181578	-2.89059049389736	-2.84035476948836
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC073E02	0.171493352407446	-0.695125558274991	0.657467901124829	0.337482243808389	-0.150187702227124	-0.325080232778567	0.629719029907879	0.105141779656633	0.25786998753497
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HPS0048	-3.96367320433491	-2.67581787362204	-3.70050139430978	-3.70782020083819	-3.87588112946378	-2.93161765379928	-3.67096196531205	-3.32093026247169	-2.52174543265793
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653	-2.57737884321502	-2.19920295505126	-2.29570475801037	-2.17482338016773	-3.18273394890383	-2.71663471024385	-2.4923069689704	-3.13141580283047	-2.67872895117973
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166	-0.408325142845496	-1.7937378469431	-0.0444129594038714	-0.599287019409307	-0.697827299115831	-0.548223784092777	-0.5033794348314	-1.0988310246693	-1.16924636810518
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T	-1.56577793153654	-2.19920295505126	-2.47802631480432	-1.88714130771595	-3.18273394890383	-2.74566549746173	-1.56074876496546	-2.48512538578919	-2.26785865677329
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	5.5358980400829	4.91759695086558	5.9506853285411	5.58051543267878	4.75312173700447	4.95473366220491	5.81532311496947	5.70947217534117	5.91944061338186
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	4.5896590336972	3.62384294043175	4.60586476188468	4.53711975183796	4.39092577424438	3.73306128077957	3.69737772099933	3.33594617539011	3.36871506818947
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	5.9824666666562	4.75113277146599	6.06573090773747	5.84976604532358	5.82775206098609	5.74811789935608	6.01253331540885	6.00098985005618	6.00751771806312
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	5.31133068096699	4.2922790171061	5.65456265917108	5.12508659286272	4.83819377007775	4.19525801769283	5.20008720047912	4.77820423168764	4.48732802356425
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	3.03163497165509	2.15107498130804	3.50892807682577	3.28688753328875	2.91252739188579	2.8501919546075	3.60921856770005	3.17667701662612	3.45081243037667
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	-1.32461587471965	-2.5422981628926	-0.951970011309272	-0.922060411672358	-2.00407895256218	-0.953688892200941	-1.368376872318	-1.79197820522925	-1.35156792489913
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	-2.35423529190081	-2.61839740394853	-3.76724916467851	-3.64276454734794	-4.20683592767444	-3.08015581303325	-3.26549685720389	-2.89059049389736	-2.26785865677329
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella viscericola	-3.27052602377496	-2.61842712071157	-3.56444034270683	-2.86797056072767	-2.48958676834389	-2.79863995417278	-2.4923069689704	-2.89059049389736	-2.72179213143865
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas virosa	3.27374546933911	2.87909098751881	3.5740628541201	3.37813620475389	3.4620318702169	3.02599276170102	3.64492153919773	3.10212327261106	3.40029664023976
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter laneus	-3.96367320433491	-2.49385446216909	-4.09548410734503	-3.65734302190999	-3.87588112946378	-3.58141627688438	-3.95864403776383	-3.24096619506269	-2.67224154926395
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus	3.13470243425588	2.14460246680242	3.15961635734734	2.95999418382694	2.81309605571379	2.45993100945977	3.18128060373983	2.73342701228998	2.96592018863718
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA	-3.96367320433491	-2.56133699334307	-3.85523508334169	-3.55952125864327	-4.34968567398794	-2.83521874989236	-4.54232765497964	-3.38776217238478	-2.67864862168938
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;NA	-4.31173740385678	-2.70552938618788	-3.91852285420772	-3.83663852044406	-4.37417949005787	-3.12033708023175	-4.57606439035478	-3.15673488440969	-2.9643908203179
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara	-1.61229794717143	-1.50605577449132	-1.78487913424438	-1.66399775640174	-2.95959039758962	-2.74110164609245	-2.34920612532973	-2.89059049389736	-1.35156792489913
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella xylaniphila	-3.27052602377496	-2.63913130763079	-2.98885193857031	-3.66234253372877	-3.87588112946378	-2.73076250341312	-3.44781841399784	-3.26676703484013	-2.64476559828928
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;NA	-0.744797379466709	-1.7937378469431	-0.82936768921694	-0.411234787906367	-0.880148855909785	-0.394073104265519	-0.675229691758059	-1.9742997620232	-0.0706340794370656
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bivia	-2.57737884321502	-2.54949028754118	-1.8902396499022	-2.58028848827589	-2.48958676834389	-2.5925461119068	-2.57234967664394	-3.48281778267202	-2.59550618615646
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.147200659838401	-2.19920295505126	-3.8285823512492	-3.27343566883584	-1.103292407224	-2.67877042287938	-3.11134617737663	-2.19744331333741	-2.26785865677329
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ihumii	-4.41510842884715	-2.61651471118929	-3.95852844603879	-3.5754013211569	-4.31293248176356	-3.11576797869848	-4.67744490333055	-3.31860149180665	-2.88345137729891
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1	-3.04738247246075	-2.55437672882395	-2.70116986611853	-2.17482338016773	-3.18273394890383	-2.33998325332083	-2.41819899681668	-3.32478793132546	-2.66889700533973
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	-4.27437724006065	-2.72321858428653	-3.61132863867217	-3.73736601984795	-4.21785248071595	-2.89654234660814	-4.94625867780623	-3.65211832666936	-2.82850106845179
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellamassilia;s__Prevotellamassilia timonensis	-1.39872384687337	-2.74015930420941	-3.57838494870186	-3.42115596814998	-4.07319473219803	-2.85244503968755	-2.97781478475211	-3.27138884803025	-2.26785865677329
